SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,24,0,4,0,0,7,32,20,10,6,4,0,11,98,0,0,0,0,4,0,8,3,0,0,0,4,26,0,0,0,4,6,14,11,6,3,0,0,0,54,3,6,6,4,20,59,47,26,10,0,3,16,200,53,26,24,34,75,286,427,403,150,83,42,86,1688
501021014,0,0,14,3,0,0,3,0,6,11,4,0,5,3,0,43,0,0,0,4,6,4,0,0,0,0,0,0,13,4,0,5,0,4,11,5,7,0,0,0,0,44,10,5,3,9,12,23,20,17,7,3,7,10,115,50,23,18,41,39,167,193,229,100,67,48,50,1010
501021015,0,0,11,0,0,0,0,3,24,12,14,3,0,0,0,58,0,0,0,0,0,0,3,0,0,0,0,0,8,0,5,0,0,0,11,8,6,0,0,0,0,42,5,5,3,6,7,42,27,20,3,5,0,3,117,23,17,12,23,43,183,222,159,57,33,12,47,829
501021016,0,0,5,0,0,0,0,0,6,4,0,0,0,0,0,29,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,4,17,3,0,3,0,3,8,5,4,3,0,0,5,49,16,3,17,12,29,82,101,101,44,37,21,27,483
501021251,0,0,20,5,0,0,6,10,13,30,18,3,0,4,4,93,0,0,0,0,0,8,10,6,3,0,3,0,40,4,0,3,4,3,11,12,17,0,0,0,0,48,7,0,3,6,15,36,63,40,12,4,10,3,201,42,17,14,29,46,236,392,411,128,84,54,64,1518
501021252,0,0,3,0,0,0,0,0,0,5,3,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,14,0,0,0,0,0,3,8,12,0,3,4,5,37,20,3,3,10,15,38,57,105,64,50,29,26,424
501021253,0,0,22,3,0,0,4,4,23,15,16,5,0,3,0,66,0,0,0,3,0,6,0,0,0,0,0,0,13,0,0,4,5,4,8,10,3,5,0,0,0,43,9,0,9,9,15,36,23,23,9,5,5,5,144,50,23,18,31,66,174,214,271,105,97,68,60,1180
501021254,0,0,6,0,0,0,5,8,11,10,3,0,3,0,3,45,0,0,0,0,0,3,0,6,0,0,0,0,14,0,0,6,7,6,17,11,6,0,0,0,3,52,0,0,6,11,9,36,28,14,0,3,0,8,114,25,7,13,31,42,148,125,84,16,12,4,26,524
501031017,0,0,3,0,0,0,3,5,6,5,4,0,0,0,0,21,0,3,0,0,0,5,4,0,0,0,0,0,9,8,0,5,7,0,3,0,3,0,0,0,0,28,9,3,5,9,11,15,10,5,3,0,0,0,67,52,23,13,38,41,152,116,137,40,39,30,38,714
501031018,0,0,5,0,0,0,3,0,3,7,4,0,3,0,0,24,0,0,3,0,0,3,0,6,0,0,0,0,11,0,0,0,5,0,8,3,4,0,0,0,0,26,0,0,4,8,10,14,16,16,5,3,4,0,75,23,15,15,26,46,140,127,158,75,61,27,27,739
501031019,0,0,11,4,0,0,3,7,8,7,0,0,0,0,0,29,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,11,0,0,0,0,0,0,0,17,0,0,5,4,16,15,7,0,3,0,0,0,63,29,8,7,38,53,125,81,82,30,25,20,32,539
501031020,0,0,9,0,0,0,0,3,4,3,0,0,0,0,0,14,0,0,0,3,0,4,0,0,0,0,0,0,7,0,0,0,0,0,4,0,3,0,0,0,4,18,0,0,0,3,0,16,6,0,0,0,0,4,45,29,22,9,26,24,84,69,63,24,30,20,32,435
502011021,0,0,16,0,0,0,5,0,14,19,24,4,3,5,7,74,0,0,0,0,0,4,0,0,0,0,4,0,12,0,7,0,0,6,0,8,10,5,5,0,3,40,0,8,0,6,4,23,27,41,9,8,3,5,139,40,24,12,26,38,131,218,354,132,96,54,59,1192
502011022,0,3,15,5,0,4,0,5,18,15,6,0,0,0,5,58,0,0,0,0,0,7,9,3,0,0,0,0,19,0,0,0,5,3,11,3,8,0,0,0,3,38,7,3,3,7,7,34,26,25,6,9,0,15,138,29,14,13,28,43,180,208,286,114,87,55,66,1132
502011023,0,0,10,4,3,0,3,16,24,19,9,0,0,0,5,88,0,0,0,0,0,9,3,4,0,0,0,0,20,3,0,5,4,14,23,9,7,6,0,0,8,76,11,4,4,10,29,60,34,12,5,0,0,15,192,37,24,16,51,82,268,244,167,51,34,28,65,1053
502011024,3,0,30,4,0,3,3,7,21,38,34,13,0,4,6,135,0,0,0,0,10,8,7,12,4,0,0,3,50,8,3,0,10,6,17,18,15,3,0,6,7,90,11,5,3,17,20,54,68,64,15,7,16,15,303,100,44,39,66,91,302,499,642,235,169,111,143,2432
502011025,0,0,10,0,0,0,4,3,8,8,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,6,14,4,7,0,5,0,5,43,5,0,0,9,8,30,18,8,0,5,3,4,88,20,7,12,23,44,129,85,96,35,45,26,30,556
502011026,0,0,7,0,3,0,3,0,5,6,7,0,5,4,0,42,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,4,3,3,7,11,0,0,5,0,34,0,3,6,6,4,10,22,21,0,9,7,10,89,26,15,18,28,22,94,141,185,77,75,49,45,767
502011027,0,0,39,3,0,0,6,3,30,45,36,12,7,5,7,156,0,0,0,6,0,13,11,12,0,5,0,5,52,3,0,3,9,8,18,20,16,11,5,3,10,97,11,4,5,14,11,72,92,74,22,17,12,18,346,84,34,31,67,46,401,749,990,343,205,148,171,3262
502011028,0,4,16,0,0,0,0,6,22,18,9,3,0,0,7,72,0,0,0,0,3,9,8,4,3,0,0,0,25,3,6,0,0,12,8,11,4,0,0,0,0,55,5,6,0,4,15,41,45,26,9,8,0,13,168,43,29,22,36,74,197,252,199,64,61,53,70,1093
502011029,0,0,15,0,0,0,0,10,13,19,15,3,5,3,4,73,0,0,0,3,0,9,3,7,0,4,0,0,27,0,0,0,8,5,16,12,3,6,4,5,4,60,4,0,0,9,12,38,34,34,11,13,5,8,170,44,16,13,33,69,193,268,319,158,129,55,75,1378
503011030,3,0,0,0,0,0,0,0,0,0,3,0,0,10,0,12,0,0,0,0,0,0,0,3,0,3,5,0,18,0,0,0,0,0,0,0,4,0,0,5,0,12,0,0,0,0,0,0,0,5,0,4,18,4,40,57,10,0,9,11,39,21,57,31,80,342,59,708
503011031,4,0,12,0,0,0,0,0,0,0,7,4,6,9,0,30,3,0,0,0,0,3,0,3,0,0,4,0,18,0,0,0,0,0,0,0,3,0,0,8,3,20,3,0,0,0,10,3,3,16,6,14,16,10,75,35,4,7,13,18,33,41,87,59,120,243,39,698
503011032,9,0,10,0,0,0,0,0,0,3,0,0,3,6,3,23,0,0,0,0,0,0,0,3,3,3,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,7,3,3,7,24,9,62,38,4,4,9,7,30,24,59,30,63,322,41,633
503011033,3,0,6,0,0,0,0,0,0,3,9,0,4,11,0,18,0,0,0,5,0,3,0,4,0,0,4,5,21,0,0,0,0,0,4,0,3,0,0,0,0,10,5,0,0,5,3,5,3,11,7,7,10,3,59,54,12,11,11,16,51,43,115,90,217,412,58,1089
503011034,5,0,14,0,0,0,0,0,0,5,3,0,4,6,6,19,4,0,0,0,0,0,3,0,0,11,4,3,22,0,0,0,0,0,4,0,0,0,0,4,5,13,4,0,0,0,0,3,6,3,5,11,16,12,71,54,13,9,9,20,59,41,94,79,167,397,90,1020
503011035,4,0,10,3,0,0,0,0,0,0,8,3,4,9,0,35,0,3,0,0,0,0,0,5,4,4,12,3,41,8,0,0,0,0,0,0,0,0,0,5,5,25,16,3,0,0,0,3,3,15,10,11,34,17,110,103,9,11,20,22,59,45,107,81,155,641,105,1349
503011036,3,4,14,3,0,0,0,0,0,4,0,4,0,11,0,38,0,0,0,0,0,0,3,7,0,0,8,0,31,3,0,0,0,0,4,6,8,0,0,6,0,21,9,0,0,0,4,9,9,10,11,3,25,9,100,45,9,14,5,13,30,53,107,88,183,399,71,1024
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,4,12,0,0,0,0,3,3,3,9,7,6,3,3,48,4,0,0,0,0,4,3,3,3,9,4,5,36,0,0,0,0,0,3,3,4,4,3,3,3,27,9,0,0,6,0,14,15,22,14,20,9,14,126,47,16,9,20,43,89,118,261,218,279,256,57,1404
503021039,0,4,16,0,0,0,3,0,6,4,12,10,9,9,3,59,0,0,0,0,3,7,3,3,5,4,7,0,43,0,6,0,4,3,9,0,3,0,4,3,0,35,4,10,0,3,7,28,12,24,23,23,15,6,149,73,23,19,27,50,156,156,288,228,326,386,75,1805
503021040,0,0,14,0,0,0,0,0,0,3,5,3,3,3,0,26,0,0,0,0,0,0,5,4,0,0,0,0,15,3,0,0,0,4,6,5,4,0,0,4,0,25,8,0,0,0,6,5,14,11,6,8,15,5,84,45,9,12,12,19,66,89,190,169,235,211,47,1098
503021042,0,0,14,0,0,0,0,3,3,5,8,3,7,14,0,48,7,3,0,0,0,6,4,6,3,8,3,3,48,0,0,5,0,0,0,0,6,0,0,8,3,29,7,7,5,7,4,10,16,28,8,14,30,5,135,70,21,11,23,27,88,110,175,142,265,432,63,1436
503021043,0,0,7,0,0,0,0,7,9,14,15,6,10,8,0,80,0,0,0,5,0,3,0,8,3,4,0,3,30,4,4,0,0,8,5,4,3,0,3,5,0,35,7,4,5,3,11,11,26,28,11,23,17,7,147,77,22,21,33,60,141,140,224,194,313,415,70,1704
503021295,0,0,0,0,0,3,0,0,0,6,5,0,6,0,0,17,3,0,0,0,0,0,4,0,0,0,0,4,17,3,0,0,0,0,5,3,10,0,3,0,4,26,4,6,5,0,0,7,15,13,0,8,3,6,64,37,10,5,11,17,74,93,138,75,107,82,36,688
503021296,0,0,0,0,0,0,0,4,3,6,3,4,0,8,0,29,0,0,0,0,0,0,0,4,0,4,3,0,19,4,0,0,0,0,4,4,5,0,0,4,0,16,8,0,0,0,4,9,6,10,11,5,8,3,64,33,7,9,15,27,70,118,142,107,95,93,29,743
503021297,0,0,6,0,0,0,0,0,0,4,5,4,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,5,3,0,0,6,0,3,15,0,0,0,0,0,9,3,8,8,4,6,0,41,18,3,3,5,8,42,76,105,68,53,52,22,455
504011044,0,0,15,8,0,0,8,8,13,17,20,10,0,6,3,77,0,0,0,3,6,12,5,9,4,0,0,0,41,7,4,6,5,5,10,14,19,6,0,0,0,86,13,3,4,11,12,44,37,52,16,5,8,8,213,83,33,23,40,70,240,343,551,238,176,101,88,1979
504011045,0,0,28,6,0,0,3,0,21,27,17,17,15,3,4,126,0,0,0,0,5,6,11,11,4,4,0,3,45,8,0,0,5,6,16,17,19,5,12,4,9,106,13,13,4,8,12,55,53,58,24,28,16,17,298,131,47,27,69,80,308,452,864,488,440,210,151,3265
504011046,0,0,11,0,0,3,3,0,5,18,8,6,3,4,0,61,3,0,0,0,3,0,5,6,0,3,0,0,22,0,0,0,0,0,8,6,5,6,4,0,0,30,3,3,3,3,12,19,30,19,11,10,6,0,121,56,10,16,24,46,138,207,272,169,155,105,53,1245
504011047,0,0,32,4,0,3,3,3,23,23,28,6,4,0,5,109,5,4,0,4,3,9,11,15,0,3,0,3,63,4,4,0,5,8,26,11,22,7,11,0,10,114,12,7,8,18,20,57,54,68,15,23,5,20,310,124,32,37,68,81,305,499,657,255,192,80,140,2477
504011048,0,0,6,0,0,0,0,0,0,8,13,0,3,0,3,27,0,0,0,0,0,8,3,7,0,0,0,0,21,0,0,0,0,0,5,5,6,3,8,3,3,36,6,0,0,3,6,9,9,31,4,10,3,12,99,44,5,13,28,30,91,124,239,110,101,47,73,905
504021049,0,0,9,0,0,0,0,0,0,6,3,6,0,0,5,24,0,0,0,0,0,0,0,5,0,0,3,0,5,0,0,0,0,0,5,0,8,0,0,0,4,19,5,0,0,5,3,6,7,16,9,0,4,7,60,17,13,10,4,18,47,72,130,74,27,37,29,471
504021050,0,0,12,0,0,0,0,0,5,10,10,4,6,0,4,37,4,3,0,0,4,0,0,5,4,7,0,4,21,0,0,0,0,3,5,0,3,3,0,3,4,28,6,5,0,0,4,7,16,21,10,11,4,8,96,41,16,16,32,32,88,164,297,164,142,105,61,1160
504021051,0,3,8,0,0,0,0,3,0,10,5,0,0,0,0,30,0,0,0,0,0,0,8,3,3,0,0,0,20,0,0,0,0,3,3,0,9,0,0,0,0,31,6,0,0,3,6,12,19,25,3,3,6,4,96,32,10,12,17,37,88,128,234,127,83,55,39,850
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,17,5,0,0,6,0,13,21,16,10,4,4,9,89,0,0,0,0,0,6,10,12,3,0,0,0,31,6,3,0,0,5,9,8,15,4,7,3,7,78,11,3,0,6,11,39,42,53,18,14,13,20,215,79,36,27,47,66,182,314,545,297,278,150,130,2157
504021054,0,0,17,4,0,0,4,0,35,24,28,14,0,3,6,124,0,0,0,4,0,9,7,6,0,0,0,0,36,9,3,3,5,9,21,20,22,3,8,0,4,107,11,7,11,16,15,63,60,53,20,17,3,10,281,66,18,24,38,72,266,390,478,168,107,54,95,1778
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,31,6,0,0,3,7,22,45,34,7,3,5,11,139,5,0,0,8,3,16,17,10,0,7,0,8,78,7,5,3,3,15,31,22,25,4,6,5,11,130,18,11,4,8,27,80,88,73,19,17,13,26,382,131,47,37,67,97,407,593,690,248,149,72,178,2727
504031057,3,0,32,4,0,0,5,12,20,21,38,17,3,3,4,137,0,0,0,3,0,8,12,17,3,3,3,3,58,9,3,0,11,7,27,31,42,5,8,3,11,157,14,7,6,16,27,58,72,107,32,19,11,25,385,107,49,26,78,104,361,734,1014,334,159,124,171,3263
504031058,0,0,13,0,0,0,0,5,8,12,13,3,0,0,3,51,0,0,0,0,0,5,6,0,0,0,0,3,13,0,0,0,0,0,4,7,16,3,3,4,5,40,0,0,0,0,7,18,28,32,7,7,5,9,114,21,10,10,5,30,133,152,258,118,86,44,46,914
504031060,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,0,0,0,12,0,0,0,4,4,4,3,3,3,0,0,0,29,14,10,5,9,9,50,47,87,75,92,57,31,473
504031061,0,0,7,0,0,0,0,0,3,8,17,4,0,0,3,53,0,0,0,0,0,0,4,0,5,0,0,0,14,3,0,0,0,0,3,6,10,0,0,0,0,29,3,0,3,4,4,17,13,26,12,0,6,5,97,12,6,11,7,20,69,162,284,146,107,47,39,914
504031062,0,0,16,7,0,0,4,6,7,22,13,7,9,0,3,86,0,3,0,0,3,8,8,9,5,0,0,4,40,5,7,4,10,10,18,14,19,3,0,0,6,89,16,8,6,13,20,34,57,45,14,11,0,12,236,74,16,23,37,71,254,390,611,251,141,80,110,2054
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,8,7,0,0,0,0,10,9,9,0,0,0,3,37,0,0,0,4,0,6,4,0,4,0,0,3,23,4,0,0,3,0,9,15,9,0,0,0,4,44,12,0,0,5,0,30,24,18,5,3,0,11,117,36,13,5,19,20,121,148,142,55,50,44,63,718
504031066,0,0,7,0,3,0,0,4,22,8,9,3,0,0,3,55,3,0,0,0,0,3,4,0,0,0,0,0,21,3,0,3,10,4,12,10,10,4,0,0,0,63,8,3,0,8,10,48,20,27,11,3,0,4,151,27,9,14,23,23,161,172,168,92,75,56,40,861
504031067,0,0,19,0,0,0,3,0,14,24,12,5,5,0,3,78,0,0,5,0,3,9,7,5,3,0,0,0,27,6,3,0,3,6,19,11,9,4,0,0,5,67,7,7,5,3,9,44,40,38,15,9,3,8,185,40,16,19,32,47,194,229,299,105,80,46,56,1157
504031068,0,5,19,6,0,0,0,8,22,12,19,9,8,0,11,97,0,0,0,0,0,5,5,12,4,10,0,0,33,6,0,0,0,7,8,7,10,8,10,5,4,58,7,4,5,0,12,31,33,47,24,27,5,15,208,53,22,17,30,54,195,289,568,386,323,182,116,2233
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,3,0,38,6,0,0,0,4,33,44,70,18,10,3,8,199,0,0,0,3,0,8,14,9,4,4,0,4,40,3,0,0,0,9,14,17,20,9,3,5,4,94,12,0,3,5,21,61,80,112,33,16,7,16,372,60,17,13,23,58,281,652,1051,403,199,109,130,2994
504031299,0,0,23,0,0,0,0,3,19,29,30,18,4,8,3,121,0,0,0,0,0,8,7,12,0,0,0,0,34,0,0,0,0,0,0,21,15,9,5,0,0,70,11,0,0,0,7,33,60,66,26,7,17,12,246,31,16,13,19,26,201,549,868,326,140,99,101,2375
504031300,0,4,50,8,4,0,0,9,30,46,64,14,10,0,6,185,3,0,0,0,3,13,15,16,0,0,0,5,54,5,4,5,0,11,32,24,26,3,10,4,7,122,15,0,3,4,21,83,97,120,26,22,3,19,414,74,28,22,28,83,371,703,917,332,184,115,157,3005
505011070,0,0,14,0,0,0,4,14,15,16,19,6,0,0,0,76,0,0,0,0,0,8,5,9,3,0,0,3,32,3,5,0,3,4,15,15,9,3,4,7,4,70,12,7,0,7,15,37,32,46,18,3,3,12,194,61,17,6,31,63,190,347,537,173,89,51,79,1645
505011071,0,0,18,0,3,0,0,10,3,17,20,12,0,0,5,73,0,0,0,3,4,5,6,14,7,3,0,0,43,13,0,0,6,4,23,20,19,10,0,3,8,105,17,6,4,12,17,39,40,59,25,8,9,18,243,100,44,27,42,73,237,376,703,326,168,107,128,2330
505011072,0,4,24,4,0,0,5,3,4,12,22,17,8,8,3,82,0,4,0,4,0,9,4,0,9,3,5,7,38,5,0,0,0,6,8,6,14,5,4,0,4,44,11,5,4,10,7,22,21,45,29,19,17,15,192,93,33,23,39,57,170,226,520,421,375,216,110,2282
505011073,3,0,21,4,0,0,3,3,10,23,21,13,4,3,4,87,4,0,0,0,7,12,15,15,3,0,0,5,58,3,4,0,4,6,17,10,21,11,3,6,5,87,9,6,3,5,15,36,53,62,25,11,8,8,251,75,24,17,39,49,192,335,606,294,161,95,87,1986
