SA2_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
507011159,54,0,0,0,0,0,7,3,0,4,0,4,0,20,0,0,0,0,0,0,3,0,0,7,3,3,19,4,0,4,3,9,11,26,10,4,4,3,11,92,0,0,0,0,0,0,0,0,0,0,0,97,100,3,0,4,11,20,71,228,175,175,267,202,165,1304,0,0,0,3,4,16,64,33,13,15,9,14,179,0,0,5,22,20,33,27,13,4,7,0,5,131,0,0,0,4,7,4,0,3,0,0,0,5,26,0,0,5,9,4,0,9,0,0,3,0,0,21,9,3,13,34,15,42,31,17,6,3,3,16,190,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,22,72,42,93,130,66,30,34,12,45,550,35,20,43,125,178,331,608,417,343,447,313,301,3147
507011160,47,0,0,0,0,0,4,0,6,0,3,4,0,19,0,0,0,0,0,0,0,4,4,5,3,0,15,0,0,5,3,6,25,29,9,4,11,5,7,113,0,0,0,0,0,0,0,0,0,0,0,79,83,4,0,5,7,8,69,212,174,150,215,222,130,1195,0,0,0,3,4,28,53,30,17,14,7,8,170,0,0,3,19,16,37,29,8,0,7,0,12,141,0,0,0,0,0,0,4,0,0,0,0,3,12,0,0,9,4,3,3,4,0,0,0,0,0,22,7,0,10,26,20,61,41,15,3,0,0,21,212,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,19,64,46,132,134,62,22,25,12,49,561,38,12,36,138,242,384,568,381,282,370,317,286,3050
507011161,90,0,0,0,0,5,0,4,8,3,9,0,0,26,0,0,0,0,0,0,0,3,3,8,5,0,18,4,0,6,5,7,13,14,10,5,0,4,0,70,0,0,0,0,0,0,3,0,0,0,0,199,204,6,0,9,13,26,78,346,394,377,552,550,296,2635,0,0,0,0,6,49,98,61,26,34,16,16,297,0,0,4,25,26,68,43,16,4,7,3,11,217,0,0,3,0,0,9,3,0,0,0,0,0,22,0,0,7,6,5,3,0,3,0,0,0,0,25,3,3,9,39,19,22,18,8,5,0,6,14,145,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,23,70,54,144,162,89,40,45,18,56,714,50,12,34,119,158,331,740,684,589,855,726,481,4787
507011163,32,0,0,0,0,0,0,0,3,0,3,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,8,16,5,0,3,3,5,46,0,0,0,0,0,0,0,0,0,0,0,78,81,0,0,0,0,7,41,162,177,159,182,159,124,1014,0,0,0,0,3,16,44,19,12,11,5,9,125,0,0,0,5,11,28,15,7,9,0,0,0,80,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,4,8,4,0,0,0,0,0,0,3,19,3,4,5,28,10,31,26,7,4,0,0,13,127,0,0,0,0,0,0,0,0,0,0,0,9,9,3,5,11,43,29,79,90,34,22,13,11,28,368,13,9,26,68,106,219,372,327,265,305,222,206,2128
507011259,54,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,7,5,5,11,0,0,0,6,5,12,13,7,0,4,0,0,56,0,0,0,0,0,0,0,4,0,0,0,125,122,0,0,4,6,11,57,192,231,187,281,286,169,1424,0,0,0,0,0,29,54,30,13,10,10,14,166,0,0,0,13,13,35,27,5,0,3,0,4,103,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,7,4,4,0,0,0,20,3,0,5,31,12,27,16,3,0,0,0,9,118,0,0,0,0,0,0,0,0,0,0,0,4,4,6,5,8,44,29,98,112,44,26,14,15,34,428,25,10,15,67,105,258,463,405,332,458,403,283,2817
507011260,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,4,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,32,32,5,0,0,0,5,3,36,49,28,74,110,55,358,0,0,0,0,0,4,7,3,0,0,4,3,29,0,0,0,4,0,5,12,0,0,0,0,0,24,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,17,23,7,0,3,9,9,76,13,5,12,19,28,49,113,80,56,116,155,87,732
507021164,27,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,8,12,6,10,7,0,39,0,0,0,0,0,0,0,0,0,0,0,68,73,0,0,0,6,0,12,47,66,68,149,522,113,987,0,0,0,4,3,8,23,22,9,9,20,18,108,0,0,0,7,10,18,20,0,0,0,4,7,71,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,12,4,12,13,3,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,25,21,39,61,26,15,14,21,25,259,18,8,9,52,64,140,271,178,135,273,726,195,2057
507021165,67,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,5,0,4,0,13,0,6,3,3,0,15,7,3,4,3,9,15,72,0,0,0,0,0,0,0,0,0,0,0,97,100,0,6,3,11,8,35,97,125,128,253,589,162,1415,0,0,0,0,0,14,51,35,10,32,37,17,201,0,0,3,15,10,40,51,5,5,3,8,8,161,0,0,0,0,0,4,0,0,6,0,0,0,12,0,0,7,7,0,3,0,0,0,0,0,0,22,6,0,9,38,19,39,32,7,11,0,3,20,193,0,0,0,0,0,0,0,0,0,0,0,4,5,7,6,23,57,37,104,140,55,27,35,43,50,593,32,12,43,97,136,331,517,423,331,606,1121,378,4023
507021166,78,0,0,0,0,0,0,0,0,3,7,8,0,16,0,0,0,0,0,0,0,0,0,3,7,4,12,4,0,3,9,8,19,36,11,5,5,5,9,116,0,0,0,0,0,0,0,0,0,0,0,111,116,3,0,3,14,20,58,172,177,179,347,506,181,1664,0,0,0,0,0,15,60,42,19,23,18,19,199,4,0,8,14,13,40,52,13,3,3,8,15,172,0,0,0,0,0,0,6,0,0,0,3,3,16,5,0,4,16,0,4,5,0,0,0,0,0,32,3,0,23,43,23,64,35,17,6,4,3,22,249,0,0,3,0,0,0,0,0,0,0,4,3,11,11,0,34,77,40,127,161,71,26,31,36,66,688,41,15,57,155,219,394,592,424,330,602,800,382,4017
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,105,0,0,0,0,0,8,12,13,0,8,5,11,52,0,0,0,0,0,3,4,3,3,5,0,7,23,7,5,0,3,7,19,18,10,11,0,0,0,80,0,0,0,0,0,0,0,4,0,0,0,310,317,3,4,0,10,20,131,522,471,361,462,302,418,2714,0,0,0,4,6,45,93,48,18,17,7,21,256,0,0,6,18,25,55,36,10,4,5,3,18,181,0,0,0,5,0,9,8,3,0,3,0,5,32,0,0,3,15,5,5,7,0,0,0,0,0,34,14,0,13,54,33,41,37,6,0,6,0,16,229,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,23,83,66,157,184,66,28,31,15,65,740,46,8,32,130,170,407,933,768,550,672,403,623,4739
507031170,45,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,3,8,28,23,10,0,5,0,3,80,0,0,0,0,0,0,0,0,0,0,0,75,75,3,0,4,5,22,72,171,115,77,87,40,100,697,0,0,0,3,7,21,39,16,6,4,7,10,118,0,0,0,9,11,17,21,3,4,0,0,7,72,0,0,0,0,0,0,6,0,0,0,0,4,21,0,0,3,13,6,7,10,0,0,0,0,0,38,3,0,14,51,31,51,39,8,7,3,4,22,239,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,23,81,56,99,116,33,15,9,5,47,491,22,3,31,124,168,273,406,206,142,142,69,192,1791
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,11
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3
507031174,83,0,0,0,0,0,3,10,6,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,5,6,16,21,31,7,6,0,3,6,119,0,0,0,0,0,4,0,0,0,0,0,116,122,7,0,3,16,31,86,269,166,141,174,68,176,1136,0,0,0,0,9,49,79,21,7,10,6,17,194,0,5,8,28,19,49,24,5,5,3,0,9,150,0,0,0,4,0,0,0,5,0,0,0,9,19,3,0,14,20,5,4,9,0,0,0,0,4,55,8,4,25,80,32,95,57,12,4,4,0,24,344,0,0,0,0,0,0,0,0,0,0,0,8,14,10,6,44,128,70,195,157,46,19,20,8,70,777,31,17,66,205,231,438,626,323,244,254,99,346,2880
507031261,45,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,7,5,5,5,10,7,9,3,0,3,50,0,0,0,0,0,0,0,0,0,0,0,107,109,4,0,8,10,10,38,199,189,183,238,209,160,1236,0,0,0,0,4,19,41,19,8,9,6,13,116,0,0,0,4,12,28,11,12,3,3,0,5,83,0,0,0,6,0,0,4,0,0,0,0,4,14,0,0,0,5,0,4,0,0,0,0,0,0,12,0,0,4,21,6,11,4,0,4,0,0,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,18,61,61,33,13,13,9,30,279,14,7,19,61,76,161,400,320,303,363,296,262,2279
507041175,78,0,0,0,0,0,0,5,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,4,6,6,0,3,3,7,11,14,23,11,18,18,12,118,0,0,0,0,0,0,0,0,0,0,0,93,97,6,0,4,9,13,31,104,104,88,235,821,157,1570,0,0,0,0,0,12,30,28,12,17,29,16,150,0,0,6,9,4,17,28,3,4,7,3,8,91,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,6,5,0,0,0,0,0,0,0,17,12,0,4,6,4,21,26,12,8,3,10,5,119,0,0,7,0,0,0,0,0,0,0,0,6,8,15,3,20,19,15,51,89,53,18,34,43,32,394,48,26,34,55,87,220,461,278,218,417,1204,267,3314
507041176,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,12,11,9,0,8,0,41,0,0,0,0,0,0,0,0,0,0,0,28,28,4,0,0,8,8,14,52,48,60,112,207,54,563,0,0,0,0,0,9,5,10,7,6,4,4,41,0,0,0,3,3,6,9,0,3,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,5,0,6,10,4,4,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,8,14,27,18,14,13,5,12,121,7,0,11,38,46,96,152,107,93,157,262,84,1049
507041177,59,0,0,0,0,0,0,5,5,3,0,6,0,17,0,0,0,0,0,0,0,0,0,6,10,3,14,0,0,0,0,3,13,23,4,4,3,9,9,69,0,0,0,0,0,0,3,0,0,0,0,115,121,4,0,3,6,6,37,123,149,187,354,634,183,1691,0,0,0,4,4,21,67,54,16,24,27,26,241,0,0,0,18,25,36,43,15,6,9,0,11,165,0,0,0,0,0,4,0,6,0,0,0,5,24,0,0,4,11,0,3,0,0,0,0,0,0,21,7,0,6,24,14,35,21,11,4,3,0,9,140,0,0,0,3,0,0,0,0,0,0,0,3,5,6,4,9,57,45,106,137,82,23,44,41,58,601,34,14,25,120,164,336,503,406,362,618,905,360,3847
507041178,100,0,0,0,0,0,0,3,0,3,5,8,4,27,0,0,0,0,0,0,0,0,0,0,7,0,10,4,0,3,11,9,14,28,12,13,17,11,13,123,0,0,0,0,0,0,0,0,0,0,0,126,128,4,0,3,11,13,52,172,149,164,339,929,216,2058,0,0,0,0,0,22,32,40,22,14,32,20,187,5,0,0,18,10,30,44,14,13,4,0,11,136,0,0,0,0,0,3,0,6,0,0,0,0,15,6,0,4,6,0,0,3,0,0,0,0,0,23,9,0,8,27,15,24,27,15,3,3,3,13,161,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,57,30,82,102,73,34,26,40,41,522,56,20,39,129,149,351,581,409,323,536,1298,356,4239
507041179,52,0,0,0,0,0,0,8,5,3,0,3,4,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,15,18,7,7,3,14,11,93,0,0,0,0,0,0,0,0,0,0,0,88,91,3,0,0,9,17,37,117,111,127,216,364,128,1127,0,0,0,0,5,14,19,22,0,11,15,14,92,0,0,0,7,6,15,13,5,0,5,0,3,59,0,0,0,5,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,6,11,8,16,17,7,4,10,3,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,26,17,45,57,33,8,20,18,19,256,41,23,26,82,98,232,337,226,192,312,465,192,2222
507041180,78,0,0,0,0,0,0,0,0,0,5,6,0,12,0,0,0,0,0,0,0,0,4,4,3,5,11,0,0,0,6,3,5,31,20,8,8,9,10,89,0,0,0,0,0,0,3,0,3,0,0,75,84,3,0,0,4,8,26,146,171,188,382,555,160,1642,0,0,0,0,3,19,33,21,8,12,23,13,133,0,0,0,5,3,14,21,17,4,0,0,5,67,0,0,0,0,0,0,9,0,0,4,0,5,13,0,0,0,5,0,0,0,0,0,0,0,0,10,4,5,10,10,5,28,22,11,4,0,0,6,108,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,13,10,66,85,48,17,21,22,35,343,30,15,27,88,122,301,494,347,305,540,710,266,3250
507041181,77,0,0,0,0,0,0,3,3,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,5,0,10,6,3,0,6,5,20,15,19,11,7,12,14,116,0,0,0,0,0,0,0,0,0,0,0,143,145,10,3,5,6,11,42,129,179,213,443,1126,243,2412,0,0,0,0,0,17,64,48,28,25,36,24,241,0,0,7,7,12,35,45,12,8,6,8,9,145,0,0,0,0,0,3,3,0,0,0,0,6,16,0,0,0,0,0,0,3,3,0,0,0,0,21,5,0,3,30,13,38,40,14,3,11,9,17,182,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,10,45,29,97,157,72,38,45,49,50,605,47,39,21,116,157,353,578,417,377,690,1505,394,4696
507041182,81,0,0,0,0,5,0,3,0,0,5,3,0,13,0,0,0,0,0,0,0,0,3,0,9,0,13,0,0,0,3,3,18,26,20,13,10,4,13,116,0,0,0,0,0,0,0,0,0,0,0,75,73,0,5,4,12,12,60,167,175,156,266,413,128,1396,0,0,0,4,0,18,30,34,20,17,17,13,146,0,0,11,13,9,24,27,8,0,0,5,9,108,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,3,3,0,0,0,0,0,0,3,9,4,5,13,16,10,25,33,8,8,3,0,10,135,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,17,37,24,78,89,54,34,21,28,39,412,54,25,51,102,200,402,543,376,300,422,592,259,3324
507041183,31,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,45,47,0,0,0,10,10,19,57,64,81,155,115,52,553,0,0,0,0,0,10,17,20,4,8,4,8,72,0,0,0,9,3,19,11,11,3,0,0,9,71,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,4,4,0,0,0,0,0,0,20,7,0,16,34,16,25,15,4,4,0,0,14,142,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,22,52,31,59,45,32,12,10,7,36,310,12,7,26,69,69,114,160,159,136,256,174,126,1313
507041184,56,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,11,13,21,16,3,12,8,4,99,0,0,0,0,0,0,0,0,0,0,0,62,64,5,4,3,5,12,39,96,87,68,158,345,97,922,0,0,0,0,0,8,7,8,0,6,5,6,56,0,0,3,4,4,10,12,9,0,5,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,6,0,13,14,5,0,3,0,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,15,9,27,35,26,10,17,15,12,171,39,25,24,69,79,191,254,184,119,234,455,147,1794
507051186,53,0,0,0,0,0,4,3,4,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,5,17,24,12,3,5,0,7,96,0,0,0,0,0,0,0,0,0,0,0,89,91,3,0,0,16,16,62,183,121,99,92,47,127,773,0,0,0,0,10,18,49,14,16,7,0,18,133,0,0,0,13,12,27,12,11,8,0,0,4,99,0,0,0,0,0,3,5,6,0,0,0,0,19,0,0,8,14,0,0,3,5,0,0,0,0,38,9,0,19,55,24,69,46,10,9,0,8,17,262,0,0,0,0,0,0,0,0,0,0,0,4,5,12,0,29,89,46,123,110,40,33,12,10,49,553,40,7,40,145,211,361,494,257,183,155,84,272,2252
507051187,61,0,0,0,0,0,3,10,3,5,0,11,0,33,0,0,0,0,0,0,0,0,6,9,9,0,20,0,0,0,5,6,19,19,14,8,5,3,5,92,0,0,0,0,0,0,0,0,0,0,0,248,248,0,3,0,7,13,66,256,250,230,308,278,323,1731,0,0,0,3,0,40,71,28,18,24,14,13,204,0,0,5,26,31,36,36,16,0,0,0,12,175,0,0,0,3,7,0,9,3,0,0,0,6,26,3,0,4,10,11,7,3,0,0,0,0,5,39,7,4,23,61,19,46,42,10,4,0,4,16,243,0,0,0,0,0,0,0,0,0,0,0,12,9,13,6,32,102,66,140,159,55,29,21,14,60,700,23,14,46,147,215,383,637,470,378,480,368,528,3694
507051188,65,0,0,0,0,0,4,7,10,0,0,6,8,30,0,0,0,0,0,0,0,3,4,3,0,0,9,0,0,4,8,3,29,43,10,11,9,0,18,138,0,0,0,0,0,0,4,0,0,0,0,140,140,3,0,6,17,14,76,205,147,152,210,200,208,1230,0,0,0,4,7,38,73,30,20,16,10,22,219,0,0,6,29,35,43,27,7,3,0,0,7,158,0,0,0,4,0,0,8,4,0,3,0,4,28,0,0,0,12,9,7,3,0,0,0,0,9,46,11,5,25,62,24,87,39,7,8,3,0,36,306,0,0,0,4,0,0,0,0,0,0,0,8,12,12,6,38,117,64,180,151,48,32,26,13,84,763,45,12,72,223,345,618,757,399,336,394,330,466,3998
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,60,0,0,0,0,4,0,3,3,4,3,7,3,30,0,0,0,0,0,0,0,0,3,4,0,0,10,0,0,0,10,5,17,26,14,4,15,3,7,106,0,0,0,0,0,0,4,0,0,0,0,141,143,0,0,0,16,16,59,204,146,129,247,221,214,1253,0,0,0,4,6,29,52,24,5,11,11,13,150,0,0,3,12,13,37,26,8,0,0,4,10,123,0,0,0,0,0,3,4,0,0,5,0,3,18,0,0,0,3,0,3,0,0,0,0,0,0,18,7,3,10,46,23,56,31,6,4,3,0,20,207,0,0,0,0,0,4,0,0,0,0,0,3,6,7,6,19,75,45,129,114,35,12,19,17,42,517,44,14,29,181,245,438,579,351,241,387,341,402,3255
507051191,105,0,0,0,4,0,3,5,13,12,9,19,7,63,0,0,0,0,0,0,3,4,0,10,7,6,31,3,0,0,3,10,22,16,13,7,0,4,8,89,0,0,0,0,0,0,0,0,0,0,0,434,439,7,0,0,17,24,75,315,418,398,684,721,594,3242,0,0,0,0,11,65,128,63,38,28,22,38,396,0,3,5,34,34,91,61,19,9,10,0,17,289,0,0,0,7,3,8,12,9,3,0,5,10,50,0,4,9,10,5,6,3,0,0,0,0,3,41,16,0,25,51,31,54,32,15,11,5,5,25,266,0,0,0,0,0,0,0,0,0,0,0,11,14,17,4,41,111,84,219,240,102,52,43,31,111,1051,52,15,56,191,212,478,848,735,613,987,946,919,6049
