SA2_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,0,0,0,0,3,0,0,0,0,3,35,3,0,0,0,42,424,158,115,26,10,733,669,417,508,222,85,1902,10,10,3,0,0,21,1139,587,629,247,96,2697,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,87,22,3,0,0,0,25,0,0,0,0,0,5,7,0,0,0,0,7,104,13,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,1262,601,631,247,99,2844,0,0,0,0,0,0,0,0,0,0,0,0,93,6,5,0,0,97,423,157
501021014,0,0,0,0,0,3,12,0,0,0,0,14,106,35,6,3,0,160,478,189,146,63,27,900,336,204,263,138,61,994,21,0,8,0,0,31,948,443,422,202,91,2100,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,13,6,0,0,0,15,0,0,3,0,0,6,0,0,0,0,0,0,12,4,3,0,3,26,0,0,0,0,0,0,4,0,0,0,0,4,11,4,11,0,0,24,6,9,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,4,24,11,13,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,6,13,3,0,0,0,22,9,0,0,0,0,9,1005,460,439,207,91,2195,0,0,0,0,0,0,18,4,0,0,0,18,81,32,16,4,3,131,480,167
501021015,0,0,0,0,0,5,0,0,0,0,0,0,39,11,8,0,0,59,374,149,114,27,17,681,318,216,232,97,48,907,8,0,0,4,0,18,746,373,351,133,65,1666,0,0,0,0,0,0,0,0,0,0,0,0,53,10,3,0,0,67,74,13,9,3,0,104,4,0,0,0,4,11,0,5,0,0,0,3,133,30,12,4,4,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,411,363,134,72,1860,0,0,0,0,0,0,0,4,0,0,0,0,30,6,6,0,0,45,389,157
501021016,0,0,0,0,0,0,7,0,0,0,0,7,57,14,4,0,0,75,214,76,63,16,3,376,184,72,109,68,25,468,0,0,0,0,0,3,467,165,178,91,32,937,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,20,4,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,498,171,186,93,32,977,8,0,0,0,0,8,4,4,0,0,0,9,53,20,6,0,0,87,202,85
501021251,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,122,64,40,17,6,247,417,325,520,229,95,1578,4,0,4,0,0,12,559,392,566,247,98,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,394,566,247,98,1873,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,186,111
501021252,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,21,114,32,29,10,0,186,172,118,176,76,17,560,0,0,0,0,0,3,310,151,204,83,24,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,316,153,204,83,24,784,3,0,0,0,0,3,3,0,0,0,0,3,9,3,3,0,0,11,103,25
501021253,0,0,0,0,0,0,7,0,0,0,0,11,137,30,12,0,0,180,638,228,182,47,5,1096,506,209,271,128,47,1156,10,3,10,0,0,26,1293,471,471,178,53,2465,0,0,0,0,0,0,15,0,0,0,0,18,88,17,3,0,0,107,131,53,23,3,0,219,11,10,11,3,0,30,7,0,0,0,0,4,257,78,31,10,0,380,0,0,0,0,0,0,7,0,0,0,0,10,88,23,4,0,0,116,70,25,13,7,0,111,0,0,3,0,0,8,0,0,0,0,0,3,170,53,17,14,0,254,0,0,0,0,0,0,9,0,0,0,0,9,17,5,0,0,0,15,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,36,4,0,0,0,0,4,1749,610,528,197,55,3136,0,0,0,0,0,0,3,0,0,0,0,10,125,23,5,4,0,163,612,226
501021254,0,0,0,0,0,6,0,0,0,0,0,0,22,4,0,0,0,23,341,150,129,29,17,665,203,107,127,53,37,526,13,3,0,0,0,21,575,269,256,82,54,1239,0,0,0,0,0,0,7,0,0,0,0,8,23,11,0,0,0,34,24,11,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,4,53,24,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,15,3,0,0,0,0,3,12,0,0,0,0,8,3,5,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,20,0,0,0,0,0,0,658,298,263,82,54,1357,0,0,0,0,0,0,0,0,0,0,0,3,20,4,0,0,0,27,283,139
501031017,0,0,0,0,0,0,14,0,0,0,0,15,124,21,15,9,4,169,467,128,115,43,17,771,289,103,157,83,44,670,3,5,0,0,0,9,912,261,286,128,58,1638,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,12,3,0,0,0,0,3,937,262,286,128,58,1674,3,0,0,0,0,4,12,0,0,0,0,13,133,23,17,4,5,178,489,101
501031018,0,0,0,0,0,4,15,3,0,0,0,19,102,21,20,3,0,146,384,98,101,33,5,617,285,127,154,83,47,689,6,3,5,0,0,8,791,247,276,112,58,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,804,248,282,112,58,1508,0,0,0,0,0,0,15,0,0,0,0,18,92,20,16,0,0,127,381,83
501031019,0,0,0,0,0,0,3,0,0,0,0,3,61,11,6,0,0,74,356,131,113,47,9,656,243,108,135,93,43,627,6,4,5,0,0,14,659,257,259,140,54,1373,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,28,4,6,0,0,33,5,4,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,33,9,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,703,270,261,142,56,1431,3,0,0,0,0,3,0,0,0,0,0,5,81,13,5,0,0,102,356,131
501031020,3,0,0,0,0,7,23,0,0,0,0,33,148,32,9,3,0,200,360,97,101,39,10,604,231,98,94,75,40,526,7,0,6,0,0,13,777,234,209,110,47,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,6,9,0,0,0,18,3,0,0,0,0,3,789,240,212,115,49,1406,5,0,0,0,0,5,27,3,0,0,0,27,124,23,15,3,0,168,367,77
502011021,0,0,0,0,0,5,3,3,0,0,0,8,36,5,7,0,0,49,280,76,66,9,0,437,423,174,276,116,46,1031,5,5,0,0,0,10,751,261,349,131,47,1540,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,8,7,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,20,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,19,0,0,0,0,0,0,790,266,348,136,47,1588,0,0,0,0,0,0,5,0,0,0,0,7,40,9,4,0,0,53,369,83
502011022,0,0,0,0,0,0,8,0,0,0,0,11,85,13,3,6,0,109,487,134,108,26,10,764,529,189,262,90,49,1120,10,4,0,0,0,20,1112,344,380,123,63,2023,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,46,12,9,3,0,70,9,4,6,0,3,22,0,0,0,0,0,4,65,11,14,5,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,1190,359,390,126,64,2137,0,0,0,0,0,0,4,0,0,0,0,11,72,17,6,0,0,96,529,121
502011023,0,0,0,6,0,4,3,0,0,0,0,3,110,11,3,0,0,122,458,187,129,32,8,812,452,300,326,166,98,1341,19,3,3,4,0,33,1043,503,462,207,104,2316,0,0,0,0,0,0,7,0,0,0,0,7,129,0,0,0,0,129,56,10,13,0,0,78,8,0,0,0,0,8,0,0,0,0,0,0,199,13,11,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,69,89,13,3,0,0,104,9,3,0,0,4,18,0,0,0,0,0,0,168,16,4,3,3,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,534,481,209,110,2741,0,0,0,0,0,0,8,0,0,0,0,8,76,5,0,0,0,88,440,210
502011024,0,0,0,0,0,0,15,0,0,0,0,15,141,8,4,3,0,152,643,154,114,21,4,938,1278,618,841,361,136,3231,21,0,3,0,0,27,2095,789,962,387,138,4366,0,0,0,0,0,0,4,0,0,0,0,4,88,0,0,0,0,86,136,16,15,0,0,166,3,3,4,0,0,9,9,0,0,0,0,9,236,19,19,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,23,88,36,13,5,0,142,0,6,0,0,0,4,0,0,0,0,0,3,109,41,17,5,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,850,993,389,140,4809,3,0,0,0,0,3,4,0,0,0,0,8,33,10,0,0,0,53,657,186
502011025,0,0,0,0,0,0,3,0,0,0,0,3,108,21,14,0,0,147,400,166,96,28,18,713,198,95,71,53,24,440,12,4,0,0,0,18,722,291,174,80,48,1314,0,0,0,0,0,0,11,0,0,0,0,7,99,11,7,0,0,125,234,71,32,3,0,341,15,5,5,0,0,27,5,0,0,0,0,9,366,88,44,7,0,510,0,0,0,0,0,0,16,0,0,0,0,16,50,11,6,0,0,72,76,22,15,3,0,114,4,0,0,0,0,10,4,0,0,0,0,3,157,39,19,3,0,218,4,0,0,0,0,4,13,0,0,0,0,13,15,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,36,0,0,0,0,0,0,1271,417,242,92,47,2074,0,0,0,0,0,0,5,0,0,0,0,5,116,19,6,0,0,139,409,161
502011026,0,0,0,0,0,0,18,4,0,0,0,22,79,8,7,0,0,93,313,90,56,17,9,471,319,120,171,68,29,712,3,0,5,0,0,11,736,216,236,83,36,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,13,0,0,0,4,0,5,0,0,0,0,0,0,10,6,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,19,15,0,0,0,0,19,0,5,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,31,0,0,0,0,39,0,0,0,0,0,0,782,226,236,86,37,1372,0,0,0,0,0,0,7,0,0,0,0,10,47,14,3,3,0,63,343,75
502011027,0,0,0,0,0,0,9,0,0,0,0,9,74,13,4,5,0,92,370,125,72,10,0,578,852,562,662,292,117,2483,12,4,3,0,3,28,1311,708,745,307,122,3188,0,0,0,0,0,0,0,0,0,0,0,0,104,3,0,0,0,106,26,4,0,0,0,34,4,0,0,0,0,4,7,0,0,0,0,7,139,11,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,25,11,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,8,0,0,0,0,5,1495,728,746,314,122,3398,0,0,0,0,0,3,5,0,0,0,0,5,154,15,4,0,0,180,480,193
502011028,3,0,0,0,0,3,5,0,0,0,0,5,74,15,5,0,0,95,552,145,88,29,18,833,573,211,222,116,64,1179,20,3,0,3,0,25,1217,371,317,150,82,2136,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,30,75,22,13,0,5,113,24,4,4,0,0,41,3,0,0,0,0,3,128,31,19,6,8,188,0,0,0,0,0,0,0,0,0,0,0,0,43,3,4,0,0,52,29,5,0,0,0,34,3,0,0,0,0,8,0,0,0,0,0,4,71,11,6,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63,0,0,0,0,0,0,1480,416,339,157,90,2483,0,0,0,0,0,0,5,0,0,0,0,15,90,8,3,5,0,100,604,160
502011029,0,0,0,0,0,5,9,0,0,0,0,12,167,15,8,0,0,186,389,111,100,33,19,662,397,235,322,156,73,1176,19,0,5,0,0,29,984,360,436,190,96,2067,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,24,13,0,0,0,0,13,4,0,0,0,0,5,0,0,0,0,0,0,39,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,15,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,21,0,0,0,0,0,0,11,0,0,0,0,14,8,5,0,0,0,14,3,0,0,0,0,3,0,0,0,5,0,9,0,0,0,0,0,0,19,9,0,9,0,41,0,0,0,0,0,0,1063,384,440,198,92,2176,0,0,0,0,0,0,11,5,0,0,0,16,188,10,11,3,0,213,432,152
503011030,0,0,0,0,0,0,0,0,0,0,0,0,32,4,4,0,0,43,185,60,70,26,0,339,376,214,348,219,68,1220,17,4,0,0,0,15,611,284,421,243,69,1623,0,0,0,0,0,0,4,0,0,0,0,4,42,0,0,0,0,42,32,5,0,0,0,41,5,5,4,0,0,8,0,0,0,0,0,0,80,12,6,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,292,426,244,69,1720,0,0,0,0,0,0,0,0,0,0,0,8,23,4,0,0,0,25,178,47
503011031,0,0,0,0,0,0,4,0,0,0,0,4,99,14,10,0,0,122,295,114,123,19,4,548,175,123,171,121,24,618,3,0,0,0,0,9,578,255,307,143,31,1307,0,0,0,0,0,0,3,0,0,0,0,3,47,6,0,0,0,51,79,21,10,3,0,125,13,0,7,3,0,25,7,0,0,0,0,3,147,33,18,11,0,206,0,0,0,0,0,0,36,4,0,0,0,37,139,30,10,5,0,181,51,16,11,0,0,81,5,0,0,0,0,3,4,0,0,0,0,4,235,50,24,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,334,350,157,32,1829,0,0,0,0,0,0,4,3,0,0,0,7,63,16,7,4,0,90,241,101
503011032,0,0,0,0,0,0,17,3,0,0,0,19,92,19,8,3,0,121,283,116,140,29,0,561,170,136,203,142,43,706,10,5,0,0,0,19,564,278,355,177,50,1419,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,46,69,17,19,4,0,105,14,8,13,11,0,41,0,0,0,0,0,0,116,30,29,12,0,187,7,0,0,0,0,7,33,0,0,0,0,33,93,20,7,0,0,117,23,17,5,0,0,41,3,0,0,0,0,3,0,0,0,0,0,0,158,34,12,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,336,394,190,49,1808,0,0,0,0,0,0,10,0,0,0,0,11,81,24,8,0,0,113,255,117
