SA2_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
501021251,1346,510,537,907,586,318,151,55,7,4412,7,0,0,8,3,4,0,0,0,23,20,7,10,4,9,3,0,0,0,50,0,0,6,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,6,0,5,3,3,0,4,0,0,23,9,0,5,6,3,0,4,0,0,27,670,291,350,327,177,74,20,3,0,1909,235,88,89,119,56,37,4,4,0,637,2297,911,1003,1377,839,430,180,64,8,7110,10,5,12,16,20,4,0,0,0,64,286,165,101,208,287,152,124,47,8,1382,0,0,0,0,0,0,0,0,0,0,70,33,23,48,35,17,15,0,3,255,0,0,0,0,0,0,0,0,0,0,459,258,209,294,240,127,89,24,6,1718,5,5,6,0,7,0,3,0,0,22,14,3,6,7,4,11,7,0,0,46,14,7,9,10,8,7,6,8,0,64
501021252,379,228,93,260,383,288,168,63,17,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,205,135,50,108,138,77,33,4,0,749,53,39,10,36,45,35,16,6,0,239,649,416,148,403,571,401,211,73,21,2889,3,4,4,3,13,3,3,0,0,34,96,75,12,71,142,152,82,28,16,673,0,0,0,0,0,0,0,0,0,0,3,0,0,5,12,15,7,0,0,51,0,0,0,0,0,0,0,0,0,0,117,91,31,80,109,110,55,18,3,624,0,0,0,0,0,3,0,0,0,6,3,0,0,6,0,4,4,0,0,12,0,0,0,0,0,6,0,0,0,0
501021253,909,703,706,888,1129,1175,793,666,344,7318,20,5,32,17,4,0,0,0,0,87,17,9,25,18,0,0,0,0,0,69,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,21,0,6,10,8,7,0,5,4,0,39,0,14,19,8,7,3,5,4,0,56,657,528,529,420,418,305,125,70,29,3082,202,155,147,144,146,134,71,52,25,1069,1811,1419,1478,1520,1731,1644,1002,798,401,11804,14,15,23,38,30,22,13,5,0,149,211,122,109,212,328,426,390,255,169,2223,0,0,0,0,0,0,0,0,0,0,40,19,16,13,17,18,19,13,9,157,0,0,0,0,0,0,0,0,0,0,514,256,338,355,379,407,296,190,110,2854,0,0,0,0,0,6,13,9,4,41,3,5,5,4,9,14,5,0,0,45,0,3,5,5,8,7,10,0,4,51
501021254,472,305,354,404,406,450,285,122,28,2819,0,0,0,4,0,0,0,0,0,12,14,0,11,8,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,7,0,5,4,0,0,28,4,6,4,7,0,5,4,0,0,32,460,318,296,217,142,101,50,19,5,1607,172,123,131,97,88,74,63,21,4,764,1127,758,804,742,652,632,399,157,38,5304,13,3,3,15,15,12,6,0,0,56,91,61,65,99,134,180,154,66,14,865,0,0,0,0,0,0,0,0,0,0,25,13,10,14,13,17,13,13,0,105,0,0,0,0,0,0,0,0,0,0,153,103,105,117,114,121,86,40,9,859,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,5,10,11,0,9,9,8,15,3,4,69
501031017,592,215,233,394,568,673,540,220,80,3517,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,16,9,4,3,0,47,3,4,0,6,16,9,4,3,0,52,529,166,187,269,260,248,124,29,7,1810,98,32,58,61,58,68,52,23,13,459,1232,428,492,739,912,1016,717,271,101,5910,6,3,11,6,12,13,16,0,0,65,152,73,57,127,224,279,326,151,54,1450,0,0,0,0,0,0,0,0,0,0,14,3,4,13,10,17,19,0,0,77,0,0,0,0,0,0,0,0,0,0,186,97,78,124,148,160,119,55,15,983,8,0,0,6,4,3,7,0,0,32,6,0,0,0,0,8,5,4,0,18,4,0,0,0,9,9,3,7,0,39
501031018,442,228,186,376,501,602,433,184,61,3008,3,0,0,3,0,0,0,0,0,13,7,0,5,0,6,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,7,8,7,0,0,0,30,6,4,5,7,8,7,0,0,0,30,484,195,173,257,267,220,87,18,8,1710,91,31,48,66,79,77,43,17,13,469,1043,469,432,725,878,922,568,219,71,5325,3,3,10,7,8,14,4,0,0,58,101,52,67,97,173,249,240,95,29,1101,0,0,0,0,0,0,0,0,0,0,12,5,7,9,5,6,5,0,0,58,0,0,0,0,0,0,0,0,0,0,246,90,98,128,148,169,124,64,25,1096,10,6,0,8,4,0,3,0,0,30,0,0,0,0,0,3,0,0,0,8,19,0,3,10,9,8,19,11,0,77
501031019,524,282,222,361,545,454,355,224,104,3072,3,0,0,0,0,0,0,0,0,6,3,6,0,3,4,0,0,0,0,17,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,5,0,0,0,20,0,0,10,0,6,5,0,0,0,20,514,311,225,228,198,143,50,10,8,1698,138,72,55,76,80,66,34,32,3,560,1199,681,520,683,843,660,444,271,111,5418,4,0,6,8,17,0,0,0,0,34,75,66,53,83,157,191,160,99,37,919,0,0,0,0,0,0,0,0,0,0,22,17,6,6,18,15,14,4,0,101,0,0,0,0,0,0,0,0,0,0,257,141,115,119,169,156,113,70,32,1172,0,0,0,0,0,0,0,0,0,7,7,4,5,5,0,11,6,21,0,61,8,3,3,8,5,3,8,5,0,40
501031020,446,176,131,362,455,576,405,177,48,2778,3,0,5,7,0,0,3,0,0,16,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,9,7,8,0,0,0,39,8,0,8,9,7,8,0,0,0,39,419,150,190,217,264,224,101,29,3,1599,105,36,41,70,87,90,51,28,8,524,990,366,386,674,834,922,568,235,56,5025,7,0,5,0,8,15,3,4,0,53,74,44,25,73,143,184,235,97,31,902,0,0,0,0,0,0,0,0,0,0,4,3,0,6,10,14,15,6,0,53,0,0,0,0,0,0,0,0,0,0,152,73,52,98,160,159,116,48,17,881,0,0,0,0,0,4,0,0,0,3,4,0,4,0,3,4,3,7,0,23,0,0,0,0,3,9,3,0,0,13
502011021,602,300,239,464,468,641,490,122,15,3344,0,0,0,3,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,5,0,0,16,6,0,3,0,0,4,5,0,0,16,483,219,223,261,169,152,78,26,5,1626,141,60,63,76,46,56,47,5,7,496,1235,593,537,819,696,867,621,160,26,5550,18,9,14,11,11,8,3,0,0,73,169,97,89,154,220,304,385,128,20,1572,0,0,0,0,0,0,0,0,0,0,17,10,10,13,9,16,17,4,0,95,0,0,0,0,0,0,0,0,0,0,386,134,123,183,178,173,196,53,3,1428,0,3,0,0,0,4,12,0,0,24,7,0,0,0,6,3,7,0,0,26,21,7,8,6,8,3,4,4,0,68
502011022,701,434,324,510,665,906,714,331,58,4642,0,0,0,0,3,0,0,0,0,7,0,0,0,3,4,4,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,5,0,0,0,27,0,0,5,9,6,5,0,0,0,27,541,306,251,270,207,221,121,51,8,1975,150,91,75,85,81,104,51,48,11,693,1409,850,657,899,988,1247,889,424,76,7432,18,21,12,17,28,14,9,0,0,122,186,145,76,171,294,369,461,207,58,1960,0,0,0,0,0,0,0,0,0,0,34,13,17,13,13,19,29,13,0,149,0,0,0,0,0,0,0,0,0,0,338,190,141,195,247,256,208,109,23,1712,0,0,0,0,8,0,3,0,0,12,4,5,5,3,7,10,4,0,0,40,7,6,10,8,11,3,5,3,0,63
502011023,869,634,493,625,769,735,923,745,199,5996,0,0,3,6,0,0,0,0,0,9,5,3,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,17,6,11,11,8,3,4,0,0,55,18,5,15,13,8,3,4,0,0,66,738,511,411,322,279,156,160,98,20,2696,279,155,149,112,107,97,81,82,21,1084,1922,1313,1085,1099,1171,1001,1174,924,246,9937,22,9,26,23,24,13,0,5,0,116,196,140,101,155,255,315,369,423,116,2087,0,0,0,0,0,0,0,0,0,0,35,40,20,19,26,23,13,32,3,213,0,0,0,0,0,0,0,0,0,0,269,196,164,177,209,180,170,180,54,1615,3,3,4,0,6,0,11,9,0,44,5,5,0,5,0,4,5,0,0,24,18,7,12,12,8,20,21,13,6,105
502011024,1827,1130,785,1319,1609,1654,1627,893,221,11060,4,0,9,4,0,0,0,0,0,21,12,3,13,10,3,5,0,0,0,47,0,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,6,9,9,12,9,3,0,0,47,3,6,7,10,12,9,3,0,0,55,1164,712,589,600,503,359,228,109,31,4282,275,195,153,197,193,200,164,117,42,1540,3303,2070,1566,2165,2351,2247,2030,1117,294,17142,23,30,28,32,33,22,15,3,0,181,438,303,177,401,598,698,941,564,193,4310,0,0,0,0,0,0,0,0,0,0,70,45,25,39,38,52,46,28,5,353,0,0,0,0,0,0,0,0,0,6,629,432,287,366,494,451,459,224,63,3411,6,0,5,0,7,7,10,3,0,42,14,4,0,9,6,6,4,0,0,56,11,15,14,9,5,31,16,8,0,105
502011025,497,453,437,487,700,830,790,607,258,5068,16,3,29,14,0,0,0,0,0,63,14,7,8,11,6,5,0,0,0,44,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,19,3,6,11,5,10,9,7,0,0,55,3,10,27,7,10,9,7,0,0,75,420,437,332,274,264,194,126,88,42,2164,152,147,142,99,129,139,94,79,22,1011,1115,1079,999,935,1138,1188,1016,776,318,8571,17,17,18,30,14,17,11,0,0,131,92,112,92,114,232,345,389,304,150,1824,0,0,0,0,0,0,0,0,0,0,22,14,17,16,27,20,19,17,0,145,0,0,0,0,0,0,0,0,0,0,186,155,164,162,229,229,213,137,42,1524,7,0,0,9,4,0,4,0,0,23,10,7,13,3,0,0,5,0,0,29,4,4,5,0,9,11,14,4,3,59
502011026,397,241,152,344,445,621,592,249,48,3086,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,15,3,0,6,0,0,0,0,0,0,15,257,175,121,160,166,163,110,39,7,1207,104,74,43,76,67,100,51,30,8,547,772,494,331,588,705,891,755,315,57,4917,4,3,0,9,14,4,6,0,0,45,105,97,52,108,198,265,346,169,39,1371,0,0,0,0,0,0,0,0,0,0,29,20,14,8,18,17,16,3,0,131,3,0,0,0,0,0,0,0,0,4,166,117,94,110,153,177,181,65,12,1069,0,0,0,0,4,5,3,0,0,9,4,0,0,0,0,3,3,0,0,16,3,0,3,7,4,11,6,0,0,31
502011027,1573,857,766,1079,1149,929,763,447,202,7768,11,0,3,8,3,0,0,0,0,29,16,0,11,5,6,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,10,0,0,3,4,0,42,6,6,8,10,0,0,3,4,0,42,803,548,547,437,339,216,93,64,26,3061,405,198,190,220,148,103,60,59,42,1415,2826,1623,1557,1787,1674,1265,921,573,268,12487,40,16,41,47,31,16,4,3,0,214,505,325,252,412,528,493,556,332,150,3551,0,0,0,0,0,0,0,0,0,0,157,71,59,74,51,36,22,25,6,500,0,0,0,0,0,0,0,0,0,0,765,422,453,413,461,324,270,140,49,3293,8,3,5,7,10,3,9,0,0,54,9,5,3,8,6,8,0,5,0,40,29,12,21,10,13,20,16,6,5,129
502011028,713,546,398,516,801,994,1010,678,256,5915,9,0,8,6,0,0,0,0,0,22,5,5,7,4,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,9,0,6,7,6,7,3,5,0,0,43,4,10,14,6,7,3,5,0,5,54,506,385,329,258,221,225,162,86,35,2196,192,121,122,117,125,96,99,71,36,981,1440,1083,891,915,1174,1328,1286,838,335,9278,15,10,17,27,23,8,7,0,5,107,159,135,93,155,265,408,542,364,164,2280,0,0,0,0,0,0,0,0,0,0,34,19,14,7,24,25,33,22,3,187,0,0,0,0,0,0,0,0,0,0,324,222,176,187,276,287,282,200,51,2015,0,0,0,0,0,0,4,4,0,14,0,0,0,0,6,4,5,3,0,30,4,7,3,5,19,15,14,11,9,94
502011029,902,384,454,588,663,716,653,389,92,4834,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,6,5,0,0,0,37,3,3,5,8,6,5,0,0,0,37,623,349,319,278,254,168,105,55,10,2164,243,116,110,97,117,76,57,50,19,891,1774,857,902,989,1053,973,819,495,118,7979,5,6,12,18,8,5,3,0,0,67,259,173,136,221,321,286,352,264,86,2110,0,0,0,0,0,0,0,0,0,0,48,21,7,22,23,13,12,7,0,154,0,3,0,0,3,0,0,0,0,7,395,175,208,180,247,211,190,114,43,1761,4,0,4,0,0,0,0,3,0,12,0,0,3,0,4,0,0,0,0,9,38,9,9,38,10,17,17,10,0,151
503011030,839,545,120,460,737,460,476,408,161,4215,5,0,0,5,4,4,5,0,0,30,3,4,0,3,3,0,0,0,0,17,7,3,3,4,4,9,8,5,3,47,0,0,0,0,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,16,7,3,4,3,3,0,0,0,0,21,16,3,4,8,6,0,0,0,0,37,306,306,97,176,261,193,88,56,15,1498,91,86,29,39,67,36,39,25,17,430,1273,963,256,721,1102,714,625,494,191,6355,8,4,4,11,7,12,11,0,0,65,218,146,23,96,247,166,159,186,114,1351,0,0,0,0,0,0,0,0,0,0,15,6,8,16,7,9,6,0,0,63,0,0,0,0,0,0,0,0,0,0,366,288,53,133,291,191,117,132,48,1627,6,0,0,0,0,0,3,5,0,21,36,36,8,10,32,31,15,19,5,198,0,0,0,0,3,0,0,0,0,3
503011031,688,523,397,484,625,611,605,366,241,4545,21,16,22,19,3,3,0,0,0,88,12,13,20,10,6,0,0,0,0,59,9,0,4,5,0,6,0,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,3,11,0,0,4,0,37,0,11,6,3,11,0,0,4,0,44,243,380,314,202,210,206,125,80,31,1785,165,199,117,77,92,83,73,50,70,933,1142,1176,897,818,970,930,809,513,338,7594,15,18,17,16,23,12,4,9,0,110,186,166,85,141,197,245,305,247,159,1739,0,0,0,0,0,0,0,0,0,0,12,9,7,6,12,3,3,0,0,61,0,0,0,0,0,0,0,0,0,0,277,183,195,155,216,181,173,121,56,1553,0,3,0,0,4,0,0,0,4,21,9,8,8,3,20,12,7,3,9,76,0,0,0,0,0,0,0,0,0,3
503011032,744,482,451,508,628,634,433,227,105,4208,7,3,3,11,4,0,0,0,0,24,0,0,4,4,0,0,0,0,0,9,5,0,3,9,0,5,4,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12,0,0,0,27,0,8,4,0,0,12,0,0,0,27,355,334,361,268,297,276,113,59,22,2086,167,110,183,109,109,114,61,37,58,954,1288,944,1024,909,1049,1057,618,322,190,7399,0,10,7,13,16,18,11,3,0,66,289,143,122,140,261,235,264,138,75,1665,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,270,190,176,146,223,192,141,51,34,1424,0,0,0,0,0,0,4,0,0,6,21,12,9,9,18,11,10,8,4,91,0,0,0,0,0,3,0,0,0,3
503011033,1128,609,203,688,822,550,326,250,155,4732,9,6,0,14,4,0,0,0,0,35,8,4,3,0,10,0,0,0,0,34,3,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,10,4,5,0,0,0,30,6,8,0,10,9,5,0,0,0,31,469,344,173,255,328,205,62,52,16,1903,85,61,36,63,68,57,16,16,11,413,1717,1044,423,1041,1258,829,420,321,182,7228,8,3,6,16,21,10,6,0,0,71,268,152,57,168,253,187,130,89,57,1356,0,0,0,0,0,0,0,0,0,0,23,5,3,9,7,12,0,6,0,67,0,0,0,0,0,0,0,0,0,0,613,285,117,259,377,240,112,75,38,2111,7,0,0,0,4,0,4,4,5,26,45,24,9,28,27,23,11,17,3,186,0,0,0,0,0,0,0,0,0,0
503011034,1136,872,553,706,930,850,622,366,203,6231,17,14,38,17,4,6,0,0,0,100,12,24,19,9,8,3,0,0,0,84,9,0,0,0,5,6,3,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,13,16,8,5,7,0,0,64,11,7,13,17,8,5,7,0,0,64,426,495,432,331,320,251,133,49,31,2465,145,150,153,131,119,123,80,51,30,989,1767,1583,1248,1245,1431,1260,851,473,266,10123,13,16,50,29,17,23,15,4,0,162,378,259,111,173,358,300,360,201,82,2217,0,0,0,0,0,0,0,0,0,0,11,5,9,10,3,19,8,0,0,64,0,0,0,0,0,0,0,0,0,0,406,326,206,258,336,235,192,107,27,2090,0,3,0,0,0,0,3,0,0,11,24,22,16,14,25,19,11,4,0,138,0,0,0,0,5,0,0,0,0,4
503011035,1683,1760,733,1057,1364,1329,960,504,332,9718,56,59,61,52,30,28,19,8,6,313,104,114,159,56,22,15,3,0,0,478,16,20,3,12,16,14,16,17,6,126,0,0,0,0,0,0,0,0,0,3,7,14,9,10,6,8,0,0,0,39,10,15,11,8,13,8,3,0,0,66,13,31,21,14,11,10,3,0,0,113,800,1362,704,499,601,506,236,119,53,4876,227,333,160,114,160,151,120,62,80,1402,2949,3826,1923,1868,2270,2104,1404,723,477,17552,47,134,58,67,46,57,52,17,10,490,465,417,135,262,437,456,460,269,147,3054,0,0,0,0,0,0,0,0,0,0,22,30,25,9,17,26,24,9,4,169,0,0,0,0,0,0,5,0,0,6,684,643,244,389,462,399,296,157,50,3324,4,9,0,0,11,4,0,3,0,39,59,34,21,19,39,35,15,16,8,240,5,0,0,4,5,0,0,3,0,27
503011036,1005,656,330,556,786,677,464,333,163,4969,5,0,0,6,3,0,0,0,0,26,11,7,6,6,4,6,4,0,0,34,8,0,0,4,9,7,4,3,0,39,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,6,5,9,3,10,11,6,0,0,44,6,5,6,3,10,15,6,0,0,52,448,416,220,234,308,257,101,60,12,2052,77,113,57,97,103,87,48,25,14,617,1578,1202,628,934,1239,1056,628,421,193,7887,10,12,10,14,15,18,14,0,0,93,278,172,81,161,289,260,263,168,103,1773,0,0,0,0,0,0,0,0,0,0,4,9,6,9,11,14,4,8,0,59,0,0,0,0,0,0,0,0,0,0,515,294,151,241,291,227,163,82,38,1996,9,5,0,6,8,9,3,9,0,41,16,12,6,10,18,16,3,3,0,94,0,0,0,0,0,0,0,0,0,4
503021037,0,0,0,4,7,3,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,6,0,0,0,0,0,4,0,10,0,6,0,0,4,10,4,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,1054,534,845,1060,838,494,303,299,150,5575,14,18,33,9,3,3,0,0,0,81,17,9,19,18,9,11,0,0,0,84,7,0,13,12,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,0,0,42,0,8,19,16,11,4,0,0,0,62,0,28,39,18,11,4,0,0,0,99,661,442,789,664,363,205,47,15,7,3191,153,149,251,162,110,86,34,21,13,979,1924,1198,2025,1999,1374,845,403,348,180,10299,21,20,28,38,31,30,21,3,3,199,141,58,98,168,213,144,100,28,32,984,0,0,0,0,0,0,0,0,0,0,28,5,11,23,9,12,0,4,6,98,0,0,0,0,0,0,0,0,0,0,554,276,440,416,416,277,170,139,79,2776,5,0,0,6,0,0,3,0,3,14,58,24,37,52,45,33,21,30,14,321,0,0,5,0,5,6,3,0,0,22
