SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3
501021012,0,0,0,31,9,0,0,0,0,40,4,3,0,0,0,0,15,798,1509,695,700,259,114,4070,799,1467,688,676,303,128,4057,159,128,23,7,8,0,329,0,4,0,0,0,0,5,160,139,23,10,8,0,334,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,15,21,10,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,33,0,0,0,0,0,0,3,995,1620,710,686,309,123,4448
501021014,0,0,10,15,3,0,0,0,0,21,16,12,9,5,0,0,37,751,1096,432,472,219,114,3089,735,1290,411,458,231,106,3226,57,31,9,0,3,0,109,0,0,7,0,4,0,9,57,34,12,4,9,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,15,0,0,4,0,46,0,0,0,0,0,0,3,3,0,3,0,0,0,9,30,16,3,0,4,0,59,3,0,0,0,0,0,5,827,1336,433,463,243,110,3409
501021015,0,0,0,12,0,0,0,0,0,13,3,0,0,3,0,0,8,704,1022,397,344,131,73,2672,581,946,372,337,117,71,2435,233,118,22,12,0,0,389,0,8,0,0,0,0,10,237,132,27,12,0,0,409,22,18,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,840,1095,401,346,125,76,2887
501021016,0,0,5,11,9,4,6,0,0,22,8,4,0,0,0,0,15,366,545,224,169,93,55,1456,360,599,177,170,97,55,1459,63,16,3,6,0,0,92,0,0,0,0,0,0,0,65,16,3,6,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,0,0,0,0,25,6,0,0,0,0,0,5,443,628,184,179,101,58,1584
501021251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,416,793,564,667,276,106,2833,447,962,603,666,323,109,3105,69,19,6,0,0,0,98,10,0,0,0,0,0,10,82,19,6,0,0,0,107,49,12,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,572,993,605,669,323,112,3277
501021252,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,92,348,158,208,84,41,931,115,385,158,204,73,47,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,117,383,163,205,73,47,984
501021253,0,0,4,41,28,0,0,0,0,69,9,3,0,0,5,0,18,1556,1887,624,521,212,55,4853,877,1421,482,522,174,57,3530,607,232,72,24,10,3,953,156,157,39,32,3,6,395,768,387,111,56,16,10,1341,176,67,17,5,0,0,272,36,9,0,4,0,0,61,8,4,0,0,0,0,15,12,17,0,0,0,0,32,0,0,0,0,0,0,0,237,100,26,14,0,0,377,45,42,0,0,0,0,91,0,0,0,0,0,0,0,6,6,3,0,0,0,10,56,44,0,0,0,0,102,11,4,0,0,0,0,15,1944,1962,615,588,191,62,5365
501021254,0,0,0,32,15,0,0,0,0,56,0,4,0,0,0,0,0,651,672,287,254,102,52,2021,447,606,282,221,98,47,1689,211,77,17,4,0,3,312,0,0,0,0,0,0,0,211,77,17,4,0,3,312,10,3,3,0,0,0,18,29,15,8,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,8,0,0,0,64,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,4,0,0,0,0,0,4,708,701,304,227,98,49,2082
501031017,0,0,3,13,10,0,0,0,0,24,0,6,0,0,0,0,8,741,1046,258,274,136,57,2513,691,1149,283,291,148,59,2620,47,11,0,5,0,0,59,0,0,0,0,0,0,0,47,11,0,5,0,0,66,3,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,10,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,0,19,4,0,0,0,0,0,10,755,1173,285,292,148,61,2718
501031018,0,0,3,9,5,0,0,0,0,19,5,5,0,0,0,0,14,517,914,240,283,121,56,2130,519,972,259,282,130,60,2221,25,6,3,0,0,0,38,0,0,0,0,0,0,3,25,9,3,6,0,0,44,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,3,0,0,0,0,7,3,3,0,0,0,0,10,3,6,0,0,0,0,4,10,11,3,0,0,0,23,5,4,0,0,0,0,12,565,992,268,285,130,62,2305
501031019,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,3,587,778,289,246,124,56,2086,532,749,241,231,115,56,1920,155,28,7,3,0,0,187,4,0,0,0,0,0,4,157,28,7,3,0,0,193,11,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,0,14,715,778,248,233,116,57,2146
501031020,0,0,13,10,21,4,3,5,0,42,9,7,0,4,0,0,25,544,823,208,191,89,49,1911,543,828,231,180,82,29,1895,10,7,0,3,0,0,20,0,0,0,0,0,0,4,10,12,0,3,0,0,22,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,24,4,0,0,0,0,23,6,5,0,5,0,0,16,0,6,0,0,0,0,4,0,0,0,0,0,0,0,6,8,0,3,0,0,24,3,10,0,0,0,0,10,587,857,232,186,81,29,1972
502011021,0,0,0,44,19,0,0,0,0,67,3,4,0,0,0,0,11,455,1059,366,405,165,56,2518,494,1217,436,458,187,90,2885,50,12,10,0,0,0,74,17,13,0,0,0,0,32,67,26,10,0,0,0,106,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,5,0,0,0,35,0,0,0,0,0,0,6,13,23,3,0,0,0,42,46,22,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22,0,0,0,0,71,0,0,0,0,0,0,0,622,1287,448,458,191,90,3104
502011022,0,0,0,31,18,0,0,3,0,57,3,6,0,0,0,0,12,773,1408,460,451,150,77,3316,879,1562,473,437,182,66,3600,51,33,15,5,0,0,107,24,43,6,5,0,0,80,78,80,22,12,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,13,44,15,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15,0,0,0,0,63,0,0,0,0,0,0,0,997,1661,499,455,187,67,3867
502011023,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,6,1108,1442,539,458,169,129,3848,840,1094,525,389,170,119,3144,456,336,22,5,4,0,821,32,22,4,3,0,0,68,486,359,29,12,4,0,887,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,15,9,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1338,1466,552,405,176,119,4053
502011024,0,0,0,5,0,0,0,0,0,10,3,7,3,0,0,0,13,1562,2777,963,966,413,154,6832,1415,2847,981,970,403,151,6762,438,226,27,9,0,0,703,100,97,12,8,5,6,220,544,319,36,21,3,5,925,5,10,0,0,0,0,12,17,31,3,4,0,0,46,21,27,8,0,0,0,57,16,5,5,0,0,0,27,0,0,0,0,0,0,0,59,72,10,3,0,0,142,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,2018,3236,1027,993,408,149,7834
502011025,0,0,0,56,24,3,0,0,0,90,5,0,0,0,0,0,14,1707,1505,476,257,96,49,4093,843,910,302,228,108,35,2430,658,287,81,19,13,7,1064,256,164,31,21,5,0,487,916,457,111,44,20,4,1549,123,59,14,9,0,0,200,44,69,18,5,0,0,134,56,75,13,9,0,0,145,25,64,8,3,0,0,94,3,5,0,0,0,0,10,251,268,43,24,0,0,586,51,22,0,4,0,0,80,0,0,0,0,0,0,0,7,0,0,0,0,0,7,64,22,0,4,0,0,86,8,6,0,0,0,0,20,2073,1663,467,293,129,43,4664
502011026,0,0,0,51,29,7,0,0,0,84,6,0,0,0,0,0,3,504,974,301,255,113,50,2197,561,1016,317,303,121,67,2379,14,20,3,0,0,0,41,11,5,0,0,0,0,15,27,22,7,0,0,0,57,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,0,10,59,27,3,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,28,3,0,0,0,94,6,0,0,0,0,0,6,651,1071,325,301,122,66,2539
502011027,0,0,0,0,0,0,0,0,0,3,3,8,4,0,0,0,13,1023,2080,1059,1126,480,211,5980,1122,2312,1215,1379,579,270,6890,221,151,5,4,3,0,392,12,13,6,3,0,0,29,235,161,14,8,3,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1357,2478,1234,1385,585,271,7318
502011028,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,1177,1679,512,402,157,91,4028,1106,1655,552,410,174,92,3984,197,97,23,14,0,6,337,63,71,13,0,5,0,151,260,169,32,15,3,6,487,144,35,3,5,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,35,7,5,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,1863,587,429,180,96,4673
502011029,0,0,0,53,33,3,3,5,0,93,4,9,0,0,0,0,9,778,1282,496,479,228,124,3383,700,1275,503,509,245,139,3374,132,68,0,6,0,0,208,0,0,0,0,0,0,0,132,68,7,6,0,0,212,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,54,26,3,0,0,0,89,0,5,0,0,0,0,7,0,0,0,0,0,0,0,59,33,5,0,0,6,94,3,4,0,0,0,0,13,894,1384,516,516,242,140,3691
