SA2_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,9,9,0,0,0,0,14,13,0,9,0,0,23,48,0,47,4,3,105,67,24,119,6,15,238,21,3,19,0,4,47,3,0,4,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,181,29,214,11,28,465
501021014,3,0,0,3,3,0,4,0,0,10,8,0,9,0,0,16,21,0,11,0,0,35,29,0,39,5,9,77,44,5,61,6,5,119,25,5,34,4,5,71,5,0,3,4,0,7,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,15,142,18,161,13,29,362
501021015,0,0,0,0,10,0,4,0,3,13,8,0,0,0,0,6,8,0,5,0,0,15,23,0,9,0,3,28,48,3,42,6,3,95,53,0,56,3,3,108,8,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,143,9,121,6,11,291
501021016,0,0,0,0,5,0,0,0,0,5,4,0,4,0,0,12,4,0,0,0,3,9,18,5,4,0,0,29,10,0,16,3,6,30,6,0,6,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,10,52,8,33,7,17,117
501021251,0,0,0,0,4,0,5,0,0,4,9,0,0,0,0,13,11,0,0,0,0,16,18,0,0,0,0,25,32,9,37,5,0,70,66,19,143,11,9,250,17,12,27,5,4,58,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,5,154,38,225,20,17,453
501021252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,6,0,3,0,0,7,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,8,14,5,5,35
501021253,0,0,0,0,3,0,0,0,0,3,9,0,6,0,0,13,12,0,6,0,0,22,41,0,15,0,6,58,91,4,53,9,3,156,91,7,69,8,6,177,30,4,23,3,4,72,9,0,6,0,8,19,3,0,4,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,11,301,19,181,24,21,549
501021254,0,0,0,0,0,0,0,0,0,6,22,0,5,0,0,27,12,5,4,4,3,19,23,4,21,0,0,55,33,4,36,0,9,91,17,3,19,8,3,44,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,9,125,13,93,5,23,256
501031017,0,0,0,0,4,0,3,0,0,6,6,0,0,0,0,11,14,0,3,0,0,17,17,0,11,0,0,28,24,0,27,0,4,54,11,5,26,3,0,44,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,3,19,102,9,79,3,9,191
501031018,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,6,0,3,0,0,6,6,0,3,0,0,18,11,3,24,0,3,49,18,0,20,0,0,41,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,8,57,10,58,3,7,147
501031019,0,0,0,0,6,0,0,0,0,11,16,0,8,0,3,19,13,0,4,0,0,19,11,0,16,5,0,27,25,0,32,0,6,59,17,5,21,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,10,91,6,87,7,11,208
501031020,0,0,0,0,7,0,0,0,0,7,12,0,5,0,4,23,7,0,5,0,0,16,15,0,5,0,4,20,17,0,18,0,0,36,5,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,13,69,3,50,3,7,139
502011021,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,5,0,0,0,9,0,3,0,0,14,22,0,14,0,7,47,32,5,36,3,4,85,19,0,20,6,3,47,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,96,11,86,9,15,208
502011022,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,12,17,0,6,0,0,20,71,0,30,0,10,121,50,11,46,7,5,113,15,8,21,4,3,55,5,0,5,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,6,8,177,27,109,10,23,358
502011023,0,0,0,6,7,0,0,0,0,6,14,0,5,0,0,26,11,0,3,0,0,14,34,0,12,0,4,58,59,13,54,9,11,143,22,3,40,3,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,12,169,16,127,19,25,350
502011024,0,0,0,0,3,0,0,0,0,5,11,0,0,0,0,11,13,0,0,0,0,7,15,4,6,0,0,26,61,8,72,5,3,153,120,32,117,11,19,300,37,16,38,11,7,107,5,0,5,3,8,24,3,0,3,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,15,283,56,251,41,41,671
502011025,0,0,0,0,0,0,4,0,0,4,37,0,7,0,0,43,26,0,7,0,0,34,80,3,45,3,5,135,137,8,64,5,10,229,64,10,30,0,13,109,25,7,13,6,6,43,16,0,4,3,4,32,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,4,21,404,21,174,13,43,657
502011026,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,14,3,0,0,0,0,3,11,0,3,0,0,14,34,3,24,0,0,64,33,6,30,8,5,85,12,0,9,0,6,24,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,107,9,77,10,20,225
502011027,0,0,0,0,5,0,0,0,0,8,6,0,4,0,0,7,9,0,9,0,0,17,32,0,6,0,5,49,61,10,72,4,3,150,104,24,212,21,23,385,32,12,46,6,6,112,4,4,11,0,0,25,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,13,266,56,364,39,43,770
502011028,0,0,0,0,8,0,0,0,0,8,15,0,4,0,0,20,28,0,0,0,0,31,38,0,24,3,7,74,83,6,52,5,7,155,66,11,53,9,10,143,14,5,7,0,3,32,6,3,6,0,4,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,268,26,142,23,38,503
502011029,0,0,0,3,3,0,3,0,0,11,12,0,0,0,0,17,18,0,0,0,0,18,10,4,14,0,5,29,39,4,34,0,3,77,36,8,34,0,4,82,6,4,7,0,3,16,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,135,29,96,3,10,274
503011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9,0,7,0,0,17,7,0,8,0,0,16,4,0,11,6,0,22,0,8,7,4,0,21,5,5,11,5,0,21,3,9,30,8,0,57,0,0,0,0,0,0,31,18,85,27,3,159
503011031,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,8,20,0,7,0,0,31,70,0,17,0,0,83,60,0,15,9,0,81,32,0,24,9,0,57,18,4,13,0,0,37,10,0,11,7,3,26,11,3,10,6,0,30,9,9,31,9,3,72,8,0,5,0,0,15,253,21,133,38,10,462
503011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,14,0,0,0,0,21,25,0,11,0,0,39,43,0,17,3,0,58,28,0,15,0,0,40,13,0,18,0,0,38,14,3,13,0,0,26,3,3,13,0,0,25,24,7,43,20,3,104,8,0,5,0,0,11,183,15,128,33,13,376
503011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,12,14,0,15,5,0,31,12,4,16,0,0,40,9,3,18,0,0,28,0,0,10,0,0,19,0,5,20,0,0,26,8,3,21,3,3,37,5,0,0,0,0,6,65,23,107,16,7,222
503011034,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,7,10,0,4,0,0,15,38,0,18,0,0,61,53,0,8,0,0,68,49,0,18,4,0,72,36,7,18,5,0,67,8,0,13,0,0,25,11,0,10,3,3,23,6,6,13,7,0,32,3,6,4,3,3,22,15,12,28,15,0,74,10,0,5,0,0,10,246,33,137,35,17,469
503011035,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,7,8,0,0,0,0,9,26,0,11,0,0,42,62,0,49,0,0,114,98,7,61,4,0,172,56,7,52,8,3,124,20,0,45,10,0,83,23,7,25,9,0,72,15,8,28,11,0,65,17,7,33,3,3,62,26,24,77,18,5,155,5,0,11,3,0,24,359,76,411,63,23,925
503011036,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,5,0,0,3,18,0,60,0,0,86,12,0,30,0,0,41,6,0,7,0,0,12,26,4,3,0,0,32,9,4,6,0,0,17,12,4,5,0,0,21,7,5,14,0,0,29,9,4,15,6,0,25,11,14,28,16,3,74,0,0,0,0,0,7,114,31,176,37,7,362
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0
503021038,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,4,9,0,0,0,0,9,12,0,0,0,0,13,21,0,10,0,0,34,162,8,53,6,0,230,126,4,58,9,0,191,44,3,41,0,0,90,18,4,22,0,0,46,0,3,15,4,3,20,3,0,14,0,0,21,0,0,13,0,0,10,7,0,0,0,0,9,416,16,228,11,12,687
503021039,0,0,0,0,9,0,0,0,0,9,13,0,3,0,0,12,16,0,5,0,0,20,59,0,15,0,0,73,139,4,12,3,0,155,164,0,42,3,0,217,93,4,40,0,0,138,52,8,41,6,3,106,18,4,36,3,5,64,7,0,15,0,5,24,0,0,5,0,0,6,3,0,6,0,0,13,8,5,0,0,0,9,583,19,216,19,13,849
503021040,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,7,7,0,0,0,0,7,13,0,4,0,0,20,27,0,11,4,4,39,97,0,22,0,4,133,85,0,45,3,0,132,31,3,18,0,0,52,9,0,16,0,0,28,6,0,8,0,0,22,4,0,4,0,0,4,4,0,0,0,0,5,8,0,0,0,0,5,299,8,139,9,6,468
503021042,0,0,0,4,8,0,0,0,0,10,15,0,3,0,0,17,11,0,3,0,0,8,43,0,10,0,0,55,77,3,10,0,0,92,174,5,45,4,3,233,153,12,69,9,3,242,86,3,83,14,4,191,42,7,59,0,0,106,19,3,26,6,4,59,12,6,40,0,6,61,20,8,47,6,0,84,19,0,7,0,0,25,676,45,414,37,19,1192
503021043,0,0,0,3,8,0,0,0,0,6,16,0,7,0,0,22,54,5,32,5,0,104,227,9,132,11,0,376,230,9,83,5,7,333,148,9,69,11,0,238,83,0,60,6,0,153,45,5,47,4,4,101,22,3,45,7,4,73,11,0,24,5,0,47,5,5,11,7,0,23,9,0,17,3,0,30,14,0,8,3,0,26,873,49,551,54,16,1536
503021295,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,14,14,0,0,0,0,18,34,0,6,0,0,45,119,0,30,0,0,148,335,0,66,7,0,417,243,8,59,8,4,316,115,0,27,9,4,153,55,9,24,3,0,89,42,0,19,0,0,66,19,0,12,0,0,31,20,0,16,0,5,48,13,0,4,0,0,17,1030,10,270,28,25,1370
503021296,0,0,0,0,10,0,0,0,0,4,15,0,4,0,4,20,15,0,0,0,0,16,38,0,9,0,0,48,143,0,26,0,4,171,335,4,58,0,0,405,215,6,59,0,3,287,65,0,20,0,0,88,15,0,8,0,0,27,10,0,3,0,0,10,3,0,4,0,0,10,3,0,0,0,0,4,13,0,4,0,0,20,882,19,201,9,11,1125
503021297,0,0,0,3,6,0,0,0,0,5,9,0,0,0,0,7,11,0,0,0,0,14,34,0,5,0,0,42,100,0,23,0,0,124,394,0,96,6,3,499,293,0,62,8,10,367,88,5,21,5,0,119,32,3,16,0,0,52,19,0,11,0,0,30,8,0,3,3,0,22,21,6,6,0,0,27,23,0,4,0,0,20,1032,12,256,19,18,1331
504011044,0,0,0,0,4,0,0,6,0,5,26,0,0,0,0,30,14,0,3,0,0,15,23,3,6,0,0,30,72,0,62,8,7,154,146,12,100,6,12,279,30,9,29,6,6,78,9,4,6,4,0,22,5,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,0,0,18,340,25,222,24,38,647
504011045,0,0,0,3,3,0,0,0,0,6,24,0,8,0,0,39,12,0,12,0,4,26,45,0,29,0,0,78,91,13,65,8,8,186,212,13,138,9,15,389,116,14,76,14,9,227,36,0,29,7,11,82,9,0,12,0,5,24,4,0,5,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,12,0,11,0,3,29,573,48,389,41,57,1102
504011046,0,0,0,0,6,0,0,0,0,6,22,0,8,0,0,28,35,0,12,0,0,50,106,0,46,0,0,154,182,6,58,4,0,248,230,9,71,4,3,319,90,7,35,4,0,135,23,0,13,0,0,35,3,0,3,3,0,17,7,0,0,0,0,12,0,0,0,0,0,0,3,0,4,0,0,6,11,0,0,0,0,11,722,17,257,14,11,1019
504011047,0,0,0,5,3,0,5,0,0,11,11,0,8,0,0,17,14,0,6,0,0,21,28,0,19,0,5,55,118,11,81,12,13,230,251,32,202,23,35,543,91,7,80,8,14,198,15,3,16,0,3,39,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,4,14,0,0,32,547,58,425,49,76,1154
504011048,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,6,13,0,0,0,0,10,20,0,17,0,3,41,23,5,28,5,9,72,23,12,27,4,6,69,0,0,6,0,0,5,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,84,18,90,14,16,220
504021049,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,0,7,10,0,8,0,0,18,6,0,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,13,0,0,41
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,9,9,0,6,4,5,23,6,3,8,0,0,18,0,0,6,0,0,9,0,0,3,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,29,4,31,4,8,76
504021051,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,4,0,3,0,0,10,5,0,0,0,0,8,10,0,9,0,0,26,14,0,16,4,0,28,10,3,9,0,5,28,0,3,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,55,6,53,3,7,127
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,9,5,3,0,0,13,10,0,17,0,0,29,21,0,22,4,5,56,9,8,18,0,7,51,0,7,8,0,5,17,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,59,22,78,10,15,184
504021054,0,0,0,4,8,0,0,0,0,12,11,0,6,0,0,18,9,0,0,0,0,9,15,0,13,0,0,32,51,5,30,0,7,97,47,6,42,3,24,122,8,0,10,0,4,23,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,13,161,19,107,6,39,329
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,0,0,0,0,0,0,3,15,0,3,0,0,16,5,0,4,0,0,13,10,0,10,5,0,21,18,14,39,0,8,85,63,21,106,16,20,226,12,9,30,5,6,59,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,0,16,135,49,206,32,33,457
504031057,0,0,0,0,5,0,4,0,0,7,9,0,5,0,0,18,6,0,0,0,0,13,11,0,9,0,3,36,76,11,86,0,6,183,116,24,142,18,14,317,25,10,64,4,5,112,4,3,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,6,18,269,60,321,32,42,713
