POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA6012,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,7,0,4,0,13,0,0,0,0,0,0,0,5,0,26,0,30,0,0,0,4,0,0,0,10,0,22,0,42,0,5,0,0,0,3,0,14,0,29,0,53,0,6,0,11,3,5,0,3,0,20,0,52,0,6,0,4,0,10,0,0,0,9,0,31,0,0,0,8,0,9,0,3,0,14,0,49,16,9,0,16,0,14,0,3,0,24,0,87,18,5,0,22,3,4,0,11,0,8,0,64,16,3,0,13,3,10,0,7,0,18,0,64,14,0,0,4,0,0,0,3,0,8,0,35,68,14,0,48,3,38,0,35
POA6014,0,0,0,0,0,0,0,0,0,30,0,36,0,0,0,0,0,0,0,7,0,13,0,17,0,0,0,0,0,0,0,4,0,11,0,15,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,7,0,30,0,39,0,0,0,0,0,0,0,7,0,22,0,33,0,4,0,0,0,3,0,7,0,64,0,84,0,13,0,0,0,9,0,15,0,67,0,101,0,19,0,9,0,9,0,22,3,79,0,133,3,27,0,29,0,14,0,22,4,80,0,180,4,15,0,30,0,5,0,17,0,41,0,116,15,19,0,22,0,16,0,18,0,52,0,145,57,17,0,58,3,24,0,19,3,53,5,243,44,8,0,43,3,12,0,20,0,36,0,183,56,11,0,34,0,24,0,8,5,13,0,156,48,4,0,18,3,4,0,7,0,10,0,104,212,16,6,105,9,66,3,20
POA6015,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,30,0,37,0,0,0,0,0,0,0,0,0,17,0,26,0,4,0,0,0,3,0,4,6,39,0,54,0,0,0,0,0,0,0,11,0,40,0,57,0,0,0,0,0,4,0,0,0,11,0,26,0,0,0,0,0,3,0,4,0,21,0,32,3,8,0,3,0,8,0,8,0,30,0,58,8,0,0,11,0,8,0,12,0,17,0,44,12,7,0,6,3,3,0,3,0,14,0,49,7,0,0,4,0,0,0,8,0,7,0,21,55,19,0,42,5,41,0,26
POA6016,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,3,0,13,0,16,0,4,0,0,0,0,0,11,0,41,0,50,3,5,0,0,0,3,0,5,0,21,0,40,0,10,0,7,0,3,0,8,0,20,0,52,4,15,0,11,0,3,0,7,0,14,0,54,0,8,0,17,0,3,0,10,0,3,0,43,13,6,0,9,0,4,0,4,0,7,0,41,42,12,0,41,0,12,0,3,0,11,0,130,52,3,0,35,0,4,0,3,0,6,0,116,47,0,0,20,3,4,0,0,0,4,0,83,34,4,0,6,0,6,0,0,0,5,0,49,140,17,0,37,0,20,0,6
POA6017,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,4,0,20,0,31,0,3,0,4,0,5,0,4,0,6,0,24,0,10,0,5,0,9,0,4,0,13,0,34,3,19,0,27,0,0,0,6,0,4,5,61,8,8,0,19,0,3,0,0,0,0,0,45,9,5,0,17,0,4,0,0,0,0,0,42,35,5,0,33,0,6,0,4,0,0,0,92,38,4,0,14,3,0,0,0,0,0,0,61,22,6,0,6,0,0,0,0,0,0,0,44,19,0,0,10,0,0,0,0,0,0,0,32,20,0,0,3,4,0,0,0
POA6018,0,0,0,0,0,0,0,0,0,69,0,72,0,0,0,0,0,0,0,4,0,29,0,33,0,0,0,0,0,0,0,9,0,17,0,27,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,3,0,0,0,3,0,80,0,86,0,4,0,0,0,0,0,16,0,42,3,64,0,5,0,0,0,3,0,27,3,222,0,260,0,3,0,0,0,5,0,38,0,192,0,245,4,18,3,7,0,22,0,38,0,178,0,266,8,24,0,21,0,23,0,37,7,168,4,292,7,13,0,40,0,22,0,15,3,53,0,156,16,15,0,25,0,25,0,19,3,67,0,180,117,26,3,107,9,57,4,23,3,78,0,427,162,20,0,123,12,17,3,18,0,37,0,403,183,10,5,80,12,31,11,13,0,22,0,353,163,8,5,53,4,12,6,0,0,14,0,266,447,19,7,125,31,70,10,21
POA6019,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,23,0,30,0,0,0,0,0,0,0,6,5,21,0,34,0,3,0,0,0,3,0,13,0,78,0,97,5,0,0,0,0,3,0,11,0,62,0,81,0,17,0,6,0,11,0,20,0,94,0,149,0,23,0,13,0,9,0,25,3,94,0,183,4,14,0,23,0,11,0,10,3,32,0,102,18,13,0,38,0,16,6,9,4,37,0,142,86,24,4,78,9,36,12,15,0,47,0,312,109,16,3,75,13,24,7,12,0,19,0,275,132,5,0,69,13,27,4,8,0,19,0,272,102,3,3,44,6,8,0,5,0,4,0,171,339,20,9,85,11,46,11,24
POA6020,0,0,0,0,0,0,0,0,0,40,0,43,0,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,0,0,8,0,14,0,19,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,59,0,76,0,0,0,0,0,0,0,16,0,28,0,52,0,4,0,0,0,5,0,26,0,156,4,191,0,6,0,0,0,11,0,22,0,155,0,197,0,14,0,6,0,14,4,25,0,174,0,243,0,21,0,5,0,12,0,29,3,153,0,230,3,11,0,4,0,15,0,20,3,55,0,111,3,14,0,18,0,14,0,32,0,75,0,163,33,21,0,47,7,38,7,36,3,98,0,285,47,20,0,42,4,15,0,17,3,31,0,180,49,15,0,43,4,23,4,12,3,31,0,182,44,5,0,25,3,12,0,11,0,7,0,118,169,27,3,90,11,56,0,31
POA6021,0,0,0,0,0,0,0,3,0,73,0,77,0,0,0,0,0,0,0,0,0,24,0,26,0,0,0,0,0,0,0,9,0,10,0,19,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,6,0,75,0,83,0,3,0,0,0,0,0,11,0,26,0,44,0,0,0,0,0,7,0,27,0,248,0,290,0,5,0,0,0,11,0,25,0,99,0,142,0,9,0,0,0,13,7,25,0,90,0,153,3,24,0,20,0,25,5,24,0,56,4,161,8,7,0,32,0,16,0,3,0,15,0,81,11,12,0,32,0,19,0,12,0,22,0,104,103,13,0,66,3,40,3,11,3,22,0,267,97,0,0,56,8,14,0,13,0,9,0,201,84,3,3,37,5,13,0,9,0,3,0,153,63,3,4,21,9,0,0,0,0,6,0,97,147,10,3,45,9,16,0,7
POA6022,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,9,0,48,0,56,0,3,0,0,0,0,0,6,0,34,0,52,0,3,0,0,0,7,0,6,0,48,0,64,0,3,0,4,0,5,0,10,0,29,0,48,4,0,0,3,0,5,0,4,0,18,0,38,3,4,0,3,0,6,0,0,0,8,0,31,14,5,0,11,0,18,0,3,0,10,0,64,17,0,0,15,0,3,0,0,0,3,0,39,21,0,0,6,0,3,0,0,0,3,0,42,17,0,0,6,4,0,0,0,0,0,0,21,45,3,0,16,0,8,0,5
POA6023,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,3,0,11,0,12,0,0,0,0,0,0,0,4,0,41,0,41,0,0,0,0,0,0,0,10,0,13,0,28,0,3,0,0,0,6,0,11,0,99,0,121,0,6,0,0,0,0,0,10,0,91,3,109,0,3,0,0,0,9,4,18,5,103,0,144,0,8,0,6,0,6,0,18,9,117,0,160,0,8,0,5,0,17,0,15,0,51,0,95,6,8,0,12,0,16,0,11,3,45,0,95,28,7,3,29,0,27,5,19,0,30,0,143,35,11,0,27,4,17,0,7,0,28,0,132,38,9,0,23,7,16,0,5,0,15,0,120,29,0,0,15,7,9,0,0,0,4,0,66,88,13,5,38,0,18,8,5
POA6024,0,0,0,0,0,0,0,3,0,20,0,22,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,41,0,39,0,0,0,3,0,0,0,5,0,18,0,32,0,0,0,3,0,3,0,15,0,135,0,152,0,4,0,6,0,0,0,16,0,90,0,124,0,7,0,10,0,12,0,24,0,96,0,150,0,10,0,12,0,11,0,33,0,80,0,149,0,9,0,19,0,13,0,6,0,26,0,74,8,4,0,16,0,9,0,7,0,17,0,70,48,9,3,36,0,25,0,8,3,25,0,155,57,14,0,54,6,8,6,3,0,12,0,155,49,4,0,13,4,12,3,0,0,9,0,92,47,0,0,10,0,0,0,0,0,0,0,59,92,0,3,21,9,13,0,4
POA6025,0,0,0,0,0,0,0,3,0,57,0,64,0,0,0,0,0,0,0,3,0,25,0,29,0,0,0,0,0,0,0,10,0,21,0,29,0,0,0,0,0,0,0,3,0,15,0,19,0,0,0,0,0,0,0,10,3,63,0,75,0,0,0,0,0,0,0,16,4,59,0,77,0,10,0,4,0,5,0,22,4,250,0,297,0,10,0,5,0,9,0,41,4,192,0,251,0,21,0,10,0,24,0,36,3,179,0,282,7,23,0,25,0,28,0,43,4,169,0,306,6,9,0,31,0,21,0,23,5,51,0,146,12,13,0,39,0,32,5,17,0,64,0,177,90,26,0,94,5,66,0,25,6,70,0,391,161,9,0,83,19,33,3,11,5,29,0,341,122,9,6,62,3,26,0,7,0,21,0,263,101,16,0,40,0,9,6,0,0,5,0,179,194,22,7,94,12,47,0,15
POA6026,0,0,0,0,0,0,0,7,0,39,4,44,0,0,0,0,0,0,0,4,0,34,0,33,0,0,0,0,0,0,0,3,0,14,0,13,0,0,0,0,0,0,0,0,0,7,0,8,0,4,0,0,0,0,0,4,0,54,0,72,0,4,0,0,0,0,0,6,0,26,0,35,0,4,0,0,0,3,0,26,0,223,3,262,0,0,0,0,0,4,0,35,4,154,0,210,0,12,0,12,0,17,0,29,5,157,0,228,0,16,0,15,0,14,0,38,5,142,0,229,3,9,0,10,0,32,6,25,3,43,0,135,13,10,0,27,0,19,4,15,0,42,0,133,57,17,3,69,7,49,3,19,8,41,0,277,78,10,0,77,0,17,7,10,4,16,0,217,96,10,0,45,7,18,4,6,0,9,0,193,66,0,0,26,7,5,0,0,0,4,0,111,106,8,0,43,10,37,3,8
POA6027,0,0,0,0,0,5,0,3,0,71,0,72,0,0,0,0,0,0,0,5,0,23,0,30,0,0,0,0,0,0,0,4,0,18,0,24,0,0,0,0,0,0,0,7,6,14,0,29,0,0,0,0,0,3,0,9,0,78,0,90,0,6,0,0,0,0,0,10,0,40,0,61,0,6,0,0,0,19,4,42,3,319,0,393,0,20,0,3,0,25,0,48,7,218,0,324,4,29,0,18,0,34,4,62,5,216,5,367,14,40,0,28,3,64,4,45,6,182,4,385,19,18,5,64,4,66,4,31,3,69,0,280,27,25,4,75,5,53,4,33,0,63,0,294,160,30,5,125,15,95,8,39,11,59,0,550,197,21,4,137,17,29,11,11,7,24,0,460,173,13,5,102,13,39,3,6,4,17,0,385,126,3,3,52,11,3,5,0,0,7,0,214,237,25,11,94,29,73,5,12
POA6028,0,0,0,0,0,0,0,0,0,44,0,51,0,0,0,0,0,0,0,0,0,15,0,23,0,0,0,0,0,0,0,6,0,19,0,18,0,0,0,0,0,0,0,5,0,11,0,17,0,0,0,0,0,0,0,9,0,33,0,43,0,4,0,0,0,0,0,6,0,31,0,48,0,0,0,0,0,4,0,13,0,157,0,180,0,6,0,0,0,7,0,22,0,101,0,135,4,6,0,10,0,15,0,27,0,101,0,167,3,20,0,10,0,21,0,19,4,85,0,169,0,6,0,32,3,25,0,15,0,26,0,114,14,14,0,26,0,18,0,11,5,27,0,112,62,27,4,77,8,61,6,12,3,23,0,278,93,12,6,78,12,14,3,8,3,13,0,224,66,9,0,51,3,13,0,3,0,3,0,169,70,4,0,24,3,5,8,0,0,9,0,123,182,5,8,71,21,60,0,18
POA6029,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,5,0,12,0,13,0,0,0,0,0,0,0,3,0,10,0,21,0,0,0,0,0,0,0,4,0,14,0,24,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,3,0,6,0,20,4,3,0,4,0,7,0,5,0,8,0,31,4,0,0,5,0,3,0,0,0,3,0,23,9,3,0,0,0,0,0,0,0,3,0,20,3,0,0,9,0,3,0,0,0,0,0,16,23,8,0,8,4,7,6,4
POA6030,0,0,0,0,0,0,0,0,0,59,0,64,0,0,0,0,0,0,0,6,0,17,0,22,0,0,0,0,0,0,0,0,0,14,0,23,0,0,0,0,0,0,0,0,0,10,0,12,0,3,0,0,0,0,0,6,0,66,3,78,0,3,0,0,0,3,0,7,0,56,0,73,0,8,0,0,0,7,0,25,4,314,3,363,0,10,0,0,0,15,0,37,3,223,3,301,4,20,0,17,0,50,0,34,10,159,0,290,7,22,0,50,4,43,0,21,8,135,0,301,19,16,0,50,0,29,3,14,4,43,0,179,30,19,4,67,0,37,0,12,5,23,0,200,170,39,4,137,8,85,8,17,9,54,0,521,158,14,4,101,19,29,14,5,0,9,0,353,146,9,0,62,13,27,3,0,3,11,0,281,84,6,6,33,13,4,3,0,0,0,0,146,162,9,3,61,9,41,4,4
POA6031,0,0,0,0,0,0,0,0,0,31,0,35,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,4,0,4,0,10,0,16,0,0,0,0,0,0,0,14,0,69,0,82,0,4,0,6,0,8,0,12,3,31,0,58,0,9,0,7,0,15,0,12,0,28,0,64,0,4,0,20,5,19,4,6,0,30,0,90,10,3,0,16,0,6,3,5,3,9,0,57,27,7,0,25,0,13,0,3,0,6,0,90,106,10,0,60,9,33,8,6,0,6,0,242,83,3,3,35,0,7,0,3,0,5,0,150,58,0,0,43,5,6,0,6,0,0,0,119,31,0,0,15,6,0,0,0,0,0,0,51,54,0,8,18,3,14,0,0
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
POA6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,17,0,19,0,3,0,0,0,4,0,3,0,3,0,14,0,0,0,0,0,5,0,0,0,12,0,20,0,4,0,0,0,4,0,0,0,4,0,11,0,0,0,9,0,10,0,0,0,0,0,23,5,0,0,6,0,10,0,0,0,0,0,17,39,0,0,17,3,6,0,0,0,0,0,59,27,0,0,12,0,0,0,0,0,0,0,42,12,0,0,3,4,3,4,0,0,0,0,26,8,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0
POA6035,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,22,0,27,0,0,0,0,0,3,0,6,0,21,0,36,0,0,0,0,0,0,0,7,0,100,3,112,0,0,0,0,0,3,0,10,0,66,0,80,0,0,0,0,0,8,0,7,0,33,0,66,5,8,0,10,0,13,0,8,0,36,0,82,5,0,0,8,0,17,0,5,0,16,0,48,10,7,0,12,0,3,0,0,0,9,0,39,45,0,0,36,0,22,4,3,6,11,0,138,25,3,9,31,4,0,3,0,0,8,0,79,26,4,0,12,6,7,3,0,0,3,0,67,20,0,5,5,3,4,0,0,0,0,0,37,27,0,0,7,7,8,0,0
POA6036,0,0,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,6,0,6,0,9,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,4,0,3,0,26,0,30,0,0,0,0,0,0,0,3,0,13,0,10,0,5,0,0,0,9,0,9,4,91,0,108,0,0,0,0,0,8,0,13,0,55,0,76,0,3,0,9,0,14,0,17,0,46,0,88,5,13,0,19,0,24,0,16,4,34,0,120,5,6,0,25,0,21,0,9,0,4,0,71,18,5,0,29,4,21,0,8,0,9,0,82,86,4,0,54,4,30,4,3,8,9,0,203,75,3,0,43,3,12,4,3,0,8,0,153,64,8,0,26,11,12,0,0,6,0,0,115,33,0,0,11,9,0,3,0,0,0,0,53,59,5,0,18,6,8,0,0
POA6037,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,57,0,61,0,0,0,0,0,5,0,3,0,18,0,22,0,4,0,0,0,4,0,6,0,13,0,28,0,10,0,0,0,4,0,3,0,11,0,31,5,0,0,4,0,5,0,0,0,7,0,19,0,0,0,3,0,8,0,0,0,3,0,24,13,5,0,9,0,9,0,0,0,6,0,43,8,0,0,4,4,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,13,10,0,0,8,6,4,0,0
POA6038,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,4,0,5,0,9,0,0,0,0,0,3,0,7,0,26,0,42,0,0,0,0,0,6,0,4,0,19,0,28,0,5,0,5,0,6,0,8,0,18,0,42,6,7,0,12,5,11,0,3,0,9,0,47,3,0,0,12,3,13,0,0,0,0,0,33,14,0,0,19,0,3,0,4,0,0,0,44,55,3,0,24,5,25,4,0,0,0,0,123,56,7,0,39,4,4,3,0,0,0,0,115,39,0,0,16,5,3,5,0,0,0,0,72,35,0,0,5,5,0,0,0,0,0,0,46,41,0,0,9,4,3,0,0
POA6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,0,3,0,0,0,18,0,22,0,0,0,0,0,0,0,3,0,5,0,12,3,0,0,3,0,0,0,0,0,9,0,20,0,0,0,0,0,10,0,0,0,6,0,10,4,0,0,0,0,3,0,0,0,0,0,18,4,0,0,0,0,9,0,0,7,4,0,26,0,0,0,3,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0
