POA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
POA6026,0,0,0,7,3,0,0,0,0,6,0,4,3,38,12,13,13,0,4,75,0,0,0,0,0,3,4,0,5,14,0,0,0,0,0,0,3,0,0,8,5,71,130,243,259,316,246,167,94,1529,0,0,0,0,0,0,0,0,0,3,0,0,4,16,0,0,0,0,0,24,0,0,0,17,8,18,9,10,3,61,0,0,0,0,0,5,0,4,0,7,0,3,0,8,3,7,7,0,0,22,0,8,0,19,18,19,14,9,7,98,0,0,3,17,9,4,7,0,0,32,0,6,12,31,13,3,4,0,0,61,0,0,0,0,0,0,0,0,0,0,0,12,11,76,22,21,21,6,6,167,0,0,0,8,8,7,20,7,8,57,0,0,0,16,11,6,0,0,0,32,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,4,0,18,18,21,22,4,0,93
POA6027,0,0,0,3,3,0,4,0,0,11,0,8,11,47,18,13,11,0,0,122,0,0,0,0,0,7,0,6,0,19,0,4,0,9,3,12,6,4,6,46,12,111,299,673,636,770,586,292,110,3492,0,0,0,0,0,3,0,5,0,7,0,3,7,15,3,3,5,4,4,42,0,0,12,34,24,21,26,10,4,135,0,0,0,0,0,6,3,9,0,15,0,0,3,12,6,4,7,3,0,36,0,0,11,65,9,25,23,10,3,153,4,9,10,41,14,4,7,3,0,85,0,0,3,40,3,6,3,0,3,55,0,0,5,3,7,0,0,0,0,13,0,21,33,140,56,57,46,17,7,376,6,0,5,24,11,16,23,11,6,94,0,0,0,15,10,12,0,0,0,46,0,0,3,18,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,10,37,21,32,36,6,7,156
POA6028,0,0,0,7,0,0,0,0,0,11,0,8,4,30,16,11,16,6,0,77,0,0,0,0,4,9,0,0,0,14,0,0,0,11,9,16,0,0,0,37,0,107,293,443,594,578,257,121,39,2443,0,0,0,0,0,0,0,0,0,9,0,0,0,3,5,0,0,3,0,12,0,4,0,7,12,10,9,4,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,4,0,0,0,23,0,4,3,28,13,18,13,9,5,81,0,0,0,18,7,9,4,0,0,48,0,0,0,13,13,12,7,0,0,41,0,0,0,0,0,0,0,0,0,3,0,20,17,61,37,39,17,10,5,202,0,0,5,8,0,7,6,0,0,24,0,4,0,10,7,0,0,0,0,26,0,0,0,10,0,0,3,0,0,14,0,0,0,0,0,3,0,0,0,3,0,4,3,23,20,17,14,0,0,86
POA6029,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,16,17,14,8,10,82,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,0,0,12,0,0,0,6,0,0,6,3,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7
POA6030,0,0,0,3,0,9,5,4,0,23,0,0,3,55,25,18,9,3,0,111,0,0,0,3,3,6,9,3,0,22,0,3,7,10,3,3,4,0,0,33,4,110,366,683,746,675,372,348,134,3435,0,0,0,5,0,4,0,0,0,11,0,0,0,11,5,4,7,4,0,26,0,5,8,24,10,24,26,14,4,114,0,0,0,5,0,0,0,0,5,12,0,3,6,9,8,4,0,0,0,23,4,7,8,117,25,15,19,8,3,203,4,8,8,43,15,9,0,0,0,77,0,0,3,11,9,3,0,0,0,25,0,0,6,5,0,0,0,0,0,20,0,10,25,93,33,35,24,14,4,243,0,3,0,16,7,7,12,9,3,58,0,0,0,12,13,0,6,0,0,37,0,0,4,4,10,3,0,0,0,24,0,0,0,0,0,7,0,0,0,9,0,6,13,51,22,23,13,5,6,134
POA6031,0,0,0,0,0,8,0,0,0,5,0,0,0,18,7,3,3,4,0,39,0,0,0,5,0,4,4,0,0,16,0,0,8,5,0,8,0,0,0,21,0,60,136,404,279,233,127,56,16,1307,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,14,3,3,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,13,15,134,22,12,13,3,5,223,0,0,0,13,14,3,0,0,0,28,0,0,0,7,6,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,17,50,14,12,9,0,0,109,0,0,0,8,0,0,3,0,0,17,0,0,3,10,5,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,33,7,6,7,0,0,54
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,43,116,58,37,19,10,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,12,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12
POA6035,0,0,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,5,0,0,9,3,44,92,254,194,182,135,77,33,1007,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,5,13,15,7,9,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,5,3,4,19,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,4,4,3,7,0,37,0,0,3,5,0,4,0,5,0,16,0,0,0,3,4,0,0,0,0,7,0,0,3,4,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,10
POA6036,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,4,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,6,9,9,3,4,5,3,0,34,4,77,265,439,398,270,163,80,17,1706,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,9,13,5,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,11,4,5,4,55,3,8,5,0,0,92,4,7,3,11,6,0,0,0,0,27,0,0,3,13,3,5,0,0,0,18,0,0,3,6,0,0,0,0,0,8,0,0,18,45,21,9,7,3,0,101,0,0,0,4,3,5,4,0,0,16,0,0,0,15,5,0,0,0,0,23,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,8,9,4,10,0,0,37
POA6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,13,45,59,57,46,24,3,257,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,6,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA6038,0,0,0,6,0,0,0,0,0,4,0,0,0,17,6,3,0,0,0,25,0,0,0,6,0,0,0,0,0,3,0,4,0,5,4,0,0,0,0,7,0,75,151,329,217,121,67,29,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,11,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,3,0,54,3,3,3,0,0,78,0,0,0,10,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,8,21,10,0,0,3,0,50,0,0,0,4,0,0,0,4,0,12,0,0,0,7,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,3,15,0,6,0,0,0,32
POA6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,24,20,23,20,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,9,9,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6050,0,0,0,0,0,0,0,0,0,8,0,4,15,43,6,9,5,0,0,89,0,0,0,7,0,0,3,0,3,20,0,0,0,0,0,0,0,0,0,6,0,12,33,105,82,93,83,54,35,501,0,0,0,5,0,0,0,0,0,4,0,0,0,14,0,0,0,0,3,26,0,0,3,12,0,9,7,3,3,45,0,0,0,0,0,4,4,13,5,26,0,0,3,8,0,4,0,0,0,22,0,4,4,33,5,11,10,4,10,82,0,0,7,17,3,0,0,0,0,30,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,5,25,6,6,4,7,8,57,0,0,4,21,0,10,33,52,39,165,0,0,0,13,11,0,3,0,0,30,0,4,0,21,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6,31,21,10,8,6,3,97
POA6051,0,0,0,5,0,0,0,0,0,8,0,0,8,48,11,11,3,0,0,90,0,0,0,3,0,7,0,0,0,11,0,5,0,0,0,0,0,0,0,8,0,6,20,111,54,70,55,26,10,355,0,0,0,0,0,6,0,0,0,9,0,0,0,22,0,0,0,0,0,21,0,0,0,22,9,3,7,10,0,57,0,0,5,0,0,3,0,0,3,10,0,0,0,27,5,0,0,0,0,30,0,24,12,156,11,14,12,3,4,242,0,4,0,40,17,0,5,3,0,65,0,0,0,6,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,46,8,5,3,0,0,67,0,0,0,21,0,7,4,6,14,50,0,0,0,27,7,4,0,0,0,38,0,0,0,35,4,5,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,11,37,17,14,14,4,0,98
POA6052,0,0,0,4,0,0,0,0,0,9,0,0,11,24,15,9,15,3,0,75,0,0,0,0,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,8,75,44,66,41,31,6,275,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,3,0,0,15,0,3,0,7,5,5,9,4,0,37,0,0,0,0,0,5,3,8,4,18,0,0,3,11,5,3,0,0,0,23,0,0,6,38,9,18,11,12,8,95,0,0,0,12,7,5,0,0,0,22,0,4,3,6,0,3,0,0,0,20,0,0,0,5,0,0,0,0,0,10,0,0,0,27,8,5,10,3,0,54,0,0,0,7,3,8,21,20,25,89,0,0,5,10,8,6,0,0,0,28,0,0,0,11,3,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,22,15,23,11,13,0,78
POA6053,0,0,0,5,0,0,0,0,0,5,0,0,6,46,16,20,14,3,0,97,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,3,15,110,82,101,71,54,30,470,0,0,0,0,0,0,0,0,0,5,0,0,0,13,4,0,0,0,0,23,0,0,4,8,10,6,5,4,0,41,0,0,0,0,0,0,0,0,0,10,0,0,0,8,3,5,5,0,0,20,0,8,15,80,9,22,18,15,5,180,0,0,3,11,0,8,3,0,0,35,0,0,0,10,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,11,0,0,0,49,8,12,11,9,0,88,0,0,0,3,5,5,17,27,20,82,0,0,0,19,14,3,0,0,0,37,0,0,0,20,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,7,42,6,9,13,4,3,86
POA6054,0,0,0,0,0,0,0,0,0,0,0,0,6,44,16,20,8,0,0,94,0,0,0,6,0,9,14,6,0,50,0,0,0,0,0,0,0,4,0,4,0,5,15,123,87,138,129,85,36,611,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,3,0,18,0,0,4,14,4,8,11,12,3,55,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8,6,0,0,0,20,0,12,7,89,18,37,33,30,9,231,0,0,0,24,7,4,6,0,0,46,0,0,0,6,4,0,0,0,0,14,0,3,0,7,0,0,0,0,0,15,0,0,5,38,14,4,7,3,0,71,0,0,5,6,6,10,25,17,18,87,0,0,0,16,10,0,0,0,0,23,0,0,0,23,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,4,32,11,32,14,3,0,102
POA6055,0,0,0,0,5,0,0,0,0,10,0,0,3,47,23,13,7,0,0,103,0,0,0,0,4,4,3,3,3,30,0,0,6,0,0,0,0,0,0,6,0,20,39,203,125,188,103,62,33,769,0,0,0,4,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,15,0,0,4,18,4,6,4,8,0,41,0,0,0,0,5,0,0,0,0,4,0,0,0,24,3,0,0,0,0,34,11,62,76,863,94,68,45,10,0,1235,0,3,9,48,11,12,0,0,0,82,0,5,3,17,0,0,4,0,0,30,0,3,5,23,4,5,4,0,0,45,0,9,3,58,7,10,8,0,0,88,0,0,0,5,0,9,18,10,9,57,0,0,5,15,12,0,3,0,0,29,0,0,0,12,4,0,0,3,0,22,0,0,0,5,0,0,0,0,0,9,0,0,10,57,27,14,3,3,0,117
POA6056,0,0,0,0,0,3,0,4,0,10,0,6,11,44,25,23,6,0,0,114,0,0,0,5,4,17,42,17,13,100,0,0,0,3,0,6,0,0,0,8,0,17,36,146,212,372,275,213,92,1363,0,0,0,0,3,3,0,0,0,12,0,0,5,10,0,0,0,0,0,20,0,0,3,18,14,12,35,22,11,116,0,0,0,0,3,0,4,0,0,9,0,0,0,8,3,0,0,0,0,12,5,28,22,184,33,34,31,13,8,360,0,5,5,26,11,13,0,0,3,62,0,0,0,3,0,5,0,0,0,9,0,0,0,4,0,0,0,0,0,14,0,8,7,19,16,17,14,10,0,91,4,0,5,7,9,21,64,80,55,238,0,0,0,9,0,0,0,0,0,22,0,0,0,12,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,23,16,21,22,6,0,91
POA6057,0,0,0,0,0,0,0,0,0,3,0,0,0,12,7,3,0,0,0,25,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,4,4,0,8,17,72,94,177,137,106,36,642,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,8,5,13,9,0,34,0,0,0,0,0,0,4,0,0,7,0,0,0,7,0,3,0,0,0,11,0,0,0,38,8,12,10,7,0,84,0,0,3,10,13,4,0,0,0,28,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3,8,7,12,0,52,0,0,0,0,3,5,8,11,8,29,0,0,0,10,5,0,0,0,0,15,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,10,10,3,0,53
POA6058,0,0,0,0,0,3,0,0,0,8,0,0,0,19,11,7,0,0,0,40,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,17,68,61,110,74,88,33,456,0,0,0,6,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,10,0,7,0,9,5,0,12,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,14,0,9,8,97,11,13,10,11,0,163,0,0,4,19,8,11,3,0,0,45,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,3,0,4,0,41,0,0,0,0,0,0,15,9,4,26,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,20,6,7,13,0,0,52
POA6059,0,0,0,0,0,3,0,0,0,7,0,3,20,128,53,57,24,7,4,301,0,0,0,10,5,5,12,6,5,47,0,0,0,0,0,0,3,10,0,19,0,5,11,91,67,98,80,86,43,495,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,5,0,24,0,0,0,10,7,10,19,8,0,63,0,0,0,3,0,7,18,28,19,82,0,0,4,25,9,9,6,0,0,56,0,18,22,118,42,48,28,29,10,316,0,4,3,23,16,8,6,4,0,74,0,0,3,28,11,12,10,4,0,74,0,0,0,17,8,4,4,0,0,35,0,0,3,46,8,13,11,4,3,84,0,0,4,10,16,37,97,108,50,319,0,0,4,19,16,4,4,0,0,46,0,0,0,21,3,3,0,0,0,31,0,0,0,4,0,0,4,0,0,8,0,0,6,76,25,39,52,23,3,229
POA6060,0,0,0,10,0,5,3,0,0,26,0,3,18,99,30,26,14,5,6,196,0,0,0,6,8,6,13,12,5,49,0,0,0,0,0,0,0,5,3,10,0,7,29,178,78,107,97,48,49,593,0,3,0,3,0,3,0,0,0,8,0,0,0,20,4,8,0,0,0,27,0,0,8,19,6,6,16,9,3,59,0,0,6,0,0,7,4,10,13,39,0,0,0,34,9,6,6,0,0,57,3,31,49,353,29,28,18,16,8,530,0,0,0,37,3,10,4,0,0,58,0,0,0,42,19,11,7,3,0,77,0,3,0,11,9,3,0,0,0,30,0,9,7,135,4,8,12,4,4,178,0,0,3,47,12,22,73,107,87,351,0,6,4,46,20,9,5,0,0,86,0,0,0,36,12,5,6,0,0,63,0,0,0,0,5,5,0,0,0,7,0,3,3,86,30,13,32,14,4,188
POA6061,0,0,3,10,5,3,7,3,0,34,0,4,5,137,32,37,24,12,4,253,0,0,0,16,9,14,15,8,3,69,3,11,5,9,5,8,7,0,4,45,0,6,19,141,57,115,116,74,14,551,0,0,0,3,0,3,0,0,0,6,0,0,0,13,0,3,0,0,0,22,0,0,3,23,6,10,21,6,3,74,0,0,4,5,0,5,13,14,11,58,0,4,3,47,9,11,11,0,0,74,16,53,113,737,53,40,56,34,7,1106,0,3,10,77,20,14,10,3,0,142,0,10,13,88,16,16,5,3,0,155,0,18,41,127,52,25,16,3,0,283,0,3,11,125,4,10,6,6,0,162,0,0,6,37,10,16,40,39,18,186,0,0,0,27,13,4,0,0,0,52,0,5,3,52,12,3,4,0,0,72,0,5,10,4,0,5,4,0,0,26,3,41,18,133,28,39,40,7,7,319
