POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA6018,0,0,3,5,30,22,40,35,12,5,6,3,7,4,0,172,5,0,3,8,64,13,15,17,3,0,4,0,0,0,4,152,3,3,9,20,52,61,111,30,0,7,6,6,5,0,10,312,0,0,4,44,85,162,315,134,23,25,35,34,13,4,8,893,0,0,3,8,17,19,32,23,0,0,0,3,7,0,6,127,0,0,0,3,12,6,6,14,11,0,5,0,0,0,0,68,0,0,0,0,13,6,33,11,9,6,4,10,5,0,0,102,59,129,488,412,536,364,690,453,39,34,56,38,32,11,81,3417,0,0,11,20,27,28,55,38,3,9,5,11,20,0,0,227,0,0,0,45,46,25,14,19,4,0,6,0,4,0,4,166,29,31,85,144,235,308,586,397,70,72,82,89,42,0,37,2210,190,471,896,1017,1832,1664,3294,2250,311,305,338,388,205,31,253,13456
POA6019,0,0,0,5,5,4,14,8,8,6,0,3,0,0,6,67,0,0,0,9,19,0,8,18,0,7,0,0,0,0,0,77,0,4,0,7,20,21,28,3,3,4,4,4,3,5,5,109,0,0,13,23,67,125,225,84,16,3,18,20,8,6,5,629,3,0,0,5,7,4,17,6,0,0,0,0,0,0,0,40,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,16,0,0,0,0,3,4,15,5,0,3,0,0,3,0,0,37,23,64,239,258,295,255,493,343,31,38,52,51,41,12,31,2230,0,0,7,9,19,24,33,33,7,8,7,18,12,0,4,192,0,0,0,8,18,0,4,3,0,0,0,3,0,0,0,36,17,18,43,66,120,154,370,291,73,110,100,134,54,14,17,1586,82,199,422,555,894,875,1800,1295,211,258,253,381,190,71,125,7617
POA6020,0,0,7,0,5,12,4,4,8,0,4,0,0,0,0,43,4,0,0,7,30,18,12,4,0,0,0,0,0,0,4,73,0,0,7,15,19,15,23,4,0,3,0,0,0,0,4,93,0,0,17,34,64,136,231,68,25,19,15,25,17,6,6,644,0,5,0,3,5,9,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,7,4,4,4,0,0,0,0,24,25,123,398,326,397,280,513,263,41,26,21,24,11,0,43,2488,0,4,3,4,9,10,29,14,0,0,5,8,3,3,7,113,0,0,0,11,19,3,3,0,0,0,0,0,0,0,0,44,9,27,67,100,141,105,194,100,25,6,22,14,12,0,19,836,74,310,685,725,1045,801,1370,669,125,82,101,91,60,14,121,6287
POA6021,0,0,3,9,11,15,30,37,18,19,3,8,0,5,0,152,4,4,4,5,49,16,3,3,0,0,0,0,0,0,0,92,0,5,3,10,21,11,50,7,0,3,0,0,0,0,0,113,0,0,3,9,28,51,98,35,16,0,0,0,0,3,6,260,0,0,3,0,8,9,18,4,3,0,0,13,4,0,0,61,0,0,0,0,18,14,9,17,5,3,3,6,0,0,0,77,0,0,0,7,7,3,19,26,0,6,0,3,0,0,6,77,8,30,165,134,144,83,203,95,18,4,9,10,8,0,18,943,0,0,5,4,3,12,27,16,0,5,3,0,3,5,9,77,0,0,0,37,107,48,28,18,11,10,4,3,0,0,8,282,15,16,106,78,126,231,322,216,46,40,46,59,19,3,22,1347,114,613,980,618,896,926,1635,1123,233,171,171,215,119,26,229,8061
POA6022,0,0,0,5,5,0,8,4,4,0,0,0,0,0,0,26,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,13,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,17,0,0,0,0,7,16,28,6,3,0,5,6,0,0,0,61,0,0,0,4,5,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,3,12,0,0,0,0,0,0,0,18,10,22,84,62,61,33,62,54,0,0,3,0,0,3,10,409,0,0,5,5,0,4,0,6,0,0,0,0,0,0,0,22,0,0,0,16,6,6,12,0,7,3,0,0,0,0,0,50,0,6,28,15,30,18,43,35,14,5,3,4,0,0,8,210,26,65,179,161,213,138,302,250,38,19,30,19,4,3,40,1474
POA6023,0,0,0,8,14,4,3,7,0,0,0,0,0,0,0,47,0,0,0,7,21,8,13,4,0,0,0,4,5,0,4,58,0,4,0,13,10,9,8,0,0,0,5,0,0,0,0,54,0,3,3,15,44,105,270,72,12,10,22,3,7,6,0,577,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,17,0,0,0,0,4,3,10,9,4,0,0,0,0,0,0,32,19,75,225,259,305,224,548,331,36,14,19,21,9,0,33,2130,0,0,6,10,4,17,19,25,5,0,9,8,6,5,0,112,0,0,0,11,3,5,0,8,0,0,0,9,0,0,0,34,9,10,52,69,71,117,200,86,23,6,10,7,10,0,11,680,66,201,408,534,785,655,1422,756,103,48,91,67,60,22,74,5275
POA6024,0,0,0,3,12,3,13,12,5,0,3,0,0,0,4,58,0,0,3,0,10,8,7,0,0,0,0,0,0,0,0,33,0,4,6,3,19,10,11,0,0,0,0,0,0,0,0,67,0,0,4,13,24,45,98,30,4,10,3,6,0,5,0,238,0,0,0,6,3,0,6,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,0,9,0,0,0,5,3,0,0,23,0,0,0,0,0,5,12,12,4,0,0,0,0,0,0,39,25,62,219,176,192,143,295,141,10,13,6,19,3,0,12,1316,0,0,0,7,7,7,11,0,3,0,5,8,6,0,0,58,0,0,0,8,16,15,15,7,3,4,0,5,3,0,5,87,7,10,46,40,82,79,114,82,9,9,12,11,0,0,7,513,71,157,403,414,574,472,895,607,63,64,56,77,26,4,64,3947
POA6025,0,0,0,8,34,18,31,20,4,5,3,4,3,0,5,133,3,4,0,8,81,7,9,15,3,0,0,3,0,0,0,128,0,3,8,34,16,22,25,3,0,0,4,0,0,0,4,106,0,3,10,40,75,169,398,137,27,37,33,33,6,9,0,962,0,0,0,5,4,6,0,0,0,0,0,6,0,0,0,28,0,0,0,0,0,4,10,7,0,0,0,0,0,0,0,19,0,0,0,0,6,8,18,9,0,0,0,3,0,0,5,62,34,99,548,613,805,548,1102,697,87,44,67,54,34,4,68,4793,0,0,3,13,15,13,36,32,3,3,0,0,10,5,0,145,0,0,0,22,21,11,8,0,3,0,0,0,3,0,4,76,10,17,100,111,227,250,386,179,17,15,34,19,8,5,20,1404,86,266,851,1133,1825,1457,2634,1645,183,144,183,184,89,24,165,10874
POA6026,0,0,0,10,23,6,10,11,0,0,3,3,0,0,0,70,0,0,0,6,29,10,3,13,0,0,0,0,0,0,0,66,0,0,9,8,21,4,17,6,0,0,0,0,0,0,0,72,0,0,5,27,45,54,304,144,20,19,15,18,11,0,0,665,0,0,5,0,0,7,4,0,0,0,0,4,0,0,0,26,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,0,0,0,4,9,15,11,3,0,0,9,3,0,0,52,32,104,517,462,631,372,952,457,27,32,18,20,8,0,49,3698,0,0,3,11,9,11,14,18,0,0,0,9,4,3,0,78,0,0,0,7,21,4,4,7,3,0,0,0,0,0,0,41,7,8,76,85,160,85,241,110,10,11,8,17,3,0,3,839,71,230,790,827,1307,798,2072,1148,79,99,74,99,51,12,92,7762
POA6027,0,0,0,5,33,30,34,37,12,9,15,20,9,0,4,208,0,0,5,9,115,10,17,11,4,5,0,0,0,0,0,182,0,5,8,34,38,40,33,13,10,3,0,4,4,6,3,202,0,0,3,34,94,221,590,273,46,22,36,37,16,25,22,1413,0,0,0,4,12,3,4,8,0,8,7,36,15,0,5,101,0,0,0,0,0,5,7,15,4,0,4,7,0,0,0,42,0,0,0,4,7,26,36,37,7,10,5,7,3,0,9,149,35,116,820,958,1643,1039,2208,965,93,65,57,71,46,17,131,8274,0,0,6,19,31,26,35,33,3,3,0,6,16,0,4,186,0,0,0,13,38,8,9,18,3,6,3,3,9,0,0,115,3,27,141,160,289,266,578,279,44,53,44,61,51,5,43,2052,88,320,1203,1613,3081,2177,4462,2432,334,283,285,424,237,70,310,17325
POA6028,0,0,0,7,50,27,18,29,9,0,0,11,0,0,6,154,0,0,0,8,40,26,11,8,0,0,0,0,6,0,0,100,0,0,0,5,31,33,42,21,0,5,7,12,8,0,3,175,0,0,0,20,37,166,750,365,51,42,54,35,34,19,3,1580,0,3,0,3,0,0,14,0,0,0,0,3,0,0,0,24,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,15,0,0,0,3,4,6,14,15,0,3,4,0,0,0,0,53,6,52,364,451,888,789,2082,973,89,103,72,62,32,10,46,6009,0,0,5,11,6,11,29,16,3,6,0,8,5,0,0,105,0,0,0,0,20,10,7,6,0,5,0,4,0,0,0,52,6,7,53,73,130,187,342,156,17,26,19,22,12,3,8,1052,30,105,522,724,1642,1610,3858,1974,198,212,209,214,108,38,101,11542
POA6029,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,8,10,16,15,7,0,0,4,5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,41,37,40,25,50,21,0,0,3,5,0,0,3,227,0,0,0,5,4,3,5,0,0,0,0,0,5,0,0,34,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,4,9,9,16,9,11,7,3,0,4,3,0,0,0,84,16,44,67,82,108,76,110,69,12,0,8,16,10,5,7,625
POA6030,0,0,0,9,37,28,125,118,15,11,12,29,10,3,12,413,0,0,0,11,74,22,13,20,0,0,0,3,0,0,0,148,0,0,11,22,17,34,57,14,6,0,0,0,0,0,3,162,0,0,0,29,46,118,884,427,52,59,46,60,27,25,13,1782,0,0,0,0,5,0,7,5,0,0,0,5,5,0,0,34,0,0,0,0,0,5,3,10,0,0,0,8,0,0,0,35,0,0,0,0,8,11,55,37,5,4,3,15,7,0,6,144,33,100,672,696,978,919,2960,1219,110,62,70,79,57,10,167,8119,0,0,9,16,12,25,41,29,6,8,0,4,3,0,3,153,0,0,0,0,29,35,31,24,4,5,0,3,0,0,6,144,9,17,101,131,270,275,779,270,57,47,36,50,24,5,34,2103,75,204,956,1136,1976,2013,6160,2956,359,282,270,365,191,69,317,17336
POA6031,0,0,0,0,11,16,186,154,33,24,15,16,7,0,7,475,0,0,0,0,18,3,7,6,0,0,0,0,0,0,3,37,0,0,0,0,6,8,26,13,0,4,0,0,4,0,0,69,0,0,0,10,16,58,382,153,15,14,14,0,7,0,9,671,0,0,0,0,0,3,7,13,0,0,0,3,0,0,0,28,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,21,0,0,0,0,0,8,32,15,0,4,0,0,0,0,0,62,0,13,183,226,391,315,1358,569,44,33,12,19,17,4,38,3217,0,0,3,3,4,0,13,3,0,0,0,0,0,0,0,34,0,0,0,3,22,16,31,21,0,0,0,4,4,0,0,110,0,4,23,31,64,110,570,201,15,18,31,13,26,3,20,1134,4,43,244,337,729,761,3282,1663,157,135,107,112,95,14,111,7796
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,11,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,6,0,5,8,7,22,3,0,3,0,0,0,0,0,57
POA6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,8,7,7,12,4,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,0,4,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,10,14,24,21,24,19,0,3,5,0,0,4,4,130
POA6034,0,0,0,0,0,0,19,17,0,4,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,0,0,0,0,0,0,0,18,0,0,0,0,3,4,59,72,7,10,11,12,0,0,0,180,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,5,24,33,51,53,270,197,20,11,12,10,6,0,8,694,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,18,16,85,45,6,10,0,18,0,3,0,201,0,12,31,39,101,114,557,450,45,46,32,49,9,5,23,1509
POA6035,0,0,0,0,12,3,12,17,5,3,6,3,0,0,0,63,0,0,0,3,14,4,6,4,0,0,0,0,0,0,0,19,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,13,0,0,0,4,7,22,159,96,16,0,4,13,7,7,4,347,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,7,6,0,0,0,5,0,0,0,25,8,43,192,176,292,243,747,406,33,21,17,10,5,0,58,2256,0,0,3,9,8,3,5,4,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,3,3,18,21,32,40,154,51,9,6,7,0,3,3,11,362,18,72,256,279,480,416,1401,804,90,31,66,65,45,25,94,4153
POA6036,0,0,0,0,16,19,92,78,10,10,5,6,3,0,0,255,0,0,5,5,15,4,13,10,0,0,0,0,0,0,0,50,0,0,0,7,4,9,21,3,0,0,0,0,4,0,0,54,0,0,0,10,14,38,385,271,34,12,38,39,3,13,3,861,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,15,3,0,6,0,0,0,5,41,12,27,182,250,393,363,1633,814,85,45,40,58,19,8,53,3977,0,5,3,0,3,10,15,13,0,4,0,0,0,0,0,50,0,0,0,0,9,3,5,10,0,3,0,0,0,0,0,41,0,4,20,44,64,47,380,165,29,20,20,16,12,3,16,842,15,59,250,382,698,720,3176,1839,182,134,153,161,92,43,108,8019
POA6037,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,41,19,0,0,0,0,0,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,10,0,7,91,68,77,65,167,66,11,0,5,0,0,0,12,574,0,0,0,0,3,0,11,3,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,11,11,5,11,31,10,3,0,0,5,0,0,5,97,8,18,118,103,146,129,326,136,22,15,9,14,13,4,24,1082
POA6038,0,0,0,0,7,9,53,54,4,4,3,4,0,0,0,151,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,17,0,0,0,0,0,5,12,8,4,0,0,0,0,0,0,31,0,0,0,3,11,30,201,152,26,28,14,12,17,0,5,489,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,9,0,0,0,0,0,3,7,11,0,4,6,0,0,0,0,30,3,11,84,74,165,203,788,657,74,48,51,35,11,12,33,2259,0,0,3,0,3,0,4,8,0,0,0,0,0,0,0,22,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,13,0,0,5,11,26,39,262,115,33,14,26,13,6,0,6,571,3,27,118,132,309,408,1713,1328,171,141,126,109,47,15,67,4709
POA6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,12,50,38,37,15,49,13,0,0,0,0,0,0,14,241,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,6,9,6,0,9,3,0,0,0,4,3,0,4,53,7,31,74,71,66,35,86,35,0,0,3,4,6,0,29,441
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,7,0,0,0,0,0,0,0,0,15
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,3,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,8,9,9,0,5,5,0,0,4,0,0,0,0,37
POA6044,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,13,6,0,0,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,8,34,20,8,0,10,6,0,0,6,0,0,0,7,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,0,3,4,6,8,3,3,0,0,0,0,5,0,34,0,78,12,15,48,49,20,17,34,29,8,8,29,27,10,36,8,341
POA6050,0,0,0,3,16,3,13,15,3,5,0,4,0,0,4,68,8,0,4,0,28,0,3,3,0,0,0,0,0,0,0,51,0,0,12,7,14,16,20,5,0,0,0,0,0,0,5,96,0,0,6,24,61,68,66,13,0,0,3,0,3,4,4,247,0,0,7,4,8,5,0,7,0,0,0,15,3,0,3,60,0,0,0,0,0,5,8,8,0,0,0,0,0,0,0,20,0,0,0,6,8,4,13,9,0,3,3,4,0,0,0,51,20,65,224,202,227,186,222,114,3,6,15,19,9,0,36,1357,0,0,5,11,9,19,18,13,0,3,6,5,0,0,6,90,0,0,0,39,60,20,9,17,5,0,8,3,5,0,0,163,18,25,47,74,91,94,136,80,30,15,25,49,20,0,19,719,95,277,497,518,745,598,759,531,103,74,130,194,76,21,132,4741
POA6051,0,0,0,6,19,7,18,24,7,6,3,10,4,0,4,114,0,0,4,7,42,15,10,7,0,0,0,0,0,0,0,86,0,0,8,12,22,19,16,10,0,0,0,0,0,0,0,92,0,0,0,11,24,33,53,21,0,3,0,7,0,0,0,156,0,0,5,8,3,4,6,14,0,7,0,19,10,0,0,79,0,0,0,0,0,3,9,14,0,0,0,5,0,0,0,36,0,0,0,3,7,7,19,16,4,3,3,0,5,0,4,77,16,21,158,141,152,114,187,118,10,14,10,17,5,4,11,976,0,0,4,3,13,7,20,16,3,0,5,3,0,0,0,76,0,0,0,14,56,21,16,23,9,5,10,3,10,0,0,160,11,13,54,49,78,126,207,166,40,75,77,72,19,0,10,993,48,95,310,375,616,559,1015,863,188,217,248,284,103,25,80,5026
POA6052,0,0,0,0,11,4,6,16,6,0,3,0,3,0,0,50,3,0,4,7,18,11,5,0,0,0,0,0,0,0,0,51,0,0,0,10,24,10,12,3,0,0,0,0,0,0,0,63,0,0,0,3,22,20,20,9,9,3,0,0,0,0,4,97,0,0,6,5,5,3,6,6,0,4,0,5,5,0,0,50,0,0,0,0,0,4,0,8,0,5,0,0,0,0,0,17,0,0,0,5,5,6,13,8,0,0,0,0,8,0,0,44,11,32,152,110,153,100,128,74,8,5,10,0,0,0,15,795,0,0,3,4,5,5,11,13,5,0,4,0,0,0,0,50,0,0,0,28,67,26,22,7,8,3,5,4,3,0,4,179,7,10,52,74,81,96,127,75,36,18,23,13,4,0,15,628,46,147,346,378,580,457,642,457,91,56,70,70,44,0,53,3448
POA6053,0,0,0,0,22,13,31,46,0,4,5,3,0,0,3,134,5,0,0,9,32,11,3,5,0,0,0,0,0,0,0,76,0,3,5,15,13,12,13,3,0,4,0,3,0,0,0,80,0,0,7,9,24,18,35,19,0,0,4,4,0,0,5,118,0,0,4,4,10,4,10,12,0,3,0,3,4,0,0,59,0,0,0,0,0,0,6,10,5,0,4,5,0,0,0,34,0,0,0,0,5,15,9,5,0,0,0,0,0,0,0,46,17,47,238,201,176,130,200,104,8,6,10,10,0,0,37,1198,0,0,4,10,13,5,20,15,0,9,0,0,3,0,0,76,0,0,0,33,59,32,20,33,6,0,0,0,0,0,4,193,8,15,57,81,84,103,170,112,12,22,27,35,10,0,13,748,67,163,492,551,667,539,971,706,97,94,121,150,47,9,102,4784
POA6054,0,0,0,10,31,29,61,102,14,17,6,13,4,0,0,303,3,0,7,7,28,13,5,3,0,3,4,0,0,0,0,67,3,0,8,11,7,13,21,3,10,0,0,0,0,0,0,77,0,0,6,8,20,24,52,12,0,3,9,0,0,0,0,142,0,3,0,5,6,3,4,14,0,4,0,7,0,0,5,54,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,28,0,0,0,0,7,9,37,19,0,0,6,0,0,0,0,84,26,71,421,244,235,120,233,91,20,7,6,3,5,0,18,1508,0,0,6,3,4,15,20,7,3,0,0,0,0,0,0,67,0,0,0,27,80,37,71,34,4,11,5,9,8,0,6,296,13,28,111,103,109,175,253,110,18,19,22,12,4,3,22,1010,93,241,762,635,871,717,1306,760,117,122,118,107,51,13,107,6015
