POA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
POA6012,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,13,7,5,3,3,3,8,25,12,0,0,0,11,12,5,0,105,3,9,4,0,3,9,4,7,0,0,0,0,0,0,3,51,0,0,0,0,0,9,11,0,0,0,0,5,0,0,4,31,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,12,10,15,14,4,3,0,0,3,0,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,3,3,9,5,0,0,0,0,0,0,0,30,0,0,8,21,30,27,37,11,0,0,0,0,3,3,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
POA6014,3,0,12,12,5,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,18,19,52,23,37,59,0,0,9,6,3,7,4,252,11,42,6,8,6,6,13,43,6,0,0,4,7,0,3,149,0,0,0,0,8,8,27,14,4,7,16,3,3,7,0,102,0,0,0,7,0,8,13,6,0,0,4,0,0,0,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,8,17,49,80,50,59,39,3,5,0,6,4,0,0,324,0,0,0,0,0,6,10,7,12,14,10,11,3,0,0,61,4,13,4,10,9,8,14,13,3,0,0,0,0,7,3,94,4,4,28,54,68,37,66,37,0,0,4,3,0,10,10,323,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,10,3,4,0,0,0,0,28
POA6015,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,9,3,7,0,0,0,5,5,0,0,54,5,27,4,9,0,0,3,10,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,11,22,29,9,4,7,6,0,0,0,4,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,3,0,0,3,5,0,0,0,34,0,3,6,19,17,17,20,3,4,0,5,5,0,0,0,100,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6016,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,6,7,21,9,26,40,0,0,3,0,7,0,0,118,14,49,51,20,4,5,13,11,0,0,4,0,0,0,6,168,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,24,0,0,0,3,3,0,9,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,17,25,11,18,3,3,0,5,0,6,0,0,98,0,0,0,0,0,0,8,9,18,20,38,19,6,0,0,107,0,5,0,0,3,0,5,0,0,0,4,0,0,0,0,19,0,3,7,26,38,26,33,14,0,4,0,0,0,0,0,157,0,6,4,17,5,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10
POA6017,4,0,3,0,0,0,0,29,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,14,0,0,0,0,7,6,11,28,4,0,3,12,3,0,0,72,6,26,33,8,0,0,5,15,4,3,0,4,0,0,0,106,0,0,0,0,3,4,6,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,7,10,12,14,16,0,5,4,0,0,0,0,68,0,0,0,0,0,0,3,21,5,0,9,3,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,15,11,24,18,0,0,0,0,0,0,0,88,0,0,4,0,7,6,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,7,15,8,0,0,0,0,0,0,30
POA6018,14,3,0,7,0,0,6,217,0,0,0,0,0,8,14,0,5,0,0,0,0,0,0,30,3,5,16,18,78,21,111,153,8,15,8,17,5,0,12,479,31,132,78,27,11,18,38,70,4,8,5,3,4,0,15,444,0,0,0,0,21,49,51,17,3,3,11,6,6,0,8,174,0,0,0,0,8,5,36,25,0,6,0,9,0,0,0,87,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,6,25,40,119,78,123,79,22,22,25,3,5,0,12,567,0,0,0,0,0,0,12,3,7,0,0,0,0,0,0,23,9,54,11,6,15,12,21,5,4,11,0,3,9,0,3,160,7,8,38,98,192,123,191,140,7,12,20,20,12,9,24,891,0,7,6,8,9,6,0,0,0,0,0,0,0,0,0,43,0,0,0,0,4,6,15,3,0,4,6,0,0,0,0,32
POA6019,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,6,11,57,18,62,90,3,10,10,26,15,11,6,348,3,31,9,5,5,9,36,47,3,5,6,19,3,3,0,202,0,0,0,3,3,20,39,16,4,4,0,12,8,4,4,115,0,0,0,0,6,0,7,9,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,38,21,30,19,0,7,4,4,0,0,4,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,3,0,3,0,14,11,6,3,0,5,0,0,0,83,0,0,21,87,109,95,142,147,8,8,7,16,8,6,15,692,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,15
POA6020,0,0,6,0,0,0,0,30,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,10,0,3,12,23,59,16,69,32,0,0,10,3,0,0,3,233,9,68,33,19,4,6,12,3,0,0,0,0,0,0,9,171,0,0,0,0,7,10,3,4,0,0,0,0,0,0,0,23,0,0,0,0,3,5,4,8,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,3,16,20,47,19,20,10,3,0,0,3,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,15,3,4,15,16,7,4,0,0,0,0,0,107,0,0,31,72,136,60,81,55,3,5,5,4,0,0,11,463,0,0,3,3,0,4,3,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10
POA6021,8,0,6,3,0,0,0,110,0,0,0,0,0,9,6,6,0,0,0,0,0,0,0,20,0,0,11,11,16,8,22,92,7,11,11,11,3,0,3,202,36,365,346,81,23,5,32,61,6,11,4,3,3,0,79,1055,0,0,0,0,5,20,26,12,3,0,0,0,0,0,5,71,0,0,0,0,6,0,18,9,0,0,0,0,0,0,0,29,0,0,3,4,4,0,0,7,0,0,0,0,3,0,0,23,0,5,9,22,73,43,91,22,11,4,4,0,8,0,3,295,0,0,0,0,0,0,16,13,5,4,6,0,3,0,0,47,0,16,7,6,0,4,3,3,0,0,0,0,0,0,0,39,0,4,11,29,58,42,80,59,0,0,4,4,0,0,4,291,17,38,89,87,54,28,10,17,0,0,4,0,0,0,19,359,0,0,0,0,0,11,11,31,5,5,0,7,5,0,0,76
POA6022,0,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,4,3,4,0,22,27,0,0,0,0,0,0,0,76,0,14,16,0,0,0,3,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,20,0,6,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,7,10,40,26,36,34,0,0,0,0,0,0,7,165,0,0,9,11,7,4,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,11
POA6023,3,6,4,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,53,18,76,52,3,3,0,0,0,0,0,220,6,42,15,3,3,4,4,7,5,0,0,0,0,0,4,95,0,0,0,0,3,8,10,7,0,0,0,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,15,32,49,18,17,0,0,3,6,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,5,10,4,0,0,0,0,6,0,0,54,0,3,18,49,94,58,52,43,3,0,0,6,5,0,6,347,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6024,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,29,9,67,84,3,6,0,3,0,0,0,228,6,39,19,9,5,6,4,22,0,0,6,0,0,0,0,118,0,0,0,0,3,8,11,5,0,0,3,0,0,0,0,39,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,11,10,30,9,14,10,0,3,6,3,0,0,3,99,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,16,5,3,8,7,4,3,0,0,0,0,4,0,0,54,0,0,20,49,80,64,81,68,9,0,0,0,0,0,9,383,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10
POA6025,3,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,18,26,103,47,112,162,3,0,6,5,0,0,6,504,8,40,34,15,5,4,27,25,0,0,0,5,5,0,3,173,0,0,0,5,6,15,19,4,0,0,0,4,7,0,0,60,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,20,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,19,0,10,9,24,38,20,28,6,8,0,9,12,0,0,0,154,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,6,50,11,8,17,10,12,6,0,0,0,9,0,0,4,120,0,5,24,103,203,140,170,128,10,12,9,15,3,3,27,863,0,0,0,3,4,3,6,0,0,0,0,0,0,0,0,32,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,25
