POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA6023,0,6,0,9,3,5,3,0,0,23,0,3,3,9,5,3,3,0,0,34,0,0,4,12,16,20,5,7,0,67,0,10,16,90,51,30,47,18,11,273,3,8,4,39,20,16,27,18,9,152,404,1215,797,1812,1159,930,1057,503,200,8079,0,0,0,0,0,0,0,0,0,0,852,2217,1283,2084,1279,902,1091,497,153,10370,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,24,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,6,0,8,4,25,18,7,3,0,3,73,0,0,0,0,0,5,4,0,0,6,0,7,3,58,6,15,15,0,0,101,0,0,0,5,3,4,9,10,6,30,0,0,0,0,3,5,5,5,3,17,4,133,154,299,355,293,250,174,52,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,23
POA6024,0,4,3,13,13,8,3,0,0,46,0,0,0,3,3,3,3,5,0,21,0,0,0,7,5,7,4,0,0,22,0,9,10,76,32,32,24,12,8,208,10,33,14,64,16,24,23,22,9,214,448,845,721,1819,904,731,929,435,110,6941,0,0,0,0,0,0,0,0,0,0,857,1544,1135,2225,1146,787,1069,458,79,9295,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,11,0,0,0,18,5,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,6,0,15,4,5,3,0,0,40,0,0,0,3,4,0,0,0,0,10,0,0,11,43,20,19,9,0,3,106,0,0,0,4,0,0,8,4,0,14,0,0,0,0,0,0,0,5,0,5,8,29,77,226,191,182,210,138,28,1083,0,0,0,0,4,0,0,0,0,5,0,0,0,15,6,4,0,0,0,19
POA6025,0,0,3,17,13,11,4,3,0,45,0,9,8,20,16,19,9,3,4,95,0,0,8,30,32,19,15,0,4,104,5,23,26,166,113,103,69,34,15,551,20,32,33,89,44,56,47,32,28,379,937,1973,1694,4111,2118,2195,1885,787,278,15981,0,0,0,7,0,0,0,0,0,11,1809,3528,2717,4945,2225,1989,1781,640,191,19819,0,0,0,3,3,0,0,6,0,9,0,0,0,6,3,10,11,0,0,27,0,0,0,50,9,4,0,0,0,67,0,0,0,0,0,0,0,0,0,6,0,10,9,38,23,14,4,3,4,114,0,0,0,12,7,3,0,0,0,19,0,5,9,57,28,26,28,4,3,170,0,0,0,4,5,9,4,9,0,38,0,0,0,10,3,11,20,0,0,47,19,199,311,794,647,761,695,401,112,3932,0,0,0,3,0,0,3,0,0,8,0,0,4,22,7,3,0,3,0,43
POA6026,0,0,0,10,10,0,5,0,0,27,0,0,7,5,7,9,7,11,5,54,0,0,9,21,29,21,13,6,0,94,0,20,17,76,48,49,44,19,10,281,3,10,13,50,21,26,33,25,31,210,523,1507,1223,2469,1580,1824,1441,679,474,11719,0,0,0,0,0,0,0,0,0,4,1035,2674,1960,2952,1516,1882,1544,563,384,14519,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,15,0,0,0,17,4,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,9,19,7,8,8,0,0,49,0,0,0,7,4,0,7,0,0,14,0,11,5,55,21,17,29,0,4,138,0,0,0,3,0,6,9,3,3,25,0,0,0,0,0,0,3,0,0,6,5,138,273,490,543,609,505,282,154,3005,0,0,0,0,0,0,4,0,0,0,0,3,3,22,6,3,7,0,0,44
POA6027,0,6,6,20,15,14,4,0,0,66,0,0,13,19,29,26,26,7,6,124,0,0,19,40,47,54,34,5,3,196,3,21,56,234,130,134,105,49,18,752,22,60,74,186,82,82,95,59,30,693,1082,2543,2501,5499,2942,3075,2332,987,429,21389,0,0,0,5,3,0,3,0,0,17,2174,4414,3607,6005,2603,2483,1753,587,254,23875,0,0,6,16,0,0,3,0,0,21,0,0,0,4,4,10,7,0,0,28,0,0,4,51,4,0,0,0,0,66,0,5,0,6,6,0,4,0,0,17,6,9,12,50,26,28,8,4,0,143,0,0,0,3,3,0,4,0,0,13,3,4,25,87,29,25,22,0,0,205,0,0,0,5,0,18,3,10,0,35,0,4,4,20,10,20,24,11,6,88,11,239,621,1338,1254,1554,1190,586,186,6970,0,0,0,9,0,5,0,3,0,17,0,5,7,33,9,10,4,3,4,74
POA6028,0,0,4,10,10,6,5,4,0,30,0,4,8,19,20,24,10,3,3,92,0,3,9,27,39,29,6,0,0,111,0,19,28,129,99,83,33,28,0,425,10,29,27,62,32,37,16,16,12,239,551,1573,1660,2628,2170,1830,894,393,128,11828,0,0,0,15,4,13,3,0,0,41,1064,2579,2059,2308,1458,1070,579,225,58,11402,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,6,0,29,5,6,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,6,6,26,17,18,0,0,0,75,0,0,0,9,4,0,0,0,0,15,0,14,7,52,16,17,26,4,4,142,0,0,0,0,3,11,4,3,0,25,0,0,0,20,13,25,9,0,0,66,11,237,624,862,1163,1178,562,214,73,4921,0,5,4,3,3,0,0,0,0,10,0,0,0,7,3,4,0,3,0,14
POA6029,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,3,4,0,0,30,7,0,6,14,3,4,8,3,0,40,68,203,207,301,207,180,178,94,39,1478,0,0,0,0,0,0,0,0,0,0,136,341,333,397,296,241,204,134,46,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,6,30,39,37,37,17,14,184,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,9
POA6030,0,4,5,47,10,13,4,0,0,91,0,0,15,18,31,24,8,3,5,114,0,0,12,54,36,37,19,3,0,166,10,46,88,273,167,124,65,28,14,809,43,122,128,254,123,79,79,67,26,919,1191,2631,2798,5512,3137,2426,1549,1079,475,20811,0,0,3,53,28,21,8,0,0,114,2244,4551,3457,5177,2251,1574,1098,739,367,21463,0,0,0,26,4,6,3,0,0,34,0,0,0,16,11,4,0,5,0,37,0,4,4,32,16,0,0,0,0,55,0,4,0,22,13,8,7,3,0,54,0,11,9,34,14,14,8,0,0,88,0,0,0,12,4,19,9,3,4,51,0,7,10,84,20,29,13,4,0,173,0,0,0,8,6,5,13,3,4,38,0,3,13,19,11,6,13,9,0,76,11,253,792,1379,1437,1375,696,646,232,6824,0,0,0,6,3,4,0,0,0,15,0,4,0,17,8,3,9,7,0,51
POA6031,0,4,3,40,6,10,3,0,0,68,0,0,7,12,13,5,6,5,0,46,0,4,23,43,29,13,3,3,0,119,0,23,81,194,73,52,23,11,0,454,9,49,35,77,27,21,22,7,7,246,795,1572,1244,3187,1272,855,465,144,38,9565,0,0,0,16,4,5,4,0,0,26,1486,2627,1414,2954,866,508,285,79,13,10230,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,5,0,0,0,14,0,3,0,15,3,0,0,0,0,22,0,0,0,0,0,6,0,0,0,6,0,6,0,11,7,3,4,0,0,36,0,0,0,0,0,3,0,0,0,8,0,0,0,25,14,8,3,3,0,53,0,0,0,8,0,4,7,3,0,19,0,0,15,6,3,8,0,0,0,41,0,127,314,751,552,488,247,100,25,2612,0,0,0,3,5,4,3,0,0,13,0,0,0,0,0,0,0,0,0,3
POA6032,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,4,3,0,0,13,4,13,11,19,13,20,9,0,0,93,0,0,0,0,0,0,0,0,0,0,3,18,12,21,20,22,13,6,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,15,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,8,4,4,0,0,33,3,31,28,49,42,34,19,9,3,209,0,0,0,0,0,0,0,0,0,0,15,47,43,44,36,40,22,6,4,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,17,9,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6034,0,0,0,5,0,0,0,0,0,0,0,4,0,8,3,4,0,0,0,11,0,0,6,20,5,0,0,0,0,30,0,3,8,34,7,7,0,0,0,59,5,12,5,29,6,5,0,0,0,74,219,288,231,748,205,128,72,24,0,1912,0,0,0,0,0,0,0,0,0,0,435,446,209,684,110,79,43,10,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,82,211,105,65,36,16,0,553,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
POA6035,0,0,0,4,3,0,0,0,0,11,0,0,9,10,4,8,3,0,5,34,0,0,0,21,7,10,3,3,0,46,0,3,8,52,21,10,14,4,3,130,13,35,32,97,29,29,14,16,5,267,439,909,545,1641,712,577,461,255,87,5625,0,0,0,0,5,0,0,0,0,4,849,1553,722,1581,560,439,345,189,49,6281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,4,3,0,6,9,3,3,0,0,0,24,0,0,0,4,0,0,4,0,0,4,0,0,0,15,0,3,0,0,0,19,0,0,0,4,0,4,3,6,0,10,0,0,0,3,0,0,6,0,0,11,5,95,180,455,384,345,247,168,55,1931,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,11
POA6036,0,6,4,14,0,0,0,0,0,21,0,0,10,12,17,9,8,0,0,51,6,5,13,42,17,16,0,3,0,100,0,13,46,133,63,41,31,14,3,342,11,37,31,111,49,29,12,16,3,298,612,1278,1356,2699,1398,847,538,228,50,8996,0,0,0,7,4,0,0,0,0,19,1185,2196,1368,2262,841,485,326,99,26,8774,0,0,0,6,3,0,0,0,0,9,0,0,0,6,0,0,0,0,0,10,0,0,0,19,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,10,14,7,7,0,0,0,40,0,0,0,4,0,0,0,6,0,6,0,0,0,17,11,9,4,0,0,44,0,0,0,0,3,0,6,0,0,11,0,11,12,22,4,14,8,4,0,57,6,157,533,825,769,544,284,166,32,3319,0,0,0,6,3,0,0,0,0,9,0,0,0,5,3,0,0,6,0,14
POA6037,0,0,0,3,0,0,0,0,0,3,0,3,0,8,3,3,4,0,0,17,0,0,0,3,4,0,0,0,0,11,0,0,0,13,4,3,0,3,0,30,3,21,16,29,20,20,11,5,0,134,104,304,169,480,277,246,174,79,17,1856,0,0,0,0,0,0,0,0,0,0,232,539,274,575,300,244,170,80,21,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,20,19,86,102,124,88,54,9,505,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,7
POA6038,0,0,0,5,4,6,0,0,0,9,0,0,13,11,4,7,4,0,0,46,0,7,7,43,18,10,0,0,0,75,0,16,17,95,27,15,11,9,0,185,15,22,14,44,22,10,4,9,0,153,520,859,607,1958,657,381,225,85,19,5320,0,0,0,5,3,0,0,0,0,5,966,1251,545,1621,335,198,150,35,11,5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,41,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,6,0,12,5,5,0,0,0,22,0,0,0,5,0,0,4,0,0,11,0,3,0,25,6,3,0,0,0,36,0,0,0,7,0,0,4,0,0,11,0,5,0,9,6,7,0,0,0,19,7,159,270,650,384,223,124,43,13,1860,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10
POA6041,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,5,0,0,6,4,0,14,0,4,7,14,9,3,14,8,0,54,39,92,72,154,108,120,133,65,12,780,0,0,0,0,0,0,0,0,0,0,64,162,115,177,129,144,146,67,17,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,42,44,48,34,5,207,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,5,9,17,3,4,45,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,13,34,3,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,4,0,0,9,0,3,3,10,18,29,29,14,0,108,0,0,0,0,0,0,0,0,0,0,0,8,9,18,37,35,43,18,3,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,3,3,5,0,0,38,0,0,4,6,10,10,10,9,4,48,22,46,35,143,81,111,112,57,19,626,0,0,0,0,0,0,0,0,0,0,40,74,64,129,117,154,172,73,11,833,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,22,19,18,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6050,0,0,0,31,29,12,14,5,0,89,0,0,0,4,0,6,0,0,0,15,0,0,3,13,5,4,3,0,0,25,0,4,16,115,33,32,28,7,10,249,12,11,12,83,28,16,27,52,68,315,335,758,1065,2274,998,917,791,554,447,8134,0,0,0,3,0,0,0,0,0,3,637,1389,1597,2691,1282,1108,853,457,345,10363,0,0,0,10,0,0,0,0,0,10,0,0,0,9,0,6,0,0,0,20,0,0,0,40,0,0,8,0,0,50,0,0,0,4,4,0,0,0,0,9,0,0,3,31,7,3,6,4,0,62,0,0,0,8,0,0,0,0,0,9,0,9,20,62,9,18,12,6,0,134,0,0,0,6,0,0,4,6,7,27,0,0,0,6,0,0,0,0,0,4,0,22,67,256,179,222,164,120,59,1080,0,0,3,5,0,0,0,0,0,8,0,0,0,28,0,0,3,0,3,38
POA6051,0,3,9,28,18,20,12,0,0,92,0,0,0,7,6,4,5,0,0,18,0,0,0,7,7,0,3,0,0,18,0,13,27,206,54,23,28,15,4,373,13,34,35,168,31,28,23,6,0,343,350,479,694,2837,769,608,542,213,69,6557,0,0,0,3,0,0,0,0,0,8,649,815,934,2815,872,612,496,191,43,7426,0,0,0,29,0,0,0,0,0,29,0,0,0,8,8,5,9,0,0,28,0,0,0,63,6,0,0,0,0,70,0,0,0,0,0,4,0,0,0,10,0,0,4,29,5,12,3,5,0,56,0,0,0,8,0,0,3,0,0,18,0,5,16,81,21,14,11,0,0,146,0,0,0,6,0,5,3,4,0,18,0,5,0,0,0,5,0,0,0,11,0,7,35,256,123,145,118,63,11,760,0,0,0,3,5,0,0,0,0,13,0,0,0,32,0,0,6,0,0,43
POA6052,0,0,9,25,30,11,17,5,6,104,0,0,0,7,0,4,0,0,0,11,0,0,0,3,0,0,0,0,0,12,0,9,15,91,30,28,22,9,8,225,5,12,23,51,26,20,19,21,9,190,345,607,661,1756,830,761,534,294,150,5947,0,0,0,3,0,0,0,0,0,3,665,1208,1011,2128,1030,847,506,227,87,7709,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,5,5,0,0,23,0,0,0,20,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,9,0,0,5,19,12,10,4,0,0,40,0,0,4,9,0,0,0,0,0,14,4,0,20,35,24,7,18,3,0,118,0,0,0,5,6,7,3,5,0,23,0,0,0,4,0,3,0,0,0,15,0,6,25,188,102,152,116,54,17,655,0,0,0,0,0,0,0,0,0,7,0,0,0,15,4,6,8,0,0,31
POA6053,0,0,0,38,21,25,10,5,8,100,0,0,0,4,4,0,0,0,0,19,0,0,0,12,4,0,0,0,0,23,0,4,22,107,40,32,27,18,15,262,12,18,16,79,29,18,27,37,32,267,446,816,735,2446,1080,877,707,408,287,7805,4,0,0,6,0,0,0,0,0,22,940,1486,1189,2803,1309,956,697,339,196,9913,0,0,0,8,0,3,4,0,0,17,0,0,0,8,0,4,5,0,0,22,0,0,0,24,0,0,0,0,0,28,0,0,0,3,0,0,0,0,0,3,0,0,0,30,11,7,5,0,0,54,0,0,0,8,0,4,0,0,0,10,4,0,8,71,18,29,13,4,4,147,0,0,0,3,0,4,3,10,10,27,0,0,0,0,0,6,3,0,0,3,0,8,24,247,175,235,145,96,41,975,0,0,0,0,0,4,0,0,0,6,0,0,0,34,6,5,6,0,0,42
POA6054,0,3,10,61,36,32,23,12,0,173,0,0,0,5,0,5,0,0,0,17,0,0,4,11,0,0,0,0,0,22,4,9,30,111,47,58,35,26,15,326,21,47,47,133,75,62,51,40,20,497,617,1143,1050,3048,1439,1382,1095,612,262,10662,0,0,0,10,0,0,0,0,0,16,1219,2163,1807,3717,1794,1441,1056,488,204,13887,0,0,0,6,0,0,9,0,0,12,0,0,0,20,14,27,14,12,5,85,0,0,0,9,5,0,0,0,0,13,0,0,0,5,10,3,3,0,0,16,0,0,0,14,10,3,3,3,0,36,0,0,0,4,0,3,0,0,0,5,0,6,11,73,27,29,21,0,0,164,0,0,0,16,6,17,25,18,7,77,0,0,0,3,0,5,3,8,0,15,5,8,26,248,198,301,238,169,57,1248,0,0,0,3,0,0,6,0,0,9,0,0,0,22,3,5,4,3,0,40
POA6055,0,0,0,83,18,16,7,0,0,131,0,0,0,11,7,4,0,3,0,19,0,7,22,69,25,10,4,0,0,146,0,34,88,386,61,59,27,6,3,661,29,48,53,152,51,45,40,21,4,449,1544,2142,1661,6272,1818,1395,864,379,149,16218,0,4,19,80,9,3,3,4,0,129,3125,3717,2121,5750,1740,1310,851,344,101,19061,0,3,0,26,0,0,9,0,0,36,0,0,0,37,14,9,3,0,0,63,0,0,3,24,3,4,0,0,0,28,0,0,5,8,3,3,4,0,0,23,0,0,4,26,0,3,4,0,0,49,0,0,0,4,8,5,0,0,0,19,0,0,6,87,24,28,7,0,0,157,0,0,0,18,6,17,24,11,8,72,0,6,7,11,0,0,0,0,0,29,0,43,72,423,260,358,220,115,45,1534,0,0,0,7,4,0,0,0,0,16,0,0,0,21,0,3,4,3,0,29
POA6056,0,5,11,36,10,4,6,0,0,81,0,0,0,0,0,10,7,3,0,34,0,5,11,42,9,15,11,0,0,95,0,12,31,142,54,74,61,46,18,441,41,119,116,281,125,112,112,99,112,1116,1118,2256,2438,5392,2796,2670,2209,1319,593,20789,0,0,0,9,6,0,0,0,0,17,2144,4050,4005,7289,3542,3085,2363,1216,390,28084,0,0,0,13,3,4,3,0,0,26,0,0,0,17,9,13,3,0,4,50,0,0,0,9,3,0,0,0,0,13,0,0,3,8,0,0,0,0,0,17,0,0,0,17,14,19,6,0,0,67,0,0,0,5,0,3,0,0,0,16,0,4,12,64,36,43,13,5,0,177,0,0,0,11,10,28,68,45,19,179,0,0,3,0,0,0,0,0,0,15,0,37,74,303,407,700,558,408,162,2644,0,0,0,5,6,5,0,0,0,19,0,0,5,19,10,7,7,3,0,49
POA6057,0,0,0,8,0,4,0,0,0,18,0,0,0,4,4,0,0,0,0,11,0,3,9,9,10,9,0,0,0,35,0,7,9,50,27,28,21,12,0,154,9,22,35,97,29,45,30,34,8,314,446,1028,967,2264,1128,1086,837,491,173,8416,0,0,0,6,0,0,0,0,0,5,958,1926,1674,3179,1438,1292,927,448,167,11997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,11,5,8,0,0,0,25,0,0,0,0,3,0,0,0,0,5,0,0,0,17,9,3,0,0,0,37,0,0,0,0,4,0,4,0,0,13,0,0,0,0,0,0,0,0,4,6,0,14,38,155,175,323,245,209,70,1231,0,0,0,0,0,0,4,0,0,4,0,0,0,10,0,4,0,0,0,13
