POA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA6026,0,0,0,0,0,0,0,0,0,6,0,0,0,5,6,5,3,0,0,23,0,0,0,0,0,3,11,6,0,25,0,0,0,3,0,0,0,0,0,3,0,0,0,8,3,9,9,8,13,52,0,16,25,75,58,60,35,8,10,285,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,6,10,9,13,9,0,0,49,0,0,0,7,9,8,11,0,3,46,0,0,0,0,0,0,0,0,0,4,0,10,14,36,37,62,55,23,16,245,0,0,0,7,6,13,9,0,6,47,0,28,34,105,85,44,29,7,3,337,0,0,0,0,3,4,0,0,0,11,0,0,0,4,4,0,0,0,0,5,0,0,0,14,18,11,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,5,5,13,5,5,9,0,0,40
POA6027,0,0,0,3,0,0,0,0,0,13,0,0,8,7,0,3,10,0,4,30,0,0,0,4,4,12,6,5,0,39,0,0,0,13,0,0,0,0,0,16,0,0,0,12,11,9,26,27,9,96,0,19,43,201,107,125,59,27,7,585,0,0,0,9,3,3,3,0,0,15,0,5,0,17,0,0,0,0,0,30,0,0,3,4,9,0,0,0,0,14,0,4,11,60,30,26,13,3,0,148,0,0,3,21,22,26,42,3,6,119,0,0,0,0,0,0,0,0,0,3,0,24,37,76,70,94,89,39,14,438,0,11,7,17,14,30,26,7,7,112,10,36,82,226,175,108,52,27,10,730,0,4,9,20,0,0,9,0,0,48,0,0,0,19,4,0,6,0,0,29,0,4,15,52,30,14,9,0,0,120,0,0,0,4,0,0,0,0,0,5,0,14,11,29,15,18,8,4,3,81
POA6028,0,0,0,0,4,3,0,0,0,7,0,0,0,4,0,6,5,3,0,21,0,0,0,0,5,9,6,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,11,8,0,34,0,14,22,73,59,65,23,4,0,268,0,0,0,0,0,3,0,0,0,11,0,0,0,8,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,6,0,0,7,32,22,18,20,0,0,100,0,0,3,13,11,11,18,0,0,53,0,0,0,0,0,3,0,0,0,3,0,21,35,75,83,104,47,19,5,387,0,7,4,23,13,27,11,0,0,90,5,66,128,211,216,120,34,17,3,811,0,0,5,3,0,0,3,0,0,14,0,0,0,4,5,6,0,0,0,15,0,0,8,18,9,4,4,0,0,46,0,0,0,0,0,0,0,0,0,4,0,8,14,10,8,9,0,0,0,51
POA6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,8,3,6,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,14,0,4,0,0,0,0,0,0,0,5,0,3,7,14,4,10,10,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,7,0,0,16
POA6030,0,0,0,0,0,3,0,0,4,15,0,0,4,15,9,9,10,8,4,52,0,0,0,3,5,7,0,0,0,14,0,0,0,5,0,0,0,0,0,4,0,0,0,16,9,10,24,6,7,60,7,38,81,268,131,141,59,30,8,760,0,0,0,0,0,3,0,5,0,5,0,0,3,12,7,0,0,0,0,22,0,3,0,6,8,0,0,0,0,20,0,17,26,93,62,26,20,0,0,255,0,0,0,28,15,16,16,4,0,86,0,0,0,0,0,0,0,0,0,4,6,21,57,99,89,86,55,34,16,458,0,4,0,22,21,15,15,4,0,83,5,65,155,286,226,104,46,15,6,910,0,0,0,4,0,4,0,0,0,12,0,0,0,21,0,0,0,0,0,27,0,10,10,59,26,15,0,0,0,111,0,0,0,0,6,0,0,0,0,0,5,11,7,28,15,10,8,0,4,84
POA6031,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,23,0,0,0,3,0,0,3,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,4,0,3,0,0,0,0,13,5,26,33,133,72,46,18,3,0,345,0,0,0,3,0,0,0,0,0,5,0,5,0,5,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,22,55,101,52,18,9,0,0,257,0,0,0,9,0,3,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,9,23,69,47,39,11,0,5,213,0,0,8,20,8,0,5,0,0,38,0,19,64,114,81,41,18,5,0,332,0,0,0,8,0,0,3,0,0,20,0,0,0,11,0,0,0,0,0,14,0,3,0,26,13,0,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,3,8,4,5,0,0,0,19
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6034,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,14,53,17,4,11,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,16,5,7,0,0,0,49,0,4,0,3,0,0,0,0,0,11,0,12,10,38,17,5,9,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6035,0,0,0,0,0,0,4,0,0,6,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,0,30,30,110,52,31,26,8,4,300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,7,6,0,0,43,0,0,0,0,5,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,11,35,23,17,14,5,5,118,0,0,0,0,3,0,0,0,0,3,4,17,24,70,42,15,16,0,0,182,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,13,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,15
POA6036,0,0,0,0,0,0,0,3,0,5,0,0,4,18,8,3,3,0,0,33,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,4,4,5,0,7,7,0,23,5,39,67,150,83,51,33,6,0,434,0,0,0,3,4,0,0,0,0,7,0,0,0,10,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,11,27,54,28,16,6,0,0,138,0,0,3,7,5,8,9,0,0,30,0,0,0,0,0,0,4,0,0,4,0,8,31,70,59,32,31,10,3,238,0,0,3,10,7,6,5,0,0,30,4,32,94,138,117,42,28,9,0,462,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,5,17,5,5,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,4,9,9,4,4,0,0,23
POA6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,3,5,22,21,16,6,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,8,12,8,5,0,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,6
POA6038,0,0,0,0,0,0,0,0,0,0,0,4,3,15,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,12,0,26,26,118,38,37,3,0,0,254,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,13,37,13,8,3,0,0,79,0,0,0,10,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,12,15,57,21,9,6,4,0,119,0,0,3,3,6,3,0,0,0,15,4,26,30,109,52,26,7,3,0,253,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,22,0,0,0,0,5,0,0,0,0,3,0,6,0,7,0,3,0,0,0,13
POA6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,7,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA6050,0,0,0,0,0,0,5,0,0,5,0,0,3,6,4,0,4,3,0,14,0,0,0,0,0,12,4,0,0,17,0,0,0,23,0,0,0,0,0,25,0,3,0,5,0,0,10,5,6,29,3,4,5,43,19,24,17,10,0,127,0,0,0,0,3,0,0,3,0,14,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,31,3,5,4,0,0,47,0,0,0,5,4,9,3,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,7,27,15,23,15,12,11,106,0,5,3,26,3,9,5,8,0,55,0,3,7,46,26,11,15,13,9,126,0,0,0,10,0,0,0,0,0,25,0,0,0,8,3,0,0,0,0,9,0,0,0,16,4,5,4,0,0,28,0,0,0,4,0,0,0,0,0,6,0,3,5,16,3,6,4,3,0,43
POA6051,0,0,0,0,0,0,0,0,0,5,0,0,6,18,3,4,4,0,0,32,0,0,0,6,0,0,4,0,0,16,0,0,18,34,0,0,0,0,0,53,0,0,0,7,0,3,7,5,0,21,0,0,3,69,26,22,17,5,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,5,0,0,8,41,5,7,8,0,0,68,0,0,0,14,9,8,12,3,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,10,13,0,0,65,0,0,0,22,7,9,10,3,0,52,0,0,13,53,5,11,0,0,0,91,0,4,0,25,0,4,4,7,0,32,0,3,0,20,3,0,0,0,0,29,0,0,3,28,8,9,5,0,0,56,0,0,0,4,0,0,0,0,0,4,0,0,8,23,3,0,3,0,0,41
POA6052,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,12,0,0,0,3,6,10,12,3,4,47,0,0,3,13,0,0,0,0,0,18,0,0,0,7,0,0,4,4,5,18,0,0,4,38,12,25,9,0,0,91,0,0,0,0,0,0,4,4,0,10,0,4,3,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,22,3,4,0,0,0,33,0,0,0,8,3,8,7,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,4,19,7,5,8,4,0,52,0,0,0,9,3,7,8,0,0,37,0,4,3,19,5,7,3,0,0,42,0,3,4,5,4,0,0,8,0,26,0,0,0,9,3,0,0,0,0,12,0,0,0,14,5,3,0,0,0,29,0,0,0,3,0,0,0,0,0,3,4,0,7,12,3,0,0,0,3,33
POA6053,0,0,0,0,0,0,4,0,0,4,0,0,6,8,0,5,3,0,3,25,0,0,0,8,3,3,9,3,3,37,0,0,3,14,3,0,0,0,0,19,0,0,0,10,0,0,8,0,6,25,0,6,13,68,34,40,20,9,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,8,0,7,11,35,16,14,9,0,0,85,0,0,0,13,0,12,8,4,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,11,13,12,5,71,0,3,0,19,7,4,6,4,0,42,0,0,0,35,15,3,4,4,0,64,0,3,5,18,3,0,3,0,0,27,0,5,3,10,3,0,0,0,0,18,0,0,0,12,6,10,4,0,0,37,0,0,0,0,0,0,0,0,0,6,0,0,4,17,7,0,3,0,0,41
POA6054,0,0,0,3,0,5,6,7,3,19,0,0,0,12,5,0,8,3,0,36,0,0,4,21,6,11,20,10,0,71,0,0,0,15,3,0,0,0,0,22,0,0,0,4,0,12,3,9,3,37,0,8,11,98,38,66,25,13,3,263,0,0,0,0,0,3,9,0,0,6,0,0,0,8,0,0,0,0,0,10,0,0,0,3,6,0,0,0,0,10,0,17,23,78,26,23,10,11,0,189,0,0,0,7,9,8,8,3,11,38,0,0,0,0,0,0,0,0,0,0,0,0,3,16,10,25,25,15,0,87,0,3,7,9,6,10,0,8,0,46,0,0,7,35,11,13,10,7,0,78,0,0,0,8,6,0,4,0,0,16,0,0,0,19,6,0,0,0,0,21,0,3,9,23,15,11,8,0,0,67,0,0,0,5,0,0,0,0,0,5,0,0,8,14,5,5,0,6,0,32
POA6055,0,0,0,0,0,0,0,0,0,5,0,4,14,73,14,18,3,0,0,125,0,0,4,28,11,9,10,7,0,79,0,0,0,43,3,4,3,0,0,57,0,0,0,3,4,3,10,8,0,25,11,25,55,227,90,74,32,12,0,515,0,0,0,15,4,0,0,0,0,16,0,3,9,31,5,0,0,0,0,61,0,0,0,3,0,0,0,0,0,10,3,73,150,366,167,58,23,9,3,849,0,0,0,7,0,4,5,4,3,19,0,0,0,0,0,0,0,0,0,4,0,0,0,25,13,29,24,14,5,101,0,8,10,34,13,7,11,3,0,85,0,7,13,91,35,20,7,5,0,192,0,6,3,46,7,3,4,0,0,74,0,0,3,14,0,0,0,0,0,13,0,5,15,53,16,9,4,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,4,26,9,5,0,0,0,48
POA6056,0,0,0,6,0,0,6,0,0,8,0,0,0,9,0,0,7,0,0,17,0,0,0,7,9,5,3,5,0,23,0,0,4,6,0,0,0,0,0,16,0,0,0,4,0,8,29,18,8,74,0,27,66,203,149,151,78,30,8,706,0,0,0,9,0,4,0,0,0,12,0,0,3,11,0,6,0,0,0,20,0,0,3,10,0,0,0,0,0,22,3,53,107,263,115,61,28,13,0,635,0,0,0,9,4,9,14,3,12,58,0,0,0,0,0,4,0,0,0,4,0,0,5,13,23,37,34,21,7,137,0,0,0,11,8,13,7,0,0,44,0,6,18,44,31,22,12,6,0,137,0,0,4,16,8,4,3,7,0,37,0,0,0,18,0,0,0,0,0,20,0,3,8,49,30,9,5,0,0,114,0,0,0,0,0,0,0,0,0,6,0,4,9,32,14,14,11,0,0,73
POA6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,13,0,0,0,5,3,6,9,0,0,26,0,0,0,7,0,0,0,0,0,7,0,0,0,4,3,0,7,8,0,26,0,19,27,104,56,64,27,7,3,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,21,46,39,11,14,3,0,149,0,0,0,5,0,3,0,0,0,7,0,0,0,5,0,0,0,0,0,3,0,0,5,9,14,20,23,10,9,90,0,0,0,17,0,12,7,0,0,37,0,4,8,35,21,11,14,0,0,92,0,0,0,6,4,0,6,0,0,16,0,0,0,7,0,0,0,0,0,10,0,4,4,22,8,5,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,6,0,0,13
POA6058,0,0,0,0,0,3,0,0,0,5,0,0,0,10,0,0,0,0,0,13,0,0,0,3,6,3,6,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,3,3,11,4,25,0,16,29,82,57,48,20,7,0,263,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,13,0,8,22,46,33,10,18,0,0,139,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,12,10,0,39,0,0,0,5,5,9,13,0,0,33,0,11,8,34,15,4,8,5,0,85,0,0,0,16,5,0,3,5,0,23,0,0,0,3,0,0,0,0,0,3,0,4,3,20,14,4,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,13
POA6059,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,8,12,3,7,43,0,0,0,13,18,18,24,12,3,90,0,0,3,14,0,0,0,0,0,14,0,0,0,4,0,3,8,14,4,40,3,18,17,52,32,27,20,14,3,187,0,0,4,25,21,29,32,7,4,119,0,13,4,39,4,3,3,3,0,68,0,0,0,0,0,0,0,0,0,4,0,6,10,60,21,16,18,5,4,138,0,5,0,14,16,12,15,8,14,78,0,0,0,0,0,0,0,0,0,0,0,0,3,20,13,12,17,11,6,86,0,0,3,22,14,17,8,9,0,78,0,3,26,84,75,71,50,27,11,350,0,3,4,20,7,6,9,6,4,52,0,0,0,34,3,0,0,0,0,42,0,3,0,24,7,8,3,0,0,62,0,0,3,3,3,5,0,0,0,21,0,6,4,16,5,3,6,0,0,43
POA6060,0,0,0,0,0,0,0,3,0,3,0,0,5,9,4,8,3,4,7,37,0,0,0,18,4,3,7,5,0,41,0,5,13,41,0,5,0,0,0,65,0,0,0,10,0,0,4,7,3,26,0,3,12,86,50,44,28,11,0,242,0,0,0,11,15,10,15,12,7,68,0,4,0,21,0,0,0,0,0,30,0,0,0,0,4,0,0,0,0,5,0,9,10,63,19,15,11,4,0,130,0,0,0,14,14,8,11,7,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,13,25,10,11,100,0,5,5,40,12,7,11,5,3,87,0,4,20,88,51,47,46,14,21,288,0,0,3,35,6,3,3,0,0,57,0,0,0,35,5,0,0,0,0,43,0,3,10,47,12,3,0,0,0,78,0,0,0,10,0,0,0,0,0,12,0,0,8,18,3,4,3,0,4,42
