POA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
POA6106,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,7,..,..,..,..,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6107,0,46,..,2408,253,2663,29,2690,..,194,29,225,0,225,..,49,12,68,0,63,..,32,27,62,0,62,..,139,75,215,0,215,..,3,0,3,0,3,..,447,25,474,7,487,..,53,21,73,0,73,..,47,10,59,0,58,..,26,7,34,0,34,..,24,6,31,0,32,..,14,0,14,0,14,..,21,5,23,0,23,..,376,19,395,3,395,..,486,74,564,6,570,..,451,15,466,5,471,..,255,27,278,0,282,..,1568,134,1704,16,1720,..,95,12,113,0,113,..,184,14,192,0,194,..,94,25,124,4,130,..,193,66,257,0,257,..,154,51,205,5,206,..,1528,382,1905,37,1944,..,9535,1754,11292,133,11424,..,206,39,246,1150,1398,11059,9743,1784,11530,1284,23875,22533,..,..,..,..,22533,..,62,0,64,0,64,..,814,172,985,5,992,..,54,0,54,0,58,..,755,185,940,11,949,..,2400,802,3198,49,3248
POA6108,0,32,..,508,60,565,0,567,..,67,4,74,3,69,..,30,10,40,0,40,..,26,7,31,0,31,..,49,32,81,0,85,..,0,0,0,0,0,..,32,0,36,0,36,..,35,12,43,0,43,..,18,0,15,0,15,..,16,6,17,0,17,..,20,0,20,0,20,..,0,0,0,0,0,..,5,0,3,0,3,..,89,4,90,0,97,..,200,33,224,0,227,..,95,0,100,0,100,..,134,19,150,0,150,..,514,54,574,3,576,..,38,7,42,0,42,..,92,13,104,0,104,..,57,13,73,0,74,..,19,10,27,0,27,..,55,29,89,0,93,..,497,122,619,7,625,..,3038,688,3731,29,3761,..,56,13,69,424,500,7680,3100,707,3802,457,11935,15337,..,..,..,..,15337,..,60,3,60,0,65,..,405,74,473,3,479,..,30,3,30,0,30,..,349,106,450,6,456,..,837,357,1190,16,1208
POA6109,0,28,..,394,48,443,4,440,..,50,10,62,0,62,..,6,0,6,0,6,..,20,5,28,0,28,..,8,3,11,0,11,..,0,0,0,0,0,..,77,9,88,0,91,..,21,11,29,0,29,..,5,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,7,3,8,0,8,..,157,3,167,0,167,..,63,8,73,0,73,..,242,15,250,0,255,..,64,10,71,0,75,..,524,39,559,0,563,..,10,7,14,0,14,..,82,16,100,0,101,..,21,3,31,0,31,..,6,3,12,0,15,..,19,8,32,0,32,..,555,208,766,9,776,..,2053,436,2496,22,2516,..,62,25,84,378,462,3489,2119,463,2581,400,6475,7123,..,..,..,..,7123,..,14,0,14,0,12,..,154,26,185,6,189,..,33,3,40,0,40,..,61,20,85,0,85,..,120,38,157,0,160
POA6110,0,48,..,1116,119,1237,10,1241,..,83,9,95,0,95,..,21,0,21,0,21,..,25,11,39,0,39,..,59,8,66,0,66,..,0,0,0,0,0,..,182,6,193,5,202,..,84,31,113,0,113,..,27,0,28,0,31,..,18,0,18,0,18,..,24,0,24,0,25,..,20,0,20,0,20,..,16,3,20,0,22,..,213,3,216,0,216,..,240,36,270,3,273,..,357,15,365,0,370,..,235,17,256,0,255,..,1042,68,1111,7,1121,..,70,4,78,0,78,..,297,36,335,3,337,..,101,23,123,0,120,..,33,10,37,0,42,..,62,24,86,0,83,..,1248,343,1588,23,1611,..,5690,1027,6720,68,6787,..,141,38,176,1073,1248,14634,5833,1057,6893,1142,22664,29088,..,..,..,..,29088,..,170,3,174,0,174,..,653,82,733,4,736,..,38,0,38,0,40,..,274,54,335,0,337,..,943,371,1312,20,1331
POA6111,0,5,..,146,13,158,0,158,..,63,9,75,0,75,..,9,0,12,0,12,..,0,0,4,0,4,..,3,3,3,0,3,..,0,0,4,0,4,..,26,4,34,0,33,..,10,3,12,0,12,..,17,0,19,0,19,..,11,0,10,0,10,..,14,6,21,0,21,..,5,0,5,0,5,..,6,0,6,0,8,..,39,0,39,0,38,..,33,8,42,0,42,..,62,5,72,0,72,..,33,0,38,0,38,..,174,10,189,0,186,..,33,0,33,0,33,..,43,16,59,0,59,..,46,7,53,0,53,..,3,0,3,0,3,..,20,8,28,0,30,..,349,86,431,10,445,..,1200,191,1395,21,1415,..,50,7,55,601,659,9754,1250,200,1448,621,11828,19573,..,..,..,..,19573,..,96,0,96,0,96,..,53,4,56,0,58,..,43,0,43,0,42,..,23,4,25,0,25,..,87,25,114,0,114
POA6112,0,134,..,2220,240,2460,41,2499,..,103,11,115,4,116,..,65,10,73,0,79,..,26,7,33,0,33,..,102,44,147,3,151,..,8,0,8,0,8,..,710,59,765,8,772,..,71,14,87,0,87,..,37,0,39,0,37,..,49,4,52,0,52,..,41,9,46,0,46,..,27,0,26,0,26,..,31,0,34,0,34,..,347,14,361,3,363,..,243,15,264,5,269,..,469,22,490,3,496,..,257,17,273,4,276,..,1320,68,1383,16,1402,..,155,22,178,5,180,..,551,41,597,0,601,..,129,13,141,0,141,..,19,5,23,0,23,..,54,13,66,0,69,..,1592,227,1820,30,1851,..,8936,1052,9990,131,10119,..,188,35,218,1473,1689,23959,9120,1087,10206,1604,35768,47364,..,..,..,..,47364,..,437,10,444,0,447,..,403,37,437,0,443,..,92,0,91,4,98,..,391,57,451,4,456,..,1325,325,1648,34,1682
POA6121,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,6,9,12,0,12,..,21,0,21,0,21,..,86,11,98,0,103,..,3,0,3,32,36,1389,92,11,108,31,1521,2784,..,..,..,..,2784,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,5,0,5,..,8,0,5,0,5
POA6122,0,7,..,384,32,418,6,421,..,21,3,21,0,21,..,9,0,9,0,9,..,4,0,9,0,9,..,3,0,7,0,7,..,0,0,0,0,0,..,61,7,66,0,66,..,12,4,20,0,20,..,11,0,11,0,11,..,11,0,15,0,15,..,4,0,4,0,4,..,7,3,7,0,7,..,4,0,4,0,4,..,55,0,58,0,58,..,23,3,29,0,29,..,63,9,63,0,63,..,26,4,33,0,33,..,167,11,180,0,180,..,23,5,24,0,24,..,40,6,46,0,43,..,21,0,22,0,22,..,0,0,0,0,0,..,8,9,15,0,15,..,410,38,446,10,458,..,1423,139,1564,18,1582,..,53,5,61,343,400,9161,1478,147,1623,357,11143,17922,..,..,..,..,17922,..,213,6,217,0,218,..,39,3,40,0,40,..,23,0,18,0,18,..,23,3,29,0,29,..,84,15,101,0,102
POA6123,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,17,0,12,..,41,9,49,0,49,..,3,0,3,61,64,1008,50,9,54,63,1118,1998,..,..,..,..,1998,..,7,0,7,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10
POA6124,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,24,0,22,0,22,..,0,0,0,41,38,536,24,5,29,41,603,1076,..,..,..,..,1076,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5
POA6125,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,18,..,54,0,54,0,58,..,0,0,0,78,81,1490,56,0,56,82,1630,2972,..,..,..,..,2972,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6126,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,4,17,0,17,..,0,0,0,11,11,89,12,4,17,11,115,201,..,..,..,..,201,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0
POA6147,0,16,..,408,34,446,4,450,..,22,3,25,0,25,..,24,0,26,0,26,..,18,13,33,0,33,..,72,47,118,0,124,..,3,0,3,0,3,..,39,6,39,0,39,..,25,3,30,0,30,..,12,0,12,0,12,..,10,0,12,0,12,..,13,3,15,0,15,..,6,0,7,0,7,..,5,4,6,0,6,..,47,0,50,0,50,..,131,18,151,0,148,..,74,4,76,0,76,..,66,10,76,0,76,..,320,31,354,4,356,..,26,5,28,0,28,..,77,18,95,0,97,..,42,10,56,0,56,..,15,5,20,0,23,..,39,20,61,0,61,..,301,69,367,5,367,..,2371,629,2998,20,3015,..,62,14,79,278,361,4119,2434,643,3077,298,7494,8301,..,..,..,..,8301,..,22,0,22,0,22,..,188,42,229,0,232,..,16,0,16,0,16,..,462,171,630,3,634,..,885,384,1262,12,1271
POA6148,0,57,..,603,33,636,4,640,..,50,7,58,0,62,..,37,9,45,0,43,..,5,0,5,0,5,..,103,41,146,0,149,..,0,0,0,0,0,..,133,6,135,0,135,..,47,9,61,0,61,..,21,0,22,0,22,..,12,0,10,0,10,..,12,4,17,0,17,..,0,0,4,0,4,..,4,0,5,0,5,..,31,0,35,0,35,..,94,7,102,0,102,..,23,0,23,0,23,..,57,0,57,0,57,..,215,7,219,0,219,..,26,0,31,0,31,..,137,9,142,0,149,..,32,0,40,0,40,..,15,4,16,0,16,..,50,19,68,0,68,..,253,26,285,3,284,..,2979,426,3406,26,3426,..,30,8,39,248,291,6047,3013,432,3449,275,9768,11869,..,..,..,..,11869,..,44,0,45,0,45,..,163,17,182,0,180,..,15,0,15,0,17,..,454,91,546,3,548,..,1400,324,1726,12,1733
POA6149,0,24,..,266,13,280,0,282,..,49,0,49,0,49,..,42,6,46,0,49,..,0,0,4,0,4,..,62,30,92,0,90,..,0,0,0,0,0,..,38,0,41,0,41,..,47,5,52,0,52,..,13,0,13,0,13,..,34,0,33,0,33,..,25,0,20,0,20,..,0,0,0,0,0,..,7,0,7,0,7,..,8,0,8,0,8,..,106,7,111,0,111,..,27,0,27,0,27,..,26,0,33,0,33,..,167,10,178,0,178,..,43,0,41,0,41,..,84,3,88,0,90,..,28,4,36,0,36,..,0,0,0,0,0,..,34,4,38,0,38,..,117,20,142,5,143,..,2311,319,2627,18,2641,..,32,0,35,189,226,6790,2346,318,2662,205,9660,13446,..,..,..,..,13446,..,70,0,73,0,73,..,67,5,70,0,70,..,3,0,3,0,3,..,506,83,591,4,594,..,1449,267,1719,13,1734
POA6150,0,13,..,159,11,174,0,174,..,64,0,68,0,68,..,26,0,25,0,25,..,0,0,0,0,0,..,41,11,53,0,53,..,0,0,0,0,0,..,48,0,45,0,45,..,36,0,34,0,34,..,11,0,9,0,9,..,4,0,8,0,8,..,19,0,17,0,17,..,5,0,5,0,5,..,12,0,16,0,16,..,22,0,22,0,22,..,242,41,283,0,287,..,18,0,18,0,18,..,30,0,27,0,27,..,311,43,353,0,357,..,38,0,43,0,45,..,55,0,55,0,58,..,25,7,32,0,29,..,0,0,0,0,0,..,34,7,40,0,40,..,85,3,88,0,88,..,1927,266,2197,16,2215,..,28,9,34,276,310,4296,1960,273,2231,297,6820,8526,..,..,..,..,8526,..,31,0,30,0,30,..,44,3,44,0,50,..,8,0,8,0,8,..,510,91,597,3,601,..,947,169,1118,13,1123
POA6151,0,17,..,140,7,153,0,153,..,71,0,75,0,74,..,22,14,38,0,38,..,0,4,4,0,4,..,29,16,38,0,38,..,7,0,7,0,7,..,13,0,13,0,13,..,45,3,50,0,50,..,23,0,19,0,19,..,28,3,33,0,33,..,28,0,28,0,28,..,0,0,0,0,0,..,14,0,16,0,17,..,13,0,13,0,13,..,63,5,70,0,70,..,33,5,34,0,34,..,23,3,26,0,26,..,134,9,141,0,143,..,87,6,91,0,91,..,23,0,23,0,23,..,36,11,45,0,45,..,7,0,7,0,7,..,64,13,75,0,75,..,169,11,184,7,191,..,1430,150,1582,15,1593,..,18,0,24,411,436,6615,1448,154,1605,428,8653,13364,..,..,..,..,13364,..,57,0,57,0,57,..,78,5,82,0,88,..,12,0,12,0,11,..,147,29,173,4,174,..,349,60,410,0,414
POA6152,5,35,..,256,14,264,5,274,..,123,5,131,4,134,..,70,12,77,0,82,..,5,4,6,0,6,..,58,14,71,0,71,..,9,0,9,0,9,..,40,0,41,0,43,..,94,21,116,0,116,..,41,6,45,0,45,..,34,0,37,0,38,..,15,3,15,0,15,..,0,0,0,0,0,..,13,0,13,0,13,..,34,0,34,0,31,..,186,18,200,4,204,..,32,0,32,0,32,..,58,0,60,0,60,..,305,21,322,4,326,..,83,3,84,4,89,..,40,0,39,0,39,..,61,11,66,0,69,..,16,9,23,0,23,..,57,20,76,0,76,..,326,53,376,10,387,..,2764,362,3129,39,3170,..,56,12,76,582,650,9703,2825,374,3203,621,13528,18992,..,..,..,..,18992,..,61,0,61,4,65,..,190,29,218,0,217,..,22,0,22,0,26,..,420,42,461,4,467,..,998,188,1190,8,1200
POA6153,0,7,..,214,7,221,0,222,..,98,4,97,0,97,..,46,6,51,0,51,..,4,0,10,0,10,..,64,23,93,0,93,..,8,0,8,0,8,..,16,0,16,0,16,..,153,15,167,0,167,..,21,3,26,0,20,..,28,0,33,0,33,..,25,5,28,0,28,..,0,0,0,0,0,..,25,4,26,0,26,..,14,0,12,0,12,..,222,26,253,3,252,..,14,0,15,0,15,..,35,3,38,0,37,..,281,37,322,3,320,..,62,0,65,0,66,..,41,0,42,0,42,..,30,11,43,0,45,..,9,0,10,0,10,..,44,0,51,0,50,..,176,13,195,3,196,..,2392,263,2661,21,2675,..,64,0,65,283,347,8117,2460,263,2725,298,11143,15766,..,..,..,..,15766,..,89,0,90,0,90,..,141,0,141,0,141,..,0,0,3,0,3,..,375,52,430,3,428,..,1009,151,1163,7,1167
POA6154,0,0,..,32,0,36,0,36,..,61,11,68,0,68,..,26,6,26,0,26,..,3,0,3,0,3,..,26,7,40,0,40,..,3,0,3,0,3,..,9,0,9,0,9,..,41,3,41,3,44,..,11,0,11,0,11,..,20,3,21,0,22,..,12,3,10,0,10,..,0,0,0,0,0,..,7,0,11,0,11,..,18,0,16,0,14,..,75,15,88,0,88,..,15,0,20,0,20,..,12,0,12,0,12,..,123,15,134,0,135,..,36,4,41,3,43,..,10,0,11,0,11,..,17,0,17,0,17,..,0,0,0,0,0,..,24,3,28,0,28,..,65,5,67,0,67,..,933,128,1059,12,1073,..,11,3,13,123,141,4315,947,128,1076,136,5526,8399,..,..,..,..,8399,..,22,0,22,0,22,..,50,3,49,0,49,..,0,0,0,0,0,..,177,40,217,0,220,..,315,61,382,8,382
POA6155,0,151,..,2111,159,2270,14,2280,..,115,20,130,0,130,..,62,11,72,0,72,..,22,3,23,0,23,..,217,98,314,0,312,..,3,0,3,0,3,..,555,28,579,5,584,..,151,15,166,0,165,..,48,3,51,0,51,..,41,0,45,3,44,..,55,3,60,0,60,..,13,0,13,0,13,..,20,7,22,0,22,..,78,0,77,0,77,..,370,44,413,0,409,..,89,4,94,0,94,..,224,7,228,0,228,..,757,58,813,0,810,..,121,8,126,0,126,..,615,34,656,6,655,..,81,14,95,0,94,..,22,4,26,0,26,..,107,40,152,0,152,..,852,86,934,18,950,..,10035,1687,11716,79,11793,..,146,25,167,662,837,14213,10181,1704,11886,736,26839,28429,..,..,..,..,28429,..,304,0,305,0,306,..,678,59,737,5,739,..,30,6,32,0,32,..,1509,347,1857,4,1864,..,4736,1502,6238,53,6288
POA6156,0,3,..,49,3,51,0,51,..,112,0,117,0,119,..,18,0,17,0,19,..,0,0,0,0,0,..,26,8,35,0,35,..,7,0,7,0,7,..,10,0,10,0,10,..,23,0,25,0,25,..,24,0,27,0,27,..,50,0,53,0,53,..,15,4,20,0,20,..,0,0,0,0,0,..,18,0,18,0,18,..,20,0,17,0,17,..,85,8,92,0,92,..,14,0,14,0,14,..,10,0,11,0,11,..,129,11,141,0,141,..,58,0,62,0,62,..,5,0,5,0,5,..,29,6,35,0,35,..,4,0,4,0,4,..,12,5,16,0,16,..,120,20,138,0,145,..,1045,90,1141,6,1149,..,43,0,43,331,374,8120,1087,90,1183,340,9639,15413,..,..,..,..,15413,..,43,0,38,0,38,..,62,3,67,0,66,..,3,0,3,0,3,..,78,10,90,0,89,..,157,21,179,0,184
POA6157,0,0,..,23,5,23,0,23,..,105,22,124,0,124,..,13,0,13,0,13,..,6,0,6,0,6,..,8,4,8,0,12,..,0,0,0,0,0,..,6,0,3,0,3,..,14,0,12,0,12,..,11,0,13,0,13,..,32,0,34,0,35,..,23,0,25,0,25,..,0,0,0,0,0,..,6,0,6,0,6,..,11,0,13,0,13,..,21,0,21,0,21,..,18,0,18,0,18,..,9,0,9,0,9,..,56,5,61,0,61,..,58,3,63,0,61,..,4,0,4,0,4,..,29,5,33,0,33,..,3,0,3,0,3,..,5,0,5,0,5,..,106,8,116,0,116,..,701,71,769,6,780,..,25,0,23,279,301,6673,727,70,799,282,7746,12652,..,..,..,..,12652,..,17,0,17,0,17,..,24,0,21,0,25,..,0,0,0,0,0,..,26,0,28,0,28,..,58,16,69,0,70
POA6158,0,0,..,3,0,3,0,3,..,65,12,74,0,74,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,7,0,7,..,19,0,21,0,21,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,14,0,14,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,3,5,0,5,..,47,0,51,0,51,..,299,21,324,6,322,..,11,0,12,155,169,3607,311,25,338,158,4102,6902,..,..,..,..,6902,..,3,0,3,0,3,..,4,0,4,0,4,..,7,0,7,0,7,..,12,3,12,0,12,..,22,4,25,0,25
